"U.MGM.EPS.","U.LVS.EPS.","X.WYNN.EPS.","X.GDEN.EPS.","U.BYD.EPS.","U.BALY.EPS.","X.RRR.EPS."
3.88,3.5,1.15,0,1.38,1.7,0
3.88,3.5,1.15,0,1.38,1.7,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,3.5,1.15,0,1.38,1.46,0
3.88,2.75,1.15,0,1.38,1.46,0
3.88,2.75,1.15,0,1.38,1.46,0
3.88,2.75,1.15,0,1.38,1.46,0
3.88,2.75,1.15,0,0,1.46,0
3.88,2.75,1.15,0,0,1.46,0
3.88,2.75,1.15,0,0,1.46,0
3.88,2.75,1.15,0,0,1.46,0
5.55,2.75,1.15,0,0,1.46,0
5.55,2.75,1.15,0,0,1.46,0
5.55,2.75,0,0,0,1.46,0
5.55,2.75,0,0,0,1.46,0
5.55,2.75,0,0,0,1.46,0
5.55,2.75,0,0,0,1.46,0
5.55,2.75,0,0,0,1.46,0
5.55,2.75,0,0,0,1.46,0
5.55,2.75,0,0,0,1.46,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,2.75,0,0,0,0.71,0
5.55,0.44,0,0,0,0.71,0
5.55,0.44,0,0,0,0.71,0
5.55,0.44,0,0,0,0.71,0
5.55,0.44,0,0,0,0.71,0
5.55,0.44,0,0,0,0.71,0
5.55,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0.71,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0.44,0,0,0,0,0
3.72,0,0,0,0,0,0
3.72,0,0,0,0,0,0
3.72,0,0,0,0,0,0
3.72,0,0,0,0,0,0
3.72,0,0,0,0,0,0
3.72,0,0,0,0,0,0
3.72,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
2.81,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,1.01,0,0
0,0,0,0,2.96,0,0
0,0,0,0,2.96,0,1.24
0,0,0,0,2.96,0,1.24
0,0,0,0,2.96,0,1.24
0,0,0,0,2.96,0,1.24
0,0,0,0,2.96,0,1.24
0,0,0,0,2.96,0,1.24
0,0,0,0,2.96,0,1.24
0,0,0,2.74,2.96,0,1.24
0,0,0,2.74,2.96,0,1.24
0,0,0,2.74,2.96,0,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,2.96,2.21,1.24
0,0,0,2.74,3.84,2.21,1.24
