"A.TWEX.EPS.","B.ABI.EPS.","H.HB.EPS.","F.RCD.EPS.","I.CPR.EPS.","DGE.EPS.","K.BBCA.EPS.","K.CHRE.EPS.","DK.CAB.EPS.","DK.RBR.EPS.","CN.KCM.EPS.","CN.YWU.EPS.","CN.JYB.EPS.","CN.TTB.EPS.","IN.MLC.EPS.","IN.UBB.EPS.","MX.BEC.EPS.","BR.AVS.EPS.","CL.CVZ.EPS.","U.STZ.EPS.","U.BF.B.EPS.","U.TAP.EPS.","U.SAM.EPS."
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.34,1.2,0,0.14,0,0.21,0.46,4.33,1.31,1.97,7.38
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.46,4.33,1.31,1.97,7.38
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.46,4.33,1.31,1.97,7.38
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.46,4.33,1.31,1.97,7.38
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.97,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.97,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.97,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.97,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,3.82,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.33,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.25,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.48,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,4.07,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,3.82,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,3.82,3.76,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.09,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.1,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.1,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.43
0.1,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.69,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.15,1.3,0,0,0,1.9,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.33,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.57,3.45,1.2,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.53,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,12.85,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.29,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.29,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.29,1.7,3.45,1.32,0,0.14,0,0.21,0.47,4.64,1.31,1.93,7.31
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.29,1.7,3.71,1.33,0,0.14,0,0.21,0.47,4.64,1.31,1.93,6.85
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.01,13.29,1.7,3.71,1.33,0,0.14,0,0.21,0.47,4.64,1.31,1.93,6.85
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.7,3.71,1.33,0,0.14,0,0.21,0.47,4.64,1.31,1.93,6.85
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.47,4.64,1.31,1.93,6.85
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.47,4.64,1.31,1.93,6.85
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.47,4.64,1.31,1.93,6.85
0.1,5.28,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,1.93,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,1.93,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.14,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
0.1,3.67,3.82,4.19,0.17,1.3,0,0,0,2.03,13.29,1.89,3.71,1.33,0.19,0.16,0,0.21,0.48,4.64,1.31,4.13,6.85
