"A.ASBX.EPS.","D.RHM.EPS.","I.LDO.EPS.","F.CSF.EPS.","BA..EPS.","RR..EPS.","TK.ASE.EPS.","IS.ESLT.EPS.","U.NOC.EPS.","U.RTX.EPS.","U.HII.EPS.","U.LMT.EPS.","X.AXON.EPS.","X.MANT.EPS.","U.BWXT.EPS.","U.CW.EPS.","X.SWBI.EPS.","U.GD.EPS.","U.RGR.EPS.","X.POWW.EPS.","U.CACI.EPS.","X.HON.EPS."
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.73,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.25
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.87,12.23,17.1,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.09,3.8,12.23,12.34,0.32,1.52,1.92,4.4,1.24,9.72,3.94,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.4,1.24,10.03,3.94,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.1,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.82,1.24,10.03,3.94,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.12,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.82,1.24,10.03,3.94,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.12,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.82,1.24,10.03,3.94,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.12,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.82,1.24,10.03,3.42,0,6.53,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.12,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.77,0.98,4.9,0.56,0.16,0.12,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.98,4.9,0.56,0.16,0.12,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.98,4.9,0.56,0.16,0.12,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.92,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.71,13.42,3.8,12.23,12.34,0.32,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.71,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.71,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,1.24,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.8,13.21,12.34,0.25,1.52,1.99,4.82,0.83,10.03,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.42,3.87,13.21,12.34,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,6.72,6.31
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,12.34,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,6.72,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,6.72,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,6.72,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,6.72,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,6.72,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.12,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.56,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.25,1.52,1.99,4.82,0.83,9.95,3.42,0,7.03,4.12
0.03,5.65,0.85,4.9,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.25,1.62,1.99,5.02,0.83,9.95,2.88,0,7.03,4.12
0.03,5.65,0.85,4.9,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.25,1.62,1.99,5.02,0.83,9.95,2.88,0,7.03,4.12
0.05,5.65,0.85,4.9,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.25,1.62,1.99,5.02,0.83,9.95,2.88,0,7.03,4.12
0.05,5.65,0.85,4.9,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.25,1.62,1.99,5.02,0.83,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.9,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.25,1.62,2,5.02,0.83,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.9,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.83,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.9,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.47,0.57,0.16,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.85,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.65,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
0.05,6.03,0.54,4.47,0.57,0.18,0.13,1.73,13.18,3.87,13.21,13.3,0.24,1.62,2,5.02,0.42,9.95,2.88,0,7.03,4.12
