"D.2TP.Spread.","BATS.Spread.","ID.GUD.Spread.","U.VGR.Spread.","U.STZ.Spread.","U.TPB.Spread.","U.RLX.Spread.","U.PM.Spread."
0.325581395348837,0.000407996736026176,0.0027285129604365,0.000522329589971168,7.14668572450908e-05,0,0,0.000112239744093281
0.488888888888889,0.000207619640818128,0,0.000530082162735307,0.000144310556317063,0,0,0.000115002012535115
0.352941176470588,0.000208181534297866,0.00271370420624146,0,0.000141452719428603,0,0,0.00011544011544001
0.608695652173913,0,0.00526315789473685,0.00103145951521401,0.000140232786425339,0,0,0.000114083623295772
0.545454545454546,0,0.00260078023407028,0.00101112234580382,0.000208819127832117,0,0,0.000112252343267723
0.716981132075472,0.00464224442426071,0.0051948051948052,0.00152944175375975,0.000349662575614611,0,0,0.000225073148773466
0.9375,0.00542440984429927,0.0155844155844156,0.000511901714870643,0.000280347631062462,0,0,0.000226269940038582
0.967741935483871,0.00300090027008114,0.0155440414507772,0.000509554140127287,6.98104645885783e-05,0,0,0.000112885928769037
0.666666666666667,0.00039999999999992,0.00515463917525774,0.00152168399695669,0.000138705874193646,0,0,0.000111925681347483
0.461538461538462,0,0.0102827763496144,0.00050825921219812,0.000208109326766336,0,0,0.000112403754285451
0.461538461538462,0.000605510142294906,0.0103092783505155,0.00103092783505152,0.000140429714927751,0,0,0.000113772114454805
0.5,0.000613685179502938,0.0103896103896104,0.0015702695629417,0.000142571998859294,0,0,0.000114896306083818
0.564102564102564,0.000413223140495786,0.00262812089356116,0.000526454330086947,7.10605791436554e-05,0,0,0.000114883106439094
0.594594594594595,0.000205275582469424,0,0.000524246395805925,0.000139217597104147,0,0,0.000113746232156118
0.594594594594595,0.000408496732026062,0.00257400257400263,0,0.000419257913492934,0,0,0.000113798008534747
0.4,0,0.00784313725490191,0.000529240539825245,0.000267522739432799,0,0,0.000114580349470125
0.341463414634146,0,0.00255427841634733,0.000537778972842246,0.000136063677801281,0,0,0.00011534690581931
0.612244897959184,0.000834376303712957,0,0.000527009222661479,0.00013599891200858,0,0,0.000112164208400997
0.695652173913044,0,0.0025157232704402,0.000525624178712303,0.000204060810121424,0,0,0.000112227147747097
0.666666666666667,0.000409332787556202,0.0025157232704402,0.00105429625724826,0.000138782874193396,0,0,0.000113243870675558
0.727272727272727,0,0.00252206809583865,0.0010389610389612,0.000139518660620929,0,0,0.000227660785429664
0.761904761904762,0.00021179709837971,0.00249687890137323,0.000533475593491681,0.000140095264780122,0,0,0.000231830300220193
0.545454545454546,0.000632177852702584,0.00254129606099105,0.000536049316537205,6.94468557935408e-05,0,0,0.000230176084704917
0.731707317073171,0.000417449384262224,0,0.000534045393858561,6.86459584693278e-05,0,0,0.000228571428571545
0.545454545454546,0.000427167876975566,0.00508905852417303,0.000541858574912033,6.88966206208917e-05,0,0,0.000116434767421612
0.666666666666667,0,0.00254129606099105,0.000541565123205958,0.000139431121026086,0,0,0.00011655690891067
0.697674418604651,0.000210017851517337,0.00255427841634733,0.000528960592435946,6.72201122577174e-05,0,0,0.000115121165026249
0.4,0,0,0.000536912751677746,6.74513507132367e-05,0,0,0.000230653903817276
0.4,0.000206718346253336,0.0075853350189634,0.000538068334678588,0.000134689204660315,0,0,0.000114540977034593
0.636363636363636,0.000606980273141146,0,0.00107758620689653,6.84392430619095e-05,0,0,0.000113526707157917
0.604651162790698,0.00040412204485761,0.00242424242424237,0,0.00019760893192373,0,0,0.000112277550103755
0.723404255319149,0.000586223742061576,0.0121506682867557,0.000521240552515067,6.56146451887465e-05,0,0,0.000111104938614578
0.526315789473684,0.000394011032308966,0.00486618004866191,0.00103199174406603,0.000129558852108452,0,0,0.00011188811188801
1.24324324324324,0,0,0.000521240552515067,0.000131113150649077,0,0,0.000223888951080379
1.11764705882353,0.000200060018005504,0.00484261501210643,0.000527843758247454,0.000199554328665987,0,0,0.000111401994095593
1,0.000202860330662299,0.00235017626321969,0.00106213489113115,6.81175709273588e-05,0,0,0.000224492086653901
0.571428571428572,0.000817494379726267,0.00234466588511132,0.000533191149027009,7.24926601180971e-05,0,0,0.000223363859727452
0.634146341463415,0.000204060810121376,0.00234466588511132,0,0.000148170099274042,0,0,0.000111426820435736
0.5,0.00101822624987281,0,0.000552333609500028,7.34780851610339e-05,0,0,0.000222123500666326
0.8,0.000206164312957386,0,0.000545702592087204,0.000144071459443958,0,0,0.000112076211824098
0.814814814814815,0.000206846623228835,0.00695249130938592,0.000558815311539425,0.000221181848342988,0,0,0.000113218228134788
0.545454545454546,0.000205317729185874,0.00231749710312878,0,0.000144927536231752,0,0,0.000224592925322808
0.439024390243902,0.000201673893314614,0.00229095074455894,0.000548696844993227,0.000144133756125758,0,0,0.000111663223717326
0.857142857142857,0.000198039409842519,0.00229095074455894,0.000551724137930925,0.00014353380221029,0,0,0.000110981632539871
0.857142857142857,0.000587371512481667,0.002219755826859,0.000541271989174645,7.04250149652516e-05,0,0,0.000219298245613991
0.666666666666667,0,0,0.000541858574912033,0.000142531356898591,0,0,0.000218292949137699
0.596491228070175,0.00019878739687914,0.0088300220750552,0.000540102619497597,0.000214999820833491,0,0,0.000108772502311317
0.533333333333333,0.000197063750123126,0,0.000540394487976307,0.000142267747901624,0,0,0.000216169476869823
0.620689655172414,0,0.00212992545260911,0.000540102619497597,0.000143389733295169,0,0,0.000108618910552228
0.620689655172414,0.000198550580760409,0.00863930885529158,0.00106609808102343,0.000143791789488689,0,0,0.000109331438255126
1.37837837837838,0.000196328654167037,0.00227531285551779,0.000524246395805925,0.000139246675485496,0,0,0.000108149029362517
0.696629213483146,0.000388878086719736,0.00223964165733478,0.000525900604785591,0.000140815320706765,0,0,0.000109355350210565
0.786516853932584,0.000193929991273112,0.00443458980044336,0.000523423187647109,0.000141432713386478,0,0,0.000219804374107001
0.769230769230769,0.000380734818199049,0,0.000537201181842684,6.92017577245833e-05,0,0,0.000218603126024659
0.755555555555555,0.000767606985223549,0,0.000543921675278845,0.000139130434782482,0,0,0.000218459858001049
0.681318681318681,0,0.00641711229946529,0.000530082162735307,6.9230502959541e-05,0,0,0.000107221358494515
0.823529411764706,0.00075329566854989,0.00640341515474925,0.000521240552515067,0.000278028775978258,0,0,0.000211774671749217
0.727272727272727,0.000189915487607977,0,0.000515065670873117,0.000144133756125758,0,0,0.000106513287532674
0.615384615384615,0.000379434642382774,0.00223463687150853,0.000519345624513195,0.000142897970848887,0,0,0.000211752249867613
0.421052631578947,0.00056481219994354,0.0132450331125827,0.000516129032257962,7.12885403670711e-05,0,0,0.000104161241602053
0.615384615384615,0.000573011173717773,0.0151351351351352,0.000520426749934843,7.1176910210263e-05,0,0,0.000103236463118826
0.318840579710145,0.00018675880100846,0.00216684723726973,0.00052287581699336,0.000140795494544247,0,0,0.000207318337307041
0.434782608695652,0,0,0.000530926466684447,0.000281928390188836,0,0,0.000103718301094281
0.434782608695652,0.000368799557440589,0.00214822771213744,0.00052840158520465,6.9389029594358e-05,0,0,0.000103675288994774
0.56,0.00036989088218968,0,0.000523971705527983,6.91682517725701e-05,0,0,0.000205740150190269
0.434782608695652,0.000565237870937374,0.00225479143179271,0.000529520783690843,6.80758364819724e-05,0,0,0.000101148030142165
0.4,0.000382775119617149,0,0,6.80017680459073e-05,0,0,0.000101807075591806
0.434782608695652,0.00057465759984678,0.00464037122969848,0,6.79417060161763e-05,0,0,0.000101455892050839
0.328358208955224,0,0.00237812128418544,0.000540102619497597,6.69276846366891e-05,0,0,0.000103375200289357
0.440677966101695,0.000376576915834984,0.002301495972382,0.000538358008075263,0.000133217877839085,0,0,0.000103044979133298
0.482758620689655,0.000190566936636456,0.00232288037166081,0.000540979172301759,6.66911200773011e-05,0,0,0.000102474765589026
0.533333333333333,0,0,0.00108166576527851,6.68158888183002e-05,0,0,0.00010249577204931
0.580645161290323,0.00038602586373293,0,0.000538358008075263,6.69411252802551e-05,0,0,0.00010218157666178
0.625,0.000381170192490871,0.00231213872832365,0,0.000133573766112404,0,0,0.000101158262101109
0.666666666666667,0.000186828584773433,0,0.000530926466684447,0.000197869603931017,0,0,0.000202593192868823
0.625,0.000186133085155849,0.0043196544276457,0.00053262316910794,6.61703887509737e-05,0,0,0.000101921214900934
0.363636363636364,0.000186410662689869,0,0.000535762121618085,0.000261951538965239,0,0,0.000200541461947218
0.466666666666667,0.000185787273571723,0.00858369098712447,0.000528960592435946,0.000264113568834546,0,0,9.96561861576651e-05
0.338461538461538,0.000369822485207158,0.00211640211640226,0.00054659743099216,0.000594196679100805,0,0,9.9745648596131e-05
0.363636363636364,0.000369139904023552,0.00210304942166136,0.000551419906258702,0.000187119912677381,0,0,9.88288777980027e-05
0.363636363636364,0.000367107195301085,0.00209863588667362,0.000562587904360144,6.35344197720342e-05,0,0,9.94480632490191e-05
0.434782608695652,0.000181735574738719,0.00427350427350437,0.000561639988767088,0.000188720787594761,0,0,9.91522482772804e-05
0.388059701492537,0.000181570585565102,0.00427350427350437,0.000566091140673737,0.000190542729207032,0,0,9.9676052828359e-05
0.360655737704918,0.000182665083569239,0,0,0.000127412881442198,0,0,9.84203533291188e-05
0.387096774193548,0.000363768643143018,0.00633579725448791,0.000563221627710592,0.000256229581705157,0,0,9.96859891341365e-05
0.422535211267606,0,0,0.000567697984672243,0.000127534753220318,0,0,0.000200521355524323
0.529411764705882,0.000359841669665403,0.00216684723726973,0.000565450947130425,6.3814173127975e-05,0,0,9.98851320981383e-05
0.360655737704918,0.00124588413277566,0.00632244467860893,0.000564493367202823,6.3289136419676e-05,0,0,0.00089272429697965
0.567164179104478,0.000533380744955127,0,0,6.35707701598227e-05,0,0,0.000403022670025109
0.550724637681159,0.000357015351660177,0.00213903743315503,0.000567697984672243,0.000256344527044297,0,0,0.000101921214900934
0.426229508196721,0,0.00214822771213744,0.000578536303152908,0.000257665550115898,0,0,0.000103707544723932
0.47887323943662,0.00018421295017036,0.00421052631578938,0.000581564408258099,0.000193754642038306,0,0,0.00010317255610013
0.457142857142857,0,0.00623052959501563,0.000575208513086084,0.000127542886295401,0,0,0.000102527297893116
0.47887323943662,0.000918020747268967,0.00203873598369007,0.00114351057747282,0.000191981569769309,0,0,0.000205740150190269
0.56,0,0.00201005025125642,0.000575539568345209,0.000127656858364781,0,0,0.000102801336417426
0.550724637681159,0.00109190172884432,0,0.000576535024502829,0.000321429719391928,0,0,0.00010269576379965
0.507462686567164,0,0,0.000562587904360144,0.000128131206355191,0,0,0.000101890060624638
0.507462686567164,-0.000182798647289974,0.00790513833992096,0,0.000190095998479239,0,0,0.000101455892050839
0.5,0.000366434591425488,0.00206825232678382,0.000581226387678091,0.000126214817619653,0,0,0.000101497081958946
0.466666666666667,0.000367714653428866,0.00207684319833867,0.000581564408258099,0.000125904941769029,0,0,0.000101209452962959
0.4,0.000726876249318538,0.00418410041841014,0.0005839416058393,0.000125643925116285,0,0,0.000100831862868718
0.520547945205479,0.000362581580855749,0.00423728813559332,0,0.00018794048551275,0,0,9.96661185030659e-05
0.333333333333333,0.000361336946702728,0.00207684319833867,0.0005839416058393,0.000124123378638254,0,0,0.000199262727906705
0.4,0.000538647993536244,0.00198216055500491,0,0.000244678248103695,0,0,9.81498748589598e-05
0.4,0.000358744394618763,0.00198609731876858,0.000579542161692354,0.000122759636631538,0.00296003946719301,0,9.82366520948073e-05
0.440677966101695,0.000361729064930295,0.00191021967526261,0.000571265352756445,6.1768430155467e-05,0.00292255236239643,0,9.78329990706366e-05
0.526315789473684,0.000721110510185671,0.00197433366238908,0.000576535024502829,6.19521110181266e-05,0.0109890109890111,0,9.91424180836278e-05
0.466666666666667,0.000179775280898968,0.00594648166501474,0.000566732785491528,0.000123076923076811,0.0180800688764529,0,9.83235829112719e-05
0.4,0.000181768608561394,0,0.000572901747350419,6.32371075346438e-05,0.010919781604368,0,0.000300556028653019
0.415094339622642,0.000365497076023319,0.00195886385896193,0.0005839416058393,6.46809611592078e-05,0.00340425531914886,0,0.000101076464345185
0.415094339622642,0.00018630647414994,0.00790513833992096,0.000577533930118485,6.40676554440907e-05,0.00192492781520689,0,0.000101662176587253
0.415094339622642,0.000183604149453741,0,0.000580214679431274,0.00012982797792931,0.00677310111272361,0,0.000102025200224363
0.327272727272727,0,0,0.00057920648711254,0.000129617627997474,0.00754005655042413,0,0.000101724225624384
0.415094339622642,0.000182565038795034,0.00592300098716688,0.000569638279692282,0.000126887450830997,0.000952834683182447,0,0.000101178732230537
0.328358208955224,0.000546298825457546,0,0.000571591883395345,6.37694098140542e-05,0.00364963503649643,0,0.000201938610662318
0.571428571428571,0.00054590119188429,0.00201409869083581,0,6.33332277780761e-05,0.00275355667737488,0,0.000101004999747539
0.644067796610169,0,0,0.00056899004267414,6.33532896195059e-05,0.00465332712889706,0,0.000100831862868718
0.571428571428571,0.000722804481387769,0,0.00056737588652471,0.000257532835436467,0.00668896321070237,0,0.000202552157180434
0.526315789473684,0.000906371793709728,0.00203873598369007,0,0.000326424024808115,0.00679941719281207,0,0.0002027163997567
0.461538461538462,0.000182698456198139,0.0101522842639594,0.000562904587672278,6.50596922677813e-05,0.00385728061716499,0,0.000100639058018468
0.6,0.000367511944138242,0,0.000557880055787895,6.48908211934676e-05,0.00873362445414846,0,0.000100781053162057
0.476190476190476,0.00018101185627655,0.0020263424518745,0.00110192837465562,6.51911731152862e-05,0.00568720379146924,0,9.89070768013957e-05
0.476190476190476,0.000178237233758097,0,0.000552028705492772,6.44807686107032e-05,0.0103626943005181,0,9.97158099417173e-05
0.526315789473684,0.000355871886121052,0.00200601805416244,0.000552028705492772,6.61660105203355e-05,0.0102880658436214,0,0.000199143682166644
0.526315789473684,0.000178015131286124,0.00813008130081302,0.00109950522264978,0.000194710368327121,0.00743494423791806,0,9.83235829112719e-05
0.5,0.000534425937472186,0,0,0.000129777431704693,0.00789622109419067,0,9.82366520948073e-05
0.516129032258065,0.000180489125530151,0.00208550573514073,0.000548095368594221,0.00026070520758647,0.00970873786407768,0,9.87118108682209e-05
0.413793103448276,0.000183570445158293,0,0.000545702592087204,6.54086404813481e-05,0.0103359173126615,0,9.94579541497927e-05
0.516129032258065,0,0,0.000544810678289186,0.000127307447485743,0.00505050505050506,0,0.000100115132402314
0.4375,0.000371333085777869,0,0.000544514021236132,0.000191981569769309,0.00542740841248305,0,0.000200642054574599
0.4375,0.000183671595187898,0,0.000540394487976307,0.0001913936648697,0.0152883947185546,0,9.985520994563e-05
0.529411764705882,0.000184928340268109,0,0.000556328233657945,6.4911882119963e-05,0.0013431833445265,0,0.000198590010922411
0.4375,0.00071929509081099,0,0.000562271577171662,0.000129542068786905,0.0138077535847053,0,0.000196908535984996
0.328358208955224,0.000179227529348472,0.002125398512221,0.000558815311539425,6.45848806793742e-05,0.00679941719281207,0,9.91325898388194e-05
0.516129032258065,0.000536720636908382,0,0.000561324726354284,0.000130157490563464,0.00398406374502001,0,9.89853996536017e-05
0.6,0.000712504453152817,0,0.000557880055787895,0.000128221566867613,0.00306905370843983,0,9.81498748589598e-05
0.551724137931035,0.000347161951050096,0.00427350427350437,0.000560067208064856,0.000131053010942993,0.00392156862745107,0,0.00010234890742532
0.551724137931035,0.000170867150790227,0,0.00112170499158719,6.53146533426036e-05,0.00107933081489474,0,0.000101817441327752
0.551724137931035,0.00033416875522132,0,0.000559440559440448,6.34135514758927e-05,0.00100351229302557,0,0.000101486781346782
0.551724137931035,0.000162192847295402,0,0,0.000250988266298501,0.00100654252642172,0,0.000101414735561129
0.5,0.000157220344312523,0.00204290091930555,0,0.000181362028836569,0.00388726919339173,0,0.000196598840066805
0.352941176470588,0.000156042755715146,0.00206398348813205,0,0.000122271810234213,0.0049776007964162,0,0.00029639875512524
0.5,0.000155219247186731,0,0.000544514021236132,0.000243768663538427,0.00494804552201887,0,0.000197491853461005
0.5,0.000605052185750901,-0.00203045685279183,0.000546298825457417,0.00030132280712334,0.00585365853658524,0,9.78521454083381e-05
0.745098039215686,0.000155388081734211,-0.00198609731876858,0.000543330616680335,0.000181427837077809,0.00597609561752993,0,0.000195369737227665
0.693877551020408,0.00107783509123116,-0.00389105058365768,0.00054659743099216,6.02355208867833e-05,0.00300450676014015,0,0.000196482955103606
0.693877551020408,0,0,0.000540979172301759,6.02536679419812e-05,0.000995520159283381,0,9.70073240530156e-05
0.608695652173913,0.000154738878142993,0.00195886385896193,0,6.09069037974901e-05,0.000970402717127587,0,9.67071224794827e-05
0.608695652173913,0.000314663310258073,0.00200200200200196,0.00054362598532199,0.000122174709835127,0.000964785335262884,0,9.71864522086118e-05
0.5,0.000474270808631747,0,0.000539519827353548,6.11564688256082e-05,0.00579150579150584,0,0.000193798449612365
0.5,0.000477668975400066,0,0.000540394487976307,0.000184212950170404,0.00193423597678913,0,0.000193854802752837
0.608695652173913,0.000630020475665446,0,0.000539228902669267,0.000122646716134238,0.0045766590389015,0,0.000289561314608379
0.644067796610169,0,0,0.000542740841248196,6.13026819922814e-05,0.00692640692640693,0,9.70920918491686e-05
0.596491228070175,0.000635727908455168,0.00589970501474914,0,6.09625994451849e-05,0.0072202166064982,0,0.000100115132402314
0.567164179104478,0.00015861686097229,0.00187793427230043,0.00053981106612694,6.01196380797241e-05,0.00571973307912285,0,0.000200742748168183
0.644067796610169,0.000478507057979123,0.00182648401826496,0.000544217687074722,0.000120948234155843,0.00618101545253866,0,0.00010059856144048
0.596491228070175,0.000158165282720411,0.00181983621474063,0.000542740841248196,5.96462974560312e-05,0.00180342651036966,0,0.000100175306786928
0.666666666666667,0.000158491164117569,0,0.000540979172301759,6.01304831483774e-05,0.0116331096196869,0,0.000100275758335474
0.641509433962264,0.000159222991800097,0,0.000543921675278845,6.04649756627923e-05,0.0116539668310175,0,0.000101056035571633
0.56,0.000320872773945181,0.00203458799593078,0.000548095368594221,0.000184020855696986,0.0071620411817368,0,0.000102748522990035
0.612244897959184,0.000636942675159222,0.00204708290685768,0.000547495209416809,0.000122279285888859,0.00813375508359692,0,0.000302556603297878
0.56,0.000789328281632286,0.00416666666666658,0.000550206327372655,0.000121469784391195,0.0117169896349708,0,9.96859891341365e-05
0.454545454545455,0.000317359568391037,0,0,0.000182932406475814,0.00185701021355614,0,9.989511013441e-05
0.612244897959184,0.000315905860053753,0,0.000563221627710592,6.14911606456013e-05,0.00554016620498603,0,0.000100025006251614
0.553191489361702,0,0,0.000560067208064856,0.000122963418383094,0.00936329588014978,0,0.000201979398101353
0.5,0.000474721101352973,0.00409836065573762,0,6.11078859728029e-05,0.00186219739292361,0,0.000302953799545581
0.4,0.000157591994326657,0.00207684319833867,0.000559440559440448,6.13289994173187e-05,0.0027637033625057,0,0.000101117346680875
0.5,0.000159961609213871,0,0.000558191459670754,0.00024597220514077,0.00184501845018446,0,0.000101476482825013
0.666666666666667,0.00015861686097229,0.00215285252960187,0.000559753708368405,0.000182221277371161,0.00550458715596335,0,0.000101631180446213
0.638297872340426,0.000313430496787386,0.00212992545260911,0.000560067208064856,0.000180586907449046,0.00108049702863315,0,0.000100842030958555
0.638297872340426,0.000152730049637344,0.00212992545260911,0.000557568999163734,6.05455150909146e-05,0.00195694716242657,0,0.000101148030142165
0.431372549019608,0,0,0.000556637907041359,0.000120867831026662,0.0026490066225165,0,0.000101015202788071
0.608695652173913,0.000152846771112038,0,0,0.000121248863291969,0.00391389432485328,0,0.000101414735561129
0.530612244897959,0,0,0,6.07995136038359e-05,0.00633770937075602,0,0.000100527770796734
0.638297872340426,0.000461787116139477,0.00213447171824988,0.000560695262125123,6.05052185750471e-05,0.0094623655913978,0,9.9725754176067e-05
0.638297872340426,0.000472403747736417,0.00208550573514073,0.000558815311539425,0.000120999455502512,0.0112311015118791,0,9.9676052828359e-05
0.638297872340426,0.00015623779392243,0.00206825232678382,0.000557568999163734,0.000120853223759806,0.013531799729364,0,0.00010007505629227
0.608695652173913,0.000623052959501434,0,0.000558815311539425,6.03154498025835e-05,0.00258955545964604,0,0.00019966057701917
0.638297872340426,0.00047077285209888,0,0.000551116009919979,0.000120213980885868,0.0103958416633347,0,9.96164765652749e-05
0.666666666666667,0.000158591705653875,0.002125398512221,0.000550812448361419,0.000180045011252649,0.00769822940723631,0,0.000199680511182069
0.666666666666667,0.000158065280961118,0,0,0.000120004800191899,0.0077220077220077,0,0.000100185342884245
0.666666666666667,0.000158265411094374,0,0,6.03591368644595e-05,0.00228571428571437,0,0.00010087254753624
0.384615384615385,0.000636638548464096,0,0.000549299642955318,0.00011989688867563,0.00460122699386507,0,9.9745648596131e-05
0.545454545454546,0.000800320128051175,0.00220507166482906,0.000547495209416809,6.01775236950163e-05,0.0109803921568628,0,0.000100005000250064
0.545454545454546,0.000483286347160711,0,0.000544810678289186,0.000243679561376741,0.00308880308880316,0,0.000300255216934406
0.608695652173913,0.000646307965745664,0.00225479143179271,0.000543921675278845,6.06630471048009e-05,0.0156739811912225,0,0.000198807157057615
0.5,0.000156457795509741,0.00222469410456058,0,5.98748615394984e-05,0.0161725067385444,0,9.82559567674293e-05
0.36734693877551,0.000316957210776482,0,0.000526454330086947,0.000178906878969503,0.0094305404425099,0,9.76324139614851e-05
0.545454545454546,0.000159451486885083,0.00218579234972673,0.000521512385919062,0.000239607044447229,0.00765217391304344,0,0.000195369737227665
0.434782608695652,0.000158015327486735,0,0.000516929439131639,0.000120423892100254,0.00888888888888882,0,0.00029387275309792
0.511627906976744,0,0,0.000518806744487759,6.04101851571626e-05,0.00250312891113887,0,9.86923266716518e-05
0.511627906976744,0.000162140251317357,0.002301495972382,0.000534045393858561,0.000123167877817353,0.00638569604086855,0,0.00010249577204931
0.511627906976744,0.000162061421278632,0.00233918128654987,0.000524246395805925,0.00012135185971714,0.00130975769482643,0,0.000198826921165086
0.666666666666667,0.000969775335380559,0,0.000531773464504015,0.000247939007004228,0.0134418111071808,0,0.000202183582693189
0.545454545454546,0.000162879713331672,0,0,6.14760397134657e-05,0.00077429345722027,0,0.000101394169835142
0.634146341463415,0.000321750321750372,0.00451467268623035,0.00105932203389828,0.000180250548262091,0.00748502994011973,0,0.000100255651912428
0.634146341463415,0,0,0,0.000121477162293551,0.0084388185654008,0,0.000101199210646065
0.634146341463415,0.000479731350443656,0,0.000533760341606512,0.000184394111681374,0.0076923076923078,0,0.000101219697353013
0.634146341463415,0.000158215331065549,0,0.000534330750734598,6.14043167235843e-05,0.0128641695043511,0,0.000100811532839408
0.634146341463415,0.000158742757361664,0.00219058050383366,0.000527843758247454,0.000120663650075305,0.00148148148148145,0,9.93492623316368e-05
0.511627906976744,0,0,0.000522329589971168,0.000361336946702814,0.00940325497287528,0,9.83235829112719e-05
0.511627906976744,0.000308356460067996,0.00216216216216212,0.000524246395805925,0.000120019203072553,0.00148257968865823,0,0.000196966712625527
0.511627906976744,0.000467471756914704,0.00220022002200215,0,0.000181099272584595,0.00387446726075156,0,0.000100831862868718
0.486486486486486,0,0.00220022002200215,0.000533760341606512,6.02572986654173e-05,0.0112630732099759,0,0.000100679587213744
0.486486486486486,0.00092449922958401,0.00220994475138136,0.000531773464504015,6.05015579150613e-05,0.00819672131147538,0,0.00010059856144048
0.488888888888889,0.000153929038713232,0.00225479143179271,0.00053981106612694,0.000183267662420973,0.00825763831544176,0,0.000102296557720885
0.454545454545455,0.000308832612723842,0.00453514739229015,0.000537778972842246,0.000120134550696842,0.0116472545757072,0,0.00010290712631855
0.380952380952381,0.000458470237640424,0.00434782608695662,0.0005496015388842,0.00036260349308033,0.00696864111498271,0,0.00010269576379965
0.439024390243902,0.000754660025658398,0.00210304942166136,0.000557880055787895,0.000241429261226413,0.00237623762376247,0,0.000104063686976335
0.631578947368421,0.000155969741870157,0.00210304942166136,0.000569638279692282,0.000118630998279743,0.00886024969794613,0,0.000104531437829981
0.514285714285714,0.000156555772994209,0.00421940928270033,0,0.00017542320849049,0.00240288346015213,0,0.000104564228577457
