"A.TWEX.Spread.","B.ABI.Spread.","H.HB.Spread.","F.RCD.Spread.","I.CPR.Spread.","DGE.Spread.","K.BBCA.Spread.","K.CHRE.Spread.","DK.CAB.Spread.","DK.RBR.Spread.","CN.KCM.Spread.","CN.YWU.Spread.","CN.JYB.Spread.","CN.TTB.Spread.","IN.MLC.Spread.","IN.UBB.Spread.","MX.BEC.Spread.","BR.AVS.Spread.","CL.CVZ.Spread.","U.STZ.Spread.","U.BF.B.Spread.","U.TAP.Spread.","U.SAM.Spread."
0.00335008375209388,0.000449404538985861,0.000652173913043503,0.000981675392670078,0.00216684723726973,0.00121580547112467,0,0.00533333333333322,0.00168651839359119,0.00138568129330243,0.00342887286794444,0.000348371363873944,0.00114744693057944,0.000287562904385277,0.0024038461538461,0.00224299065420569,0,0.00211640211640226,0.0323567993003935,0.000208109326766336,0.000246457178065262,0.000105769739277496,0.000345363495078537
0.00494641384995882,0.0021200878322102,0.00351996480035192,0.00279858424561695,0.00442477876106205,0.000820008200081983,0,0,0.00223820943245412,0.00139437601673257,0.000836396451918199,0.000352050695300178,0.000140065830940614,0.000867929986981083,0.00233372228704779,0.000741015190811396,0,0.00216684723726973,0.0281690140845071,0.000140429714927751,0.00025179403248138,0.000106467926537185,0.000544648825291578
0.00492206726825271,0.00192152492217824,0.00400623191631426,0.00318417965476785,0.00224466891133553,0.000417101147028219,0,0.0051413881748072,0.00226037349981172,0.000946297610598513,-0.000539083557951503,0.000361859960195461,-0.000558347292015523,0.00387539126546438,0.00116618075801747,0.00296735905044504,0,0,0.0232350312779267,0.000142571998859294,0.000256049161439127,0.000107822524125345,0.00134058240857964
0.00500417014178471,0.000925354719309103,0.00200803212851413,0.00195719695358031,0,0,0,0.00527704485488127,0.00171453064723544,0.000956708921310671,4.57216011704314e-05,0.000357462019660467,-0.00042489908646698,0.00493979623340527,0,0.00224299065420569,0,0.00220022002200215,0.0244454504300588,7.10605791436554e-05,0.000257234726688235,0.000216849181394297,0.0014042830633432
0.00515021459227472,0.000837106654998011,0.000331400165700095,0.000510204081632672,0,0,0,0.00530503978779841,0.000741172110752368,0.00167084377610694,4.52151108900183e-05,0.00036920804873552,0.000143317807237623,0.000933271115258797,0,0.00221647580347256,0,0.00216684723726973,0.0327272727272727,0.000139217597104147,0.000257102455328397,0.00021586616297891,0.000359592119795511
0.00343053173241845,0.000385311909991006,0.000222123500666326,0.000512732866176741,0,0.000413479429398452,0,0.00530503978779841,0.000760497582704038,0.000962463907603444,0.000860098232271781,0.000361206429474501,0.000143853844493863,0.000305017538508404,0.00242718446601937,0.00372162262746563,0,0.00218579234972673,0.0327272727272727,0.000419257913492934,0,0.000330487469016812,0.000314944097422719
0.0069084628670121,0.00227121431648191,0.00102348325467679,0.000693601525923342,0,0.000422922393740664,0,0.0056657223796034,0.000870606159538715,0.00381497377205541,0.00983998089324099,0.000399281293671454,-0.00179104477611947,0.0025999350016249,0.00126662444585189,0.00681560015145777,0,0.00671892497200454,0.0327272727272727,0.000267522739432799,0,0.000221312382427753,0.000520318434882266
0.00346020761245683,0.00185267227838418,0.000692281066112868,0.00122356231428073,0,0,0,0,0.000878734622144094,0.00143850395588593,0.000939452299309583,0.000370438970179721,0.000157368793768164,0.000630517023959633,0.00124146492861574,0,0,0,0.0130111524163569,0.000136063677801281,0.000268781077812069,0.000224215246636727,0.00101528569011228
0.00700525394045535,0.000395147587623955,0.000114135707356105,0.000349680916163931,0.00226500566251411,0.000421674045962387,0,0.00557103064066853,0.000892359174567744,0.00244200244200248,0.000624354633431767,0.000398803589232224,0.00646621403168454,0.0019386106623586,0,0.00078400627205016,0,0,0.072289156626506,0.00013599891200858,0.00026627612834523,0.000113039054993558,0.00035030359645027
0.00516795865633079,0.000398231850583387,0.0013515035476967,0.00147307309042071,0.00444444444444435,0.00041433602651757,0,0,0.000910435871173305,0.00236518448438982,9.7522917885753e-05,0.000398803589232224,0.000319744204636341,0.0013084723585214,0.00123839009287923,0.00318725099601601,0,0.0022296544035674,0.0223626640738941,0.000204060810121424,0.000264445325928812,0.000223338916806209,0.000580147357428754
0.0017079419299745,0.000475699674938574,0.00258790436005614,0.00198352809279453,0.00218579234972673,0.000411099691675149,0,0.00563380281690141,0.00092678405931416,0.00211143695014671,0.000528477743880397,0.00039816842524394,0.000163092228655272,0.000332391557254498,0.00250941028858224,0.000806776926179894,0,0,0.0419580419580419,0.000138782874193396,0,0.000114161767224053,0.000119574315437105
0.00524934383202104,0.000489795918367365,0.00103932097696176,0.00123001230012301,0.00224971878515181,0.000420609884332348,0,0.0056657223796034,0.000941176470588382,0.0007298382191946,0.000656568025137245,0.000395178818415254,0.00173624812564122,0.000330305532617723,0,0.00399840063974402,0,0.00450450450450461,0,0.000139518660620929,0.000269650802211275,0.000115293710727975,0.000711279710746278
0.00352733686067012,0.000977517106549286,0.000231991648300615,0.000357238546039047,0.00228050171037623,0,0,0.00573065902578797,0.000972999270250527,0.00249625561657517,4.82497406576001e-05,0.000406752084604497,0.00161238310222511,0.000685400959561329,0,0.00406338886631456,0,0.00228050171037623,0.0128015755785328,0.000140095264780122,0.00027184993883371,0.000116204752774448,6.09774688252136e-05
0.00718132854578098,0.00048410521219947,0.00127336921919314,8.98432235749078e-05,0,0.000855431993156526,0,0,0.000973946919893018,0.00125580811252051,0.000144400856778422,0.000401203610832418,0.00016044925792215,0.00034381983840473,0.00135777325186691,0.00170502983802213,0,0.00465116279069758,0.00790513833992096,6.94468557935408e-05,0.000271554650373334,0.000115360212262686,-0.000304367676152862
0.00716845878136201,0.000473522216083877,0.000571591883395223,0.00123022847100176,0,0.000416406412658672,0,0.00573065902578797,0.000965717044905822,0.00173031763688049,0.000274097761534958,0.000385579332947814,0.000937500000000036,0.00066889632107022,0.00255754475703331,0.00083368070029177,0,0,0.0139720558882236,6.86459584693278e-05,0.0002698691134801,0.000114672323834538,6.02137588440122e-05
0.00525854513584564,0.000988223667956768,0.00116945386504512,0.000447127207690563,0,0,0,0.00583090379008747,0.000872763543419901,0.00429130379906605,0.00180060652009096,0.000390091671542874,0.000975927130774157,0.00102616726526428,0.00129449838187711,0.000872981230903672,0,0,0.0049875311720699,6.88966206208917e-05,0.000272145870186366,0.000115921868660417,0.000733406674000761
0.00520381613183005,0.000483870967741954,0.00160018287804321,0.000519120955182577,0.00229621125143529,0.000416753490310547,0,0,0.000853814722205198,0.00345849802371543,0.000431727148442201,0.000399440782903855,0.00016427104722801,0.000692041522491335,0,0.000878348704435642,0,0.00231749710312878,0.00199800199800196,0.000139431121026086,0.000551724137930925,0.00011552012938244,0.00073251129288246
0.00442151805453209,0.00038912019922963,0.00022560631697683,0.000504286434694926,0.00225988700564967,0.000409920065587129,0,0.00647249190938512,0.00179157957599273,0.000709807169052434,0.000995189915408895,0.000398644608331735,0.000165220983064816,0.000340541460922921,0.00126502213788739,0.000890868596881941,0,0,0,6.72201122577174e-05,0.000271112918530514,0.000224946575188348,0.00024302813050623
0.00464756003098363,0.000462178400862751,0.00100688034905189,0.000422279464549735,0.0022296544035674,0,0,0.0069204152249135,0.000954198473282422,0.00213954594080581,0.000473529690311556,0.000393004519551897,0.000160166573236134,0.000340425531914826,0.00129617627997405,0.0026845637583892,0,0.00453514739229015,0.000964785335262884,6.74513507132367e-05,0.000271186440678105,0.000228284442415366,0.000366748166259183
0.00634920634920635,0.000383950854290738,0.000897162722888845,0.00142051389179028,0.00220994475138136,0.000406752084604497,0,0,0.00187287837996033,0.00327792086162493,0.000434142929500028,0.00122224485638613,0.000160269252343906,0.00253027290800652,0.00134138162307174,0.000902119981957581,0,0.00450450450450461,0.00479616306954426,0.000134689204660315,0,0.000227920227920345,0.000471837216160498
0.00459066564651878,0.00213219616204692,0.000110613351031369,0.000917163463542748,0.00219538968166845,0.000815993472052206,0,0.00696864111498258,0.000933488914819117,0.00281557954012195,0.0010086697567185,0.000418322526668126,0.000820277253711708,0.00072124053371798,0.00136518771331055,0,0,0.002125398512221,0.0228353948620362,6.84392430619095e-05,0.000269432843863613,0.000113927655938537,0.00064022349620239
0.00447427293064867,0.000464648029117961,0.00201207243460756,0.000502092050209224,0.00225479143179271,0.000413479429398452,0,0.00673400673400674,0.000927643784786622,0.00140219677494747,0.000631635206374635,0.000423280423280339,0.00117775721376294,0.000355555555555485,0,0.00450653447498864,0,0.00849256900212315,0.0824372759856631,0.00019760893192373,0,0.00022611644997169,0.000176268398014049
0.0105660377358491,0.00127326517619734,0.00097576841762892,0.000482082596818159,0,0.000807754442649417,0,0,0.00089857351454564,0.00179654165730964,0.000814820140436588,0.000405926527298622,0.000979112271540507,0.000349101064758178,0,0.00813375508359692,0,0.00203045685279183,0.0187082405345212,6.56146451887465e-05,0.000255721774709066,0.000110539987840658,0.000334840113845651
0.00599700149925038,0.00037337116827847,0.000538996388724318,0.000877928089708284,0.00216684723726973,0.000398485754134352,0,0,0.000885543502324533,0.00266548200799639,0.00019086701340837,0.00079904115061924,0.00180106426524764,0.000356442701835609,0,0.00180668473351396,0,0.00205973223480961,0.0442132639791937,0.000129558852108452,0.000259706531619219,0.000108796170374858,0.000615401829421878
0.00753579502637526,0.000449404538985861,0.00108495171964841,0.00145843461351488,0,0,0,0,0.000782866409439215,0.00156128024980485,0.000234725254090008,0.00158604282315619,0.000161095449053532,0.000352298749339495,0,0.000864677907479445,0,0,0.00370370370370379,0.000131113150649077,0.000260994388620593,0.0001092239637377,0.000742963280468612
0.00620155038759691,0.000463213155253627,0.000216872695727719,0.000491199345067559,0,0,0,0,0.000798767615678752,0.00135409614082605,0.00103851963746223,0.00039533504645193,0.00209289221605091,0.000717360114777603,0,0.000881445570735988,0,0.00209424083769648,0.0555023923444976,0.000199554328665987,0.000259504346697756,0.000111166694458239,0.000665594320261826
0.00605143721633889,0.00181395165424496,0.000112606272169417,0.00150262960180309,0,0.0004165798791919,0,0,0.00181694299341354,0.000688152311044871,0.000890325906140895,0.00039486673247771,0.000161277316345424,0.000710479573712241,0.00284900284900292,0.00172860847018147,0,0.00411522633744866,0.0164171897633993,6.81175709273588e-05,0.000259706531619219,0.000228258388495732,0.000448480771386838
0.0108275328692963,0.000485005254223491,0.000574745675038763,0.00102924779140582,0,0,0,0,0.00169004563123195,0.00284629981024662,0.00164864928519275,0.000405432799513544,0.000160269252343906,0.000714030703320228,0.00265251989389915,0.000860215053763575,0,0,0.00691358024691361,7.24926601180971e-05,0.000259302476338597,0.000345085408638651,0.000669792364367072
0.00468384074941456,0.00101027108940903,0.00104293412132804,0.00103797249372896,0,0.000427259132664027,0,0,0.00176709666018721,0.00150150150150156,0.00181073096349959,0.000431499460625588,0.000642260757867681,0.000723589001447163,0,0.000860955660783451,0,-0.00210748155953631,0.0138751238850347,0.000148170099274042,0,0.000595841029613265,0.000541213400443764
0.0111376292760541,0.000924719431717872,0.000230680507497071,0.00114673841132633,0,0.000426894343649862,0,0,0.00177022481855202,0.00410256410256401,0.001301487069485,0.000426166631152696,0.000973078170612961,0.000733137829912008,0.00140350877192979,0.000860955660783451,0,-0.00210748155953631,0.00203458799593078,7.34780851610339e-05,0.00026072220049532,0.000119239253562334,0.00049896049896036
