"A.ASBX.Spread.","D.RHM.Spread.","I.LDO.Spread.","F.CSF.Spread.","BA..Spread.","RR..Spread.","TK.ASE.Spread.","IS.ESLT.Spread.","U.NOC.Spread.","U.RTX.Spread.","U.HII.Spread.","U.LMT.Spread.","X.AXON.Spread.","X.MANT.Spread.","U.BWXT.Spread.","U.CW.Spread.","X.SWBI.Spread.","U.GD.Spread.","U.RGR.Spread.","X.POWW.Spread.","U.CACI.Spread.","X.HON.Spread."
0.0144927536231883,0.00747230095336251,0.00212539851222112,9.41309361320742e-05,0,0,0,0.00098818667744688,4.00248153855026e-05,0.000157368793768164,5.59769375018575e-05,0.000150693188667735,0.000367309458218607,0.000232477042892133,0.000255395224109258,9.94777418553108e-05,0,0.000113999088007192,0.000973236009732305,0.00949667616334279,0.000386324125941533,9.15708987682881e-05
0.0144927536231883,0.00760256914405556,0.000710984713828637,0.000282818760311111,0.00127307447485686,0,0,0.000549954170485814,0.000120469832346155,0.000315457413249149,5.57926744219562e-05,3.7541060534926e-05,0.000360685302073997,0.000238578074675059,0.000256706456167322,9.86241925144742e-05,0.00108636610537768,5.66877356083496e-05,0.00093764650726684,0.00760456273764259,0.00038978756577674,9.18990947938327e-05
0.0237154150197629,0.00762957116548274,0.00140252454417949,0.000661969833089105,0.00256081946222797,0,0,0.00153160052254608,0.000119590998784163,0.000156678417547952,0.000165869571227165,3.73713025767173e-05,0.000716075904045814,0.000469153178512858,0.000255134583492923,9.78138602239048e-05,0.000617093489663781,5.59769375018575e-05,0.000995520159283169,0.00569800569800574,0.000384837406195751,9.28806947476442e-05
0.00754716981132076,0.00738389792084989,0.00135226504394871,0.000375234521576044,0.00253807106598979,0,0,0.00187759846215752,4.04048566637342e-05,0,0.000272754548182153,7.4948472925009e-05,0.000356315695706452,0.000230441295080033,0.00025559105431323,0.000194552529182841,0.000622083981337357,0.000168034278992921,0.000984736582964001,0.00378787878787888,0.000379146919431366,0.000277507978354388
0.0383141762452108,0.00751490023322102,0.00132362673726006,0.00141302811925963,0.00127145581691034,0,0,0.0048034157623198,0.00016143352974421,0.000157890581826875,0.000217521344281864,0.000112834978843339,0.000354672814328711,0.000227660785429664,0.000254550082728726,0.000192381685263525,0,0.000224580315535299,0.00197628458498027,0.00376647834274962,0.000375445841937172,9.23488941220401e-05
0.00784313725490197,0.00733166120007727,0.000642054574638831,0.00238197322662093,0.00126023944549473,0,0,0.000537923614846585,0.000202425052124497,0,0.000108695652173814,0.000225445254377404,0.000363438124659204,0.000230441295080033,0.000255004462578044,9.3409929475551e-05,0.00126662444585189,5.60522406882705e-05,0.000989609104403704,0.00186741363211964,0.000380445120791196,8.95455563018143e-05
0.031496062992126,0.00742447516641063,0.00190174326465923,0.000285537524389674,0.00126023944549473,0,0,0.00299797196014464,0.000168357254093272,0.000312842171124605,0.000220726189162457,3.85869460363402e-05,0.000395804472590462,0.000222444666889067,0.000256706456167322,9.35672514619032e-05,0.000613308800981172,5.75854424001089e-05,0.000968523002421252,0,0.000378859632506243,0.000180603214737186
0.00784313725490197,0.0075197718138208,0.000651678071032896,0.00162952312485024,0,0,0,0.00026342362909954,0.000125883809244072,0.000154404385084396,5.50979365822249e-05,3.85319333397203e-05,0.000419375131054794,0.000219852698691989,0.000256311674996927,0.000283112348416941,0.000617856039542883,0.000114038088721529,0.000962927298989008,-0.00181653042688461,0.000379290726341612,8.98512961048646e-05
0.0237154150197629,0.0078548212351029,0.000654236179260699,0.00105510527073042,0,0,0,0.00204000177391462,8.62031808974192e-05,0,5.61088511712212e-05,0.000118495112076631,0.000425260472039039,0.00114194358798685,0.000257102455328397,9.53334286668108e-05,0.000617474529175549,0.000172676777851332,0.000965717044905788,-0.0017841213202499,0.00038978756577674,8.89640140562333e-05
0.0166666666666667,0.00797250859106546,0.000654236179260699,0.00181844283868496,0,0,0,0.000264491955036378,0.000129564447515607,0.000153739718656175,0.000226539049668642,0.000158950923902214,0.000424178154824942,0.000230441295080033,0.000257765175924681,0.000288503149492726,0.000612182430364344,0.000114731528224015,0.000965717044905788,-0.0017497812773403,0.000393623302499486,8.84916596611222e-05
0.00836820083682009,0.00797908928325765,0.00131233595800522,0.00193386192225878,0,0,0,0.000793685788615048,0.000129235143343318,0.000155147001784049,5.67456376790518e-05,7.92738515201167e-05,0.000413308534821162,0.000707463742483225,0.00026072220049532,9.80151923548651e-05,0.000614062020263925,5.75556131111163e-05,0.000970402717127553,0,0.00039549139806207,8.96499170737452e-05
0.0170940170940171,0.00782483355068973,0.000644122383252804,0.001320754716981,0,0.00344234079173846,0,0.000704783719496065,0.000129307558026772,0.00015677667163123,0.000222568439795351,0.00015961055025734,0.000413992962119709,0.00023677045104783,0.000263887056339834,9.7661018604474e-05,0.00061519532451563,0.000287117057624296,0.000963855421686692,0,0.000791139240506397,8.97706360250022e-05
0.0411522633744856,0.00706224468600713,0.00129449838187711,0.000377429703717742,0,0,0,0.00026632340538862,0.00012948615577185,0.00015633549597433,0.0002741603838246,0.000239808153477227,0.000416927246195456,0.00023733238400375,0.000261882938326516,9.92112704002272e-05,0.000603318250376954,5.73312311883006e-05,0.000935891436593435,0,0.000398962696987809,0.000179549331178833
0.0571428571428572,0.00780340885755347,0.00129449838187711,9.50705899129239e-05,0,0,0,0.000266797100804722,4.28183005417342e-05,0,5.42902901815516e-05,3.96565740685301e-05,0.000416753490310547,0.000234439104442574,0.000257964658841871,9.83622682339558e-05,0.000597193191997705,5.72655690765406e-05,0.000945626477541317,0.00324675324675318,0.000395961195802789,8.90432304884477e-05
0.0239043824701195,0.00795610425240052,0.00192988099067231,0.00133029266438617,0.00127307447485686,0,0,0.000452100004521103,8.50340136054857e-05,0.00015326844968971,0.000425531914893532,7.88270534446705e-05,0.000410424789657359,0.00070118032020554,0.000255787185061978,9.87703096449713e-05,0.000592592592592475,5.70564573646725e-05,0.000935016362786296,0.00319999999999993,0.000791452314998089,8.87272081983133e-05
0.0237154150197629,0.00789330430048991,0.000644953240890022,0.000853040140277744,0,0,0,0.000996692792098939,0.000128636665737629,0.000153433064825548,0.000162271805273686,3.95906328562302e-05,0.000399760143913572,0.00023863500775559,0.000255395224109258,0.000197980597901366,0.000591540964211864,0.000114883106439094,0.000934142923867299,0.00315457413249205,0.000401042711048704,0
0.0235294117647059,0.00464671313379805,0.00129785853341983,0.00085038030897141,0.00128452151573536,0,0,0.00367663543021115,0.000342348510784032,0.000153503722465348,0.000478787072749054,3.95561796641321e-05,0.000411607326610478,0.000716246866419987,0.000501127536958234,0.000297162101926612,0.000602954476937085,5.72950984042794e-05,0.00093852651337395,0.00466926070038914,0.000401203610832589,8.92418901432789e-05
0.016,0.00786867453534118,0.00193112327003548,0.000848376302021862,0.00256081946222797,0.00339558573853998,0,0.000271505497986344,0.000300616263339817,0,0.000106951871657657,8.01410482448382e-05,0.000407747196738086,0.000238010234440203,0.000251287850232391,9.89070768013957e-05,0.000589101620029547,0.000171237763634813,0.000925497454881947,0.00614439324116744,0.000799360511590796,8.92817284943093e-05
0,0.00999729802756005,0.000639181847235525,0.000753437558862293,0.00382409177820271,0.00337268128161896,0,0.00235678027556205,0.00021444961506299,0.000152706726731174,-5.37504367224022e-05,0.000120112906131768,0.000402010050251176,0,0.000249469876512539,9.8053635338441e-05,0.0005887547836325,0.000228076177443221,0.000551927145616669,0.00606060606060607,0.00103342740172499,8.90115269926646e-05
0.00809716599190284,0.00784101662836283,0.000639590661976321,0.000845824914242784,0.00254129606099105,0.00336134453781505,0.0088888888888887,0.000269675041574912,0.000214339299110541,0.000152823412546663,0.000161807933982369,0.000159464200287117,0.00040281973816709,0.000470920649870403,0.000248787162582538,0.000294767870302148,0.000604047115674903,0.000171855755735692,0.000928936367858881,0.00745712155108139,0.000797448165869286,8.9233926738865e-05
0.0161290322580645,0.00447184768615758,0.00129115558424787,0.00103097614696096,0.00127145581691034,0,0,0.000803248694720901,0.000301743647218663,0,0.00043442845506372,0.000120218798212752,0.000407083248524387,0.000712673714217868,0.000252812539502089,0.000100406646919935,0.000616712920135554,0.000115573533660851,0.00189214758751185,0.00881057268722461,0.000403307118370616,0.000180423996391484
0.0317460317460318,0.00789223023540615,0.000651678071032896,0.000376754262032514,0.00127959053103016,0,0,0.00178778939840889,0.000128946293868609,0.000153362472202912,0.000216590859865671,0.00015961055025734,0.000403144527312961,0.00023677045104783,0.000251667295835035,0.000101045824281363,0.000610687022900642,0.000115480108551197,0.000948316737790368,0.00722021660649817,0.000797766254487503,9.00454729638928e-05
0.0395256916996048,0.000677644507691227,0.0019486846378694,0.00131690339572948,0.00386847195357825,0,0.0521739130434781,0.000969205691880695,0.000300848823466301,0,5.42814493146473e-05,0.000159904057565429,0.000412456176531308,0.000709807169052434,0.00025179403248138,0.000101651842439552,0.000617474529175549,0.000405245028512007,0.000949216896060831,0.00710732054015634,0.000804181745074455,9.0134751453469e-05
0.0235294117647059,0.00780409041980622,0.00259067357512959,0.00321482602118006,0.00386349001931748,0,0,0.000526777875329256,0.000342348510784032,0,0.000161259977961142,3.97796209001766e-05,0.000413650465356691,0.000956251494142939,0.00025371051630103,0.00020358306188921,0.00182648401826491,0.000402518616485973,0.000939761300629587,0.00699790062981103,0.000729365047206154,9.0134751453469e-05
0.0233463035019455,0.00906545793894138,0.000647039792947367,0.000382701875239248,0.00128783000643912,0.00345423143350597,0,0.000529193861351228,0.000212842943192267,0.000152987072592444,0.000211606623287417,3.94952506960679e-05,0.000814000814000797,0.000718648939992841,0.000510073960724204,0.000406215090890546,0.00242277407631755,0.000171042504062266,0.000936768149882851,0.00553250345781467,0.00080385852090039,8.98916805250134e-05
0.0386100386100386,0.00790298405777371,0.00321027287319415,0.000192086054552401,0,0.00346620450606594,0,0.000711807100275936,0.000127515780077789,0,5.21254137454242e-05,0.000196893028017923,0.00120748641577787,0.000707797569895037,0.00025371051630103,0.000609260763606847,0.000623247117482179,5.69751873060384e-05,0.000945626477541317,0.00685400959561353,0.00079051383399205,0
0.0307692307692308,0.00766283524904225,0.00063471913678196,0.00125488681886187,0.00129617627997405,0.00361663652802902,0,0.00124344968469669,8.47457627117873e-05,0.000152264940997413,0.000153362472203058,7.81066937435828e-05,0.000810044552450368,0.000947418285172884,0.000251098556183252,0.00010194199500475,0.000613308800981172,5.6771409918075e-05,0.000924641701340809,0.00545702592087313,0.000400560785099116,8.94494387046908e-05
0.015625,0.00773849232821879,0.00127064803049553,0.000581226387678023,0,0,0,0.00227551199019784,4.22413246880238e-05,0.000150568395693821,0.000258364552383472,0.000116285830571439,0.000407414952128807,0.000719165767709314,0.000252365930599498,0.000203728226545892,0.000620155038759567,5.63491392668464e-05,0.000923787528868308,0.00544959128065396,0.00040168708576017,8.80708089302999e-05
0.0317460317460318,0.0078325455773126,0.00129282482223656,0.000481811611659814,0,0,0,0.00149667649777701,4.2402527190582e-05,0.000152056565042057,0.000210006825221927,3.87905118407685e-05,0.00082372322899504,0.000492125984251871,0.000252620942276244,0.000311898944741915,0.000619770684846704,0.000113578283832028,0.000942951438000889,0.00409556313993178,0.00040346984062939,8.88217791002808e-05
0.0239043824701195,0.00486683790725969,0.000642880102860803,0.00269905533063429,0,0,0,0.000442106193907877,0.000171519231593808,0.000152404175874497,0.000261335424016636,0.000272941726941271,0.000405926527298622,0.00073251129288246,0.000249283310482314,0.000102202463079267,0.00126422250316053,0.000283454746449633,0.00094741828517285,0.00411240575736797,0.000403958796202764,8.86171296910887e-05
0.00796812749003985,0.00567694237243373,0.000639590661976321,0.000675056656540888,0,0.00345423143350597,0,0.00132013201320137,8.64042856524898e-05,0.000152753379668603,0.000315175710458593,0.000156819696553856,0.000406091370558295,0.00048685491723474,0.000244947948560882,0.000204248366013176,0.000641231163834549,0.000282414075517427,0.000960153624580015,0.00275482093663906,0.000403795679386208,8.84916596611222e-05
0.0322580645161291,0.00767195767195765,0.000662032439589526,0.00106790932479005,0.00123380629241206,0,0,0.00105355575065839,0.000130944326837045,0,0.000104679158379471,7.91734293971348e-05,0.000411946446961959,0.000489356496207564,0.000244708185488756,0.000102558843136302,0.000631113916061836,5.66491998300009e-05,0.000962000962000907,0.00277008310249314,0.000404122044857524,0.000177556818181909
0.0244897959183674,0.00775919732441488,0.000663790242283424,0.00174486234974803,0.00124610591900309,0,0,0.000961412402219984,0.000217310993763224,0.000153834320436968,0.00036531586775562,0.000117857353316707,0.000396432111001053,0.000487210718635886,0.000243932186852007,0.000205338809034867,0.00063231109705974,0.000112422709387354,0.000974184120798914,0.00139178844815597,0.000809388911371868,8.84603476490858e-05
0.00836820083682009,0.00769945572812954,0.00202224469160764,0.00136266303289858,0.00124610591900309,0.00347826086956514,0,0.00130690481376599,0.000174413534490366,0.000154356718376246,0.000419815281276155,0.000195928603616887,0.00039674667724664,0.000490196078431449,0.000244051250762612,0.000103686038674945,0.000629524708844809,0.000169114123847916,0.000966090232827829,0.00139372822299649,0.000734304246726255,8.88375605205073e-05
0.0253164556962026,0.00748768472906395,0.000670465973851813,0.00194723006523223,0.00125865324103207,0.00332778702163055,0,0.000261449300623131,8.753884536255e-05,0,0.000210992720751092,0.000196691646505706,0.000402982067298068,0.000495417389150437,0.000245489137105809,0.000104597039903824,0.000628338045868664,0.000170507829151162,0.000958313368471572,0,0.000408747189863047,8.90908280992928e-05
0.0169491525423729,0.00593247081098137,0.00132978723404264,0.00195407914020521,0.00125865324103207,0,0,0.000261768683739812,8.68432479375173e-05,0,5.23683590375708e-05,0.000196753566158431,0.000398327026488668,0.000248911014312334,0.000245911717693474,0.000417754569190517,0,5.68197960168806e-05,0.000970402717127553,0.00139178844815597,0.000405597241938732,8.84681735746018e-05
0.0432900432900433,0.00714330471834066,0.00198741305067899,0.00195886385896183,0.00126502213788739,0,0,0.000521784503000281,0.000215178705915189,0.000153151083543777,0.000307897572740813,0.000272400038914265,0.000398485754134352,0.000250093785169566,0.000241050982282876,0.000208833663986593,0.000642467073562466,0.000112473287594254,0.00194174757281542,0.00138600138600136,0.000409249028033535,8.85857288391294e-05
0.0170940170940171,0.00723282204763684,0.00066733400066732,0.000681630069623715,0,0.00336134453781505,0,0.00121823877479987,0.000129212878216867,0.000153104187399386,0.000408601052147773,0.000271638953025837,0.000402333534500021,0.000248787162582538,0.000241109101868548,0.000103718301094281,0.000646621403168431,5.60899683091169e-05,0.000985707244948194,0.00137646249139708,0.000405761817812921,8.86564120749227e-05
0.0347826086956522,0.00726361928616153,0.000687049124012352,0.00254055110416265,0.00126823081800885,0,0,0.000520878548485131,0.000129447045371194,0.00015366884364203,0.000258311161625353,0.000426811523910978,0.000403144527312961,0.000251035521526424,0.000241167249487472,0.0001046079815889,0,5.64158980000051e-05,0.000992555831265452,0.00136332651670072,0.000412286126571817,8.89481876807215e-05
0.0512820512820513,0.00714637752587479,0.00135869565217388,0.00137147335423198,0.00127307447485686,0,0,0.000258854998058597,0.00012897401173664,0.000455892409391185,0.000359536711266305,0.000197726149283288,0.000397219463753645,0.000747291069871566,0.000237840409085456,0.000102822476993523,0.000627943485086329,0.0003948444594861,0.00195121951219501,0.00134861766689141,0.000404940271309959,0.000177100858939131
0.0672268907563026,0.00277392510402224,0.000674536256323763,0.0012908991609155,0.00126823081800885,0.00337268128161896,0,0.00248724216304294,0.000389787565776667,0.000152800061120103,5.18874043325511e-05,0.000119514770033668,0.000398327026488668,0.000248354650440957,0.000238350613752783,0.000101858925388389,0,0.000114051094890569,0.000965717044905788,0.0013306719893546,0.00040675208460441,8.85700367564847e-05
0.0429184549356224,0.00701584613523646,0.00138312586445376,0.00129604705647784,0,0,0,0.000766316147984071,0.000132225576834084,0.000307314074984792,0.000308848509805952,0.000117677054935576,0.000401848503114389,0.000250720822364247,0.000239607044447229,0.000304553068372175,0,0.000733530822400877,0.000960153624580015,0.00262467191601044,0.000813338755591658,0.000177100858939131
0.025974025974026,0.00486026731470238,0.00069132388524022,0.00158824697240418,0.00128452151573536,0,0,0.000252238617732384,8.70511425461667e-05,0,0.000104471374843198,7.88985758807457e-05,0.000402657539762495,0.000502260170768358,0.000238805970149376,0.00010215026303698,0.00063271116735209,0.000108067217809533,0.000964785335262986,0.00259067357512959,0.000408246580934861,0.00017644464049401
0.0338983050847458,0.00576864068732739,0.000710479573712241,0.00171293264144291,0,0,0,0.000255808995949701,0.000261620301735425,0.000155315679117886,0.000311591192355641,3.95874982681235e-05,0.000401848503114389,0.000259100919808214,0.000238977177679484,0.000306263079985719,0.000644537544311942,0.000109625082218712,0.000992555831265452,0.00384368994234468,0.000827472072817613,0
0.025974025974026,0.00708873136152528,0.00145560407569138,0.00199700449326014,0.00130804447351219,0,0,0.00117676725224847,0.00026183722452543,0.000154595346679924,0.000103108728153744,3.97891176763924e-05,0.000400400400400463,0.000256838320277334,0.000241109101868548,0.00010197318105329,0.000611060189428754,5.52470926217005e-05,0.000948316737790368,0.00381922342457037,0.000814663951120117,0.000176506927896885
0.0168067226890756,0.0072013906133598,0.00140745953553845,0.000394244037059001,0.00130804447351219,0,0,0.000502470479859327,0.000393244926048122,0.000156727529190583,0.000259315924590988,3.98557222852909e-05,0.000398009950248677,0.000775895512737647,0.000481231953801808,0.000102896537531418,0,0.000110515555064275,0.000976085895558754,0.00380952380952373,0.000406256347755411,8.85151582208906e-05
0.0483870967741936,0.00672375515382177,0.00138792505204716,9.78808789703432e-05,0.00130633572828214,0.00343053173241845,0,0.000763520678685077,0.000260926288323559,0.000156457795509741,0.000102748522990035,7.93808295297092e-05,0.000388878086719736,0.000517063081695864,0.00024087679152126,0.000311510305799148,0.000634316523945435,0.000110895481009206,0.000982800982800927,0.00509554140127389,0.000760456273764431,8.85151582208906e-05
0.00809716599190284,0.00798529691361931,0.000696136442742763,0.00215665130869521,0.00130463144161772,0,0,0.000166625010414148,0.000129676457239193,0,0.00020069238874126,0.000275195093664589,0.000761035007610334,0.00127697612054647,0.000239664469742313,0.000608210846426784,0.000647039792947367,5.46224225045436e-05,0.000999500249875006,0.0051413881748072,0.000384098329172137,0.000175269476820701
0,0.00742923017804532,0.00143988480921523,0.000589333071407546,0,0,0,0.000414336026517482,0.000128863211700785,0.000153174542391133,0.000250720822364212,3.9167303135307e-05,0.000371264154445946,0.000513742614949808,0.00047915668423582,0.00020327269031416,0.000651253663301842,0.000109271704092126,0.00199203187250999,0.0051948051948052,0.000386324125941533,0.000175024065809014
0.0244897959183674,0.000903867260636676,0.00215439856373424,0.00165152766308837,0.00127307447485686,0,0,0.00139213036891456,0.000128752601875501,0.000304878048780427,0.000452113631225999,0.000234082397003754,0.00037292560134259,0.000513742614949808,0.000240124864929716,0.000305017538508476,0.000664231152441035,0.000109176265079872,0.00101265822784804,0.00524246395806029,0.000386772384451838,8.72486149282826e-05
0.0404858299595142,0.00743875849685774,0.00145560407569138,0.0013602798289934,0.00127145581691034,0.0032102728731943,0,0.000739918608953043,8.60289057123633e-05,0.000153574445212395,0.000100694794079055,3.89491518821823e-05,0.000377002827521265,0.000529520783690843,0.000239434933556928,0.000307455803228298,0,0.000109217999126157,0.000989609104403704,0.00526315789473685,0.00039627501486029,8.72257839417778e-05
0.0240963855421687,0.00750420494242461,0.000723327305605771,0.00058280718795534,0.00126984126984124,0,0,0.000161786118750979,0.000425930658488895,0.000154000154000014,0.000301795684321726,0.000193727115984468,0.000744047619047603,0.000260586319218374,0.000238691968015229,0.000507588447286911,0.000662032439589526,0.000109559024924734,0.00101471334348041,0.005249343832021,0.000784621420164726,0.000173130193905783
0.00778210116731518,0.00736481684863373,0.000732869182850846,0.00106780565936999,0.00124300807955271,0,0,0.000239072399091534,0.000126959944137629,0.000152683410947479,0.000349449616853422,3.83825589653895e-05,0.000365831351746902,0.000514668039114669,0.00023829381627542,0.000100275758335474,0,0.00016269421622062,0.00099850224663014,0.00517464424320828,0.00039549139806207,8.56934744419651e-05
0.00778210116731518,0.00743018191135022,0.000727008360596131,0.000675121763032195,0.0012368583797155,0,0.00772200772200773,0.000395867146985449,8.36505081767611e-05,0,9.94134605826137e-05,0.000152456454625009,0.00036812074360396,0.000757097791798136,0.000236434566733609,9.97058676902229e-05,0.000676818950930612,5.35920040729436e-05,0.00100150225338016,0.00503778337531487,0.000395804472590518,8.44844337431261e-05
0.015625,0.00267933260260625,0.000726480203414441,0.00126847831389955,0.00125707102451286,0,0,0.00087111463076618,0.000166951876121793,0.000151941046873675,0.00044414834554743,7.61759664825055e-05,0.000370164723301796,0.000515065670873117,0.00023750148438423,0.000299207101181879,0.000677736360555729,5.34116704499447e-05,0.00201005025125617,0.00365185636031663,0.00119976004799033,8.44915719657397e-05
0.031496062992126,0.0037881102217876,0.000737735153080029,0.00117474302496319,0,0.00328407224958942,0,0.000240992890709733,4.13795957213122e-05,0.000151480724077723,0.00038899153943394,0.000151866054140326,0.000377002827521265,0.000255460467492605,0.00047203209818275,0.00150943396226421,0.00069132388524022,0.000106394297265721,0.00101781170483455,0.00351493848857658,0.000396432111001081,8.40371444178757e-05
0.031496062992126,0.00697802534124984,0.00145560407569138,0.00128047278995331,0.00126182965299682,0,0,0.00208333333333337,8.21287779238265e-05,0.000151274487557751,0.00023819164900084,7.53835136255015e-05,0.000374882849109579,0.000741564701520236,0.000235710076605728,0.000104172092296527,0.000670915800067077,0.000158961451847933,0.00100050025012501,0.00338028169014097,0.000391926317852222,8.41219768663799e-05
0.03125,0.00969769530080817,0.000732869182850846,0.000972762645914342,0.00125549278091648,0,0,0.000716075904045856,0.000123170406257061,0.000151251607048402,0.000141552834595518,0.000226167590184335,0.000377429703717742,0.00024724935097058,0.000473596968979473,0.000205486489263436,0.000677736360555729,0.000317477115191292,0.00100553041729507,0.0032697547683923,0.000394710874284564,0.000167757087737043
0.0155038759689923,0.00691381571105033,0.000729660707771001,0.000576978555630371,0.00124455507156189,0,0,0.00319974402047829,8.1933633756699e-05,0.000151114469210504,0.000188857412653409,0.000188512074198395,0.000377572210685218,0,0.000473148805299341,0.000305110602593452,0.000681431005110718,0.000264417356355331,0.000610562735321077,0.0031796502384737,0.000711771916643515,0.000167616493462923
0.031496062992126,0.00347243010237672,0.00146412884333818,0.00154380548050942,0.00125078173858659,0,0,0.000240163311051524,4.09676560355227e-05,0.000150772710139542,0.000235144731582209,0.000150591069949415,0.000376576915834984,0.000244468891333529,0.000235599010484276,0.00010173457449505,0.000676818950930612,5.27607038277411e-05,0.00101471334348041,0.00312337324310248,0.000783085356303793,8.37485867425226e-05
0.015748031496063,0.00529227808515754,0.00220831799779163,0.00126268758195324,0,0,0,0.00233484964373409,8.23316318129846e-05,0,0.000185804533630716,0.000338606821046201,0.000381170192490871,0.000976562499999979,0.000235321802564961,0.000101796711966111,0.000673174015482988,5.2674550290979e-05,0.00199004975124367,0.00310077519379838,0.000388726919339253,8.35317211711575e-05
0.00772200772200773,0.00701924240590582,0.000734484024972441,0.00194741966893868,0.00124921923797624,0,0,0.000643552409299319,0.000164021814901349,0.00030243459851801,0.000233225272290426,0.000151040289997434,0.000392850127676353,0.000273935077386605,0.000235821247494352,0.000307361303211937,0.000671366230278603,0.000106224771616644,0.000996512207274624,0.00413650465356765,0.000796178343949112,0.000167392032139237
0.0155038759689923,0.00700546918208084,0.00141542816702062,0.00204170920227499,0.00123839009287923,0,0,0.000238958142498715,0.000244748113399968,0.000150840938230499,0.000276472214542449,7.52049334435655e-05,0.000390243902438947,0.000541711809317528,0.000471586889884535,0.000204457166223635,0.000669120107059203,5.27467890391693e-05,0.0010025062656641,0.00520562207183766,0.000392387679026856,8.35526590632987e-05
0.047244094488189,0.00699891396162662,0.000674536256323763,0.0011597564511453,0.00123228589032653,0,0,0.000161225312374011,4.02228345031109e-05,0.000150274250507039,0.000275103163686393,0.00011136890951266,0.000383362085489805,0.000544810678289186,0.00023394549070062,0.000100801370898553,0.000659848234905958,0.000105036500183718,0.000996512207274624,0.00525486074619011,0.000390548720953028,0.000167238063383193
0.0363636363636362,0.00685219691050061,0.000668225860340781,0.00102578449200354,0,0,0,0.00347208203803147,0.000121376408472078,0.00015063643895466,4.57655431225414e-05,0.000150037509377421,0.000389635690629323,0.00109319486198413,0.000215308429325118,0.000102265173595185,0.000669568128557067,0.000105362975450481,0.0010025062656641,0.00638297872340431,0.000797766254487503,8.38961365829533e-05
0.0291970802919707,0.00661496350364961,0.00129282482223656,0.000847976633532797,0.00119260584376861,0,0,0.000241109101868605,4.06545380627743e-05,0.000298284862043192,0.000182240648776673,3.72751840461873e-05,0.000411268764137428,0.00081532816958829,0.000208268249505469,0.000301522689582402,0.00133958472873406,5.19737013070913e-05,0.00100150225338016,0.00645161290322586,0.000779423226812115,8.20782205442206e-05
0.0148148148148148,0.00660218914692775,0.000631911532385453,0.000945268929010384,0.00117027501462862,0,0,0.00160590974787219,8.22909809085345e-05,0,0.000137403531270759,0.000262295081967401,0.000435445242760636,0.00137873983179366,0.000421851929972646,0.00010320449971624,0.00067226890756313,5.2343688659841e-05,0.000993541977148619,0.00650759219088943,0.000397851601352673,8.26822109223624e-05
0.0952380952380953,0.00664916885389335,0.00126023944549473,0.00283232628398789,0,0,0,0.00063547541504498,8.23587547355535e-05,0.000150932005131765,0.000548220567408178,0.000149465660264418,0.000438500328875159,0.000552791597567607,0.000209226906580145,0.000310382287517471,0.000691802144586756,5.27328815882664e-05,0.00102616726526418,0.00654307524536518,0.000798084596967233,0.000165535507366297
0.0386100386100386,0.00486787204450628,0.00193112327003548,0.00179643549378337,0,0.00304414003044147,0,0.000161225312374011,4.11598855755977e-05,0,0.000366989311436362,0.000186779730663671,0.000443754160195164,0.000280308339173035,0.000209753539590939,0.000103739820530164,0,0.000157105077112415,0.00103359173126609,0.00656455142231953,0.000404285425510387,8.2819164354674e-05
0.046875,0.00678441923031931,0.00131839156229397,0.000284913813571405,0.00118133490844652,0,0,0.00134990272759758,0.000205081930231174,0,0.000137794823507802,0.00022298201278431,0.000444740938403292,0.000284778584650378,0.000212111570686139,0.000208376745155199,0.000680040802448253,0.000208931835988467,0.00102827763496138,0.0065717415115006,0.000406256347755411,8.2716406799331e-05
0.0793650793650794,0.0067559697146185,0.0019769357495881,0.00104033669078356,0.00117164616285879,0,0,0.000876878313204986,4.10399523936179e-05,0,0.000371350322610651,3.73517602016655e-05,0.000446727719455062,0.000277662085242402,0.000217273221075459,0.000208572322452917,0,0.000157591994326694,0.000989609104403704,0.00656455142231953,0.000815328169588329,8.25048471596956e-05
0.0557768924302789,0.00686390532544393,0.0013157894736843,0.00077287218626218,0.00118413262285373,0,0,0.0020690752825084,0.000204796330049696,0.000302892624564747,0.000561771452647236,0.000148859365114884,0.000444543231829365,0.000566251415628426,0.000431685732786599,0.000105025468676208,0.000678195998643594,0.000157591994326694,0.000987654320987598,0.00546746856205585,0.000816659861167777,8.27643285744268e-05
0.0476190476190477,0.00668033987694103,0.00133868808567601,0.00204628501827048,0.00119545726240284,0,0,0.00150441426818162,0.000164149704530499,0.00030229746070127,0.000614294152392182,0.000186070744096948,0.000441793682350411,0.0011160714285714,0.000216802168021791,0.00062709030100322,0.000666888962987648,0.000209599664640644,0.000958313368471572,0.00546149645002719,0.000408747189863047,8.21929067521893e-05
0.00809716599190284,0.00680351906158372,0.00066733400066732,0.000783392087739897,0.00119832234871178,0,0,0.000474495848161347,0.000163639338897155,0.00015095478904076,0.000562878183779748,7.42942050519384e-05,0.000438116100766616,0.000277893566764072,0.000430663221360963,0.000520426749934917,0.000680503572643742,0.000208790061593027,0.00095192765349828,0.00545553737043087,0.000807754442649389,0.000164798945286834
