"X.AMRS.Spread.","X.GRWG.Spread.","U.YOLO.Spread.","U.CNBS.Spread.","U.MJ.Spread.","X.POTX.Spread.","U.STZ.Spread.","U.IIPR.Spread.","X.CARA.Spread.","X.TLRY.Spread.","X.SNDL.Spread.","X.CNTTQ.Spread."
0.00947867298578201,0,0,0,0.00723265024969867,0,0.000256344527044297,0,0.00130463144161772,0,0,0
0.0188679245283019,0,0,0,0.00805181165762298,0,0.000257665550115898,0,0.00422237860661509,0,0,0
0.00947867298578201,0,0,0,0.00840925017519266,0,0.000193754642038306,0,0.00150943396226412,0,0,0
0.00930232558139526,0,0,0,0.00805181165762298,0,0.000127542886295401,0,0.0014566642388929,0,0,0
0.00938967136150237,0,0,0,0.00758097863542381,0,0.000191981569769309,0,0.00157604412923559,0,0,0
0.00947867298578201,0,0,0,0.00305758450823849,0,0.000127656858364781,0,0.00165425971877581,0,0,0
0.0098522167487685,0,0,0,0.00745005079580084,0,0.000321429719391928,0,0.00153491941673059,0,0,0
0.0098522167487685,0,0,0,0.0087043856712421,0,0.000128131206355191,0,0.00163800163800175,0,0,0
0.00139178844815597,0,0,0,0.0206325046507695,0,0.000190095998479239,0,0.00163532297628778,0,0,0
0.0153203342618385,0,0,0,0.00726769337255583,0,0.000126214817619653,0,0.00162999185004072,0,0,0
0.0114285714285713,0,0,0,0.00518582541054446,0,0.000125904941769029,0,0.00172265288544355,0,0,0
0.00656275635767023,0,0,0,0.00795710084760423,0,0.000125643925116285,0,0.00180018001800176,0,0,0
0,0,0,0,0.00759144237405103,0,0.00018794048551275,0,0.00180018001800176,0,0,0
0.0359281437125748,0,0,0,0.00734137388568435,0,0.000124123378638254,0,0.00182648401826496,0,0,0
0.0219244823386114,0,0,0,0.00751366120218575,0,0.000244678248103695,0,0.00173160173160185,0,0,0
0.00961538461538458,0,0,0,0.00714164257779292,0,0.000122759636631538,0,0.0035523978685612,0,0,0
0.00421052631578938,0,0,0,0.00842743974380583,0,6.1768430155467e-05,0,0.0019212295869356,0,0,0
0.00840336134453782,0,0,0,0.00717826012647414,0,6.19521110181266e-05,0,0.00191754554170657,0,0,0
0.0170940170940171,0,0,0,0.00787266814992288,0,0.000123076923076811,0,0.00182648401826496,0,0,0
0.0279720279720278,0,0,0,0.00794610468129212,0,6.32371075346438e-05,0,0.00181653042688461,0,0,0
0.0149812734082397,0,0,0,0.00813151847268859,0,6.46809611592078e-05,0,0.00176834659593277,0,0,0
0,0,0,0,0.0082128191394394,0,6.40676554440907e-05,0,0.00181983621474063,0,0,0
0.0195121951219512,0,0,0,0.00776836158192086,0,0.00012982797792931,0,0.00172562553925794,0,0,0
0.00121285627653121,0,0,0,0.00755531570426326,0,0.000129617627997474,0,0.00162733930024421,0,0,0
0.0192926045016076,0,0,0,0.00763775231860341,0,0.000126887450830997,0,0.00161681487469696,0,0,0
0.0246593121349772,0,0,0,0.000364630811303483,0,6.37694098140542e-05,0,0.00160128102481982,0,0,0
0.0228777844671884,0,0,0,0.00762942779291543,0,6.33332277780761e-05,0,0.00159872102318142,0,0,0
0.015963511972634,0,0,0,0.00768526989935959,0,6.33532896195059e-05,0,0.00156862745098036,0,0,0
0.00224719101123591,0,0,0,0.0073556454578889,0,0.000257532835436467,0,0.00304878048780495,0,0,0
0.00923787528868361,0,0,0,0.00807932427469698,0,0.000326424024808115,0,0.00309119010819172,0,0,0
0.0351302241066022,0,0,0,0.00804387568555768,0,6.50596922677813e-05,0,0.00162999185004072,0,0,0
0.00972053462940463,0,0,0,0.00764609503003826,0,6.48908211934676e-05,0,0.00155159038013961,0,0,0
0.0086047940995698,0,0,0,0.00753093060785359,0,6.51911731152862e-05,0,0.00160642570281135,0,0,0
0.008298755186722,0,0,0,0.00818359722469313,0,6.44807686107032e-05,0,0.00158353127474278,0,0,0
0.0159453302961274,0,0,0,0.00246348759458034,0,6.61660105203355e-05,0,0.00328947368421046,0,0,0
0.0212014134275618,0,0,0,0.00619195046439627,0,0.000194710368327121,0,0.00163532297628778,0,0,0
0.00746268656716424,0,0,0,0.00763623741756343,0,0.000129777431704693,0,0.00172265288544355,0,0,0
0.0164870006341154,0,0,0,0.00742180597278662,0,0.00026070520758647,0,0.00183992640294401,0,0,0
0.00940070505287897,0,0,0,0.00826594788858941,0,6.54086404813481e-05,0,0.00186393289841562,0,0,0
0,0,0,0,0.00794797687861268,0,0.000127307447485743,0,0.00189933523266853,0,0,0
0.006514657980456,0,0,0,0.00754716981132079,0,0.000191981569769309,0,0.00187441424554823,0,0,0
0.0106100795755968,0,0,0,0.00790513833992104,0,0.0001913936648697,0,0.00189933523266853,0,0,0
0.00647249190938509,0,0,0,0.00782083185211514,0,6.4911882119963e-05,0,0.00199401794616147,0,0,0
0.0121212121212121,0,0,0,0.00770038501925092,0,0.000129542068786905,0,0.00194741966893861,0,0,0
0.00148038490007399,0,0,0,0.00770847932725995,0,6.45848806793742e-05,0,0.00201409869083581,0,0,0
0.011208967173739,0,0,0,0.00731834814427604,0,0.000130157490563464,0,0.00204708290685768,0,0,0
0.00668896321070235,0,0,0,0.00716845878136191,0,0.000128221566867613,0,0.00395256916996057,0,0,0
0.00488997555012229,0,0,0,0.00787401574803158,0,0.000131053010942993,0,0.00206825232678382,0,0,0
0,0,0,0,0.00798258345428165,0,6.53146533426036e-05,0,0.00223964165733478,0,0,0
0,0,0,0,0.00845070422535206,0,6.34135514758927e-05,0,0.00208986415882963,0,0,0
0.0180475799835932,0,0,0,0.00719301250214081,0,0.000250988266298501,0,0.00203045685279183,0,0,0
0.0203488372093024,0,0,0,0.0077715830376753,0,0.000181362028836569,0,0.00208116545265344,0,0,0
0.0403458213256485,0,0,0,0.00746521886664401,0,0.000122271810234213,0,0.00195886385896193,0,0,0
0.0317940953822861,0,0,0,0.00754975978037059,0,0.000243768663538427,0,0.00197433366238908,0,0,0
0.00642054574638845,0,0,0,0.00762564991334497,0,0.00030132280712334,0,0.0020263424518745,0,0,0
0.00829875518672196,0,0,0,0.00768156424581002,0,0.000181427837077809,0,0.00196656833824971,0,0,0
0.0331125827814568,0,0,0,0.00772743238496659,0,6.02355208867833e-05,0,0.00196656833824971,0,0,0
0.00969305331179315,0,0,0,0.00786459223798941,0,6.02536679419812e-05,0,0.00193236714975841,0,0,0
0.0208500400962309,0,0,0,0.00784046361002217,0,6.09069037974901e-05,0,0.00195886385896193,0,0,0
0.00654664484451719,0,0,0,0.00576173529910178,0,0.000122174709835127,0,0.00193610842207159,0,0,0
0.00164609053497939,0,0,0,0.00744752877454295,0,6.11564688256082e-05,0,0.00198216055500491,0,0,0
0,0,0,0,0.0070105157736604,0,0.000184212950170404,0,0.00201816347124113,0,0,0
0.0080971659919028,0,0,0,0.00700116686114355,0,0.000122646716134238,0,0.0020263424518745,0,0,0
0.00836820083682006,0,0,0,0.00718719372753998,0,6.13026819922814e-05,0,0.00200200200200196,0,0,0
0.00332778702163055,0,0,0,0.00130293159609118,0,6.09625994451849e-05,0,0.00207253886010358,0,0,0
0.00338409475465306,0,0,0,0.0068038231005993,0,6.01196380797241e-05,0,0.00199401794616147,0,0,0
0.0153714773697696,0,0,0,0.00679281901989328,0,0.000120948234155843,0,0.00200200200200196,0,0,0
0.00514138817480709,0,0,0,0.00704676489429849,0,5.96462974560312e-05,0,0.00164338537387014,0,0,0
0.0149812734082397,0,0,0,0.006814862891449,0,6.01304831483774e-05,0,0.00164609053497939,0,0,0
0.00718132854578098,0,0,0,0.00876481090732023,0,6.04649756627923e-05,0,0.0017079419299745,0,0,0
0.0259259259259259,0,0,0,0.00683260126891169,0,0.000184020855696986,0,0.00160901045856795,0,0,0
0.00550964187327828,0,0,0,0.00753727674913978,0,0.000122279285888859,0,0.00166805671392824,0,0,0
0.00381679389312969,0,0,0,0.00547592204863901,0,0.000121469784391195,0,0.00168491996630171,0,0,0
0.0078740157480315,0,0,0,0.00681044267877415,0,0.000182932406475814,0,0.00165700082850038,0,0,0
0.00607902735562315,0,0,0,0.00748332519928422,0,6.14911606456013e-05,0,0.00173160173160185,0,0,0
0.00189214758751179,0,0,0,0.00774193548387103,0,0.000122963418383094,0,0.00164609053497939,0,0,0
0.0139372822299652,0,0,0,0.00699523052464225,0,6.11078859728029e-05,0,0.00168208578637507,0,0,0
0.006993006993007,0,0,0,0.00690954773869343,0,6.13289994173187e-05,0,0.0016708437761069,0,0,0
0.00668896321070235,0,0,0,0.00724067369746578,0,0.00024597220514077,0,0.00170502983802213,0,0,0
0.0224331320103537,0,0,0,0.007157305119029,0,0.000182221277371161,0,0.00165700082850038,0,0,0
0.00660066006600661,0,0,0,0.00687714910909667,0,0.000180586907449046,0,0.00169061707523242,0,0,0
0.00171086398631305,0,0,0,0.0065410372216166,0,6.05455150909146e-05,0,0.00166527893422145,0,0,0
0.0207253886010361,0,0,0,0.00662565073355422,0,0.000120867831026662,0,0.00161943319838053,0,0,0
0.00524934383202104,0,0,0,0.00471179519396886,0,0.000121248863291969,0,0.00152555301296717,0,0,0
0,0,0,0,0.00727732953646576,0,6.07995136038359e-05,0,0.00159108989657912,0,0,0
0.00313971742543164,0,0,0,0.00702426564495526,0,6.05052185750471e-05,0,0.00165975103734451,0,0,0
0.00924499229583969,0,0,0,0.00701978302488829,0,0.000120999455502512,0,0.00163265306122445,0,0,0
0.00156128024980481,0,0,0,0.00667620410109672,0,0.000120853223759806,0,0.00169348010160877,0,0,0
0.00303490136570555,0,0,0,0.00701306981192218,0,6.03154498025835e-05,0,0.00165152766308832,0,0,0
0.00584795321637427,0,0,0,0.00745180625303743,0,0.000120213980885868,0,0.0016708437761069,0,0,0
0.00305343511450375,0,0,0,0.00707623029913152,0,0.000180045011252649,0,0.00179694519317173,0,0,0
0.00610687022900764,0,0,0,0.00676001931434093,0,0.000120004800191899,0,0.00181983621474063,0,0,0
0.00468384074941456,0,0,0,0.00684819827164523,0,6.03591368644595e-05,0,0.00181323662737983,0,0,0
0.0048661800486617,0,0,0,0.00743494423791823,0,0.00011989688867563,0,0.00180995475113134,0,0,0
0.0192926045016077,0,0,0,0.00744939271255051,0,6.01775236950163e-05,0,0.00181983621474063,0,0,0
0.00993377483443717,0,0,0,0.00681707515013799,0,0.000243679561376741,0,0.00184672206832868,0,0,0
0.00161160354552777,0,0,0,0.0071359065844957,0,6.06630471048009e-05,0,0.00186046511627903,0,0,0
0.0113177041228778,0,0,0,0.00672969075468666,0,5.98748615394984e-05,0,0.00188146754468498,0,0,0
0.0113728675873274,0,0,0,0.00697969543147204,0,0.000178906878969503,0,0.00185356811862848,0,0,0
0.00655737704918033,0,0,0,0.00727963285329959,0,0.000239607044447229,0,0.0017652250661959,0,0,0
0.00330033003300338,0,0,0,0.00730506590439893,0,0.000120423892100254,0,0.00166251039068991,0,0,0
0,0,0,0,0.00736117778844617,0,6.04101851571626e-05,0,0.0016708437761069,0,0,0
0.00312989045383419,0,0,0,0.00693412580485392,0,0.000123167877817353,0,0.00177777777777774,0,0,0
0.00607902735562311,0,0,0,0.00757700543567783,0,0.00012135185971714,0,0.00332778702163055,0,0,0
0.00154918667699454,0,0,0,0.00743243243243251,0,0.000247939007004228,0,0.00167364016736413,0,0,0
0,0,0,0,0.00747028862478774,0,6.14760397134657e-05,0,0.00164338537387014,0,0,0
0,0,0,0,0.00707904938479693,0,0.000180250548262091,0,0.00160642570281135,0,0,0
0.00431344356577992,0,0,0,0.0071029934043633,0,0.000121477162293551,0,0.0015372790161414,0,0,0
0,0,0,0,0.00676589986468198,0,0.000184394111681374,0,0.0014566642388929,0,0,0
0.00130633572828214,0,0,0,0.00743494423791818,0,6.14043167235843e-05,0,0.00137646249139708,0,0,0
0,0,0,0,0.00763739000498092,0,0.000120663650075305,0,0.00133244503664221,0,0,0
0.00636537237428387,0,0,0,0.00759201188314905,0,0.000361336946702814,0,0.00133244503664221,0,0,0
0.00829875518672194,0,0,0,0.00767306088407007,0,0.000120019203072553,0,0.00136518771331055,0,0,0
0.00542005420054201,0,0,0,0.0209601081812036,0,0.000181099272584595,0,0.00257731958762881,0,0,0
0.00813008130081307,0,0,0,0.00494641384995873,0,6.02572986654173e-05,0,0.00116076610562969,0,0,0
0.00125865324103207,0,0,0,0.00720130932896887,0,6.05015579150613e-05,0,0.0011675423234092,0,0,0
0,0,0,0,0.00729927007299266,0,0.000183267662420973,0,0.00122324159021404,0,0,0
0,0,0,0,0.00692726373082635,0,0.000120134550696842,0,0.00119832234871178,0,0,0
0,0,0,0,0.00780995769606254,0,0.00036260349308033,0,0.00116211504938986,0,0,0
0.00343839541547271,0,0,0,0.00721548048540513,0,0.000241429261226413,0,0.00115540150202193,0,0,0
0.00112930547713154,0,0,0,0.00715447154471541,0,0.000118630998279743,0,0.00103359173126613,0,0,0
0.00111919418019024,0,0,0,0.00750040763084952,0,0.00017542320849049,0,0.00112170499158719,0,0,0
0.00571755288736409,0,0,0,0.00686611083864642,0,0.000533285930139563,0,0.00115273775216136,0,0,0
0,0,0,0,0.00742774099790075,0,0.000175167138644797,0,0.00114744693057944,0,0,0
0.00836820083682009,0,0,0,0.00709906421426274,0,5.89153680738759e-05,0,0.00122473974280463,0,0,0
0,0,0,0,0.00711513583441146,0,5.88217993587889e-05,0,0.00132362673726006,0,0,0
0.00574476815757081,0,0,0,0.00710594315245474,0,0.000177520044971751,0,0.00123839009287923,0,0,0
0.0136752136752137,0,0,0,0.00743254160607531,0,0.000176996371574389,0,0.00129115558424787,0,0,0
0.00299177262528055,0,0,0,0.00321543408360122,0,0.000119674485399604,0,0.00130293159609118,0,0,0
0.00930232558139526,0,0,0,0.00759013282732443,0,0.000119631534872654,0,0.00128949065119275,0,0,0
0.00956937799043064,0,0,0,0.00689223057644118,0,0.000119545726240348,0,0.00131492439184756,0,0,0
0.00938967136150237,0,0,0,0.00655328444375089,0,0.000239621398190811,0,0.00126502213788739,0,0,0
0.00913242009132411,0,0,0,0.00279981334577683,0,0.000298641182618981,0,0.00126342387871128,0,0,0
0.00904977375565602,0,0,0,0.00679221982093235,0,5.89848703806937e-05,0,0.00129449838187711,0,0,0
0.00947867298578201,0,0,0,0.00682382133995034,0,0.000178385610227448,0,0.00133244503664221,0,0,0
0.00921658986175128,0,0,0,0.00689007203257121,0,6.00546497313715e-05,0,0.00141743444365695,0,0,0
0.00956937799043064,0,0,0,0.00724067369746578,0,6.03627803096062e-05,0,0.00142959256611863,0,0,0
0.00966183574879229,0,0,0,0.00700636942675167,0,6.0224637899481e-05,0,0.00146735143066774,0,0,0
0.00975609756097552,0,0,0,0.00668257756563249,0,0.00011970313622223,0,0.00142959256611863,0,0,0
0.00947867298578201,0,0,0,0.00684150513112888,0,6.1182660833864e-05,0,0.00139958012596231,0,0,0
0.00975609756097552,0,0,0,0.0072871811858232,0,6.10966855049294e-05,0,0.00153491941673059,0,0,0
