"U.MGM.Spread.","U.LVS.Spread.","X.WYNN.Spread.","X.BJK.Spread.","X.GDEN.Spread.","U.BYD.Spread.","U.BALY.Spread.","X.RRR.Spread."
0.000449337227589376,0.000230494410510499,0.000145401672119304,0.00773195876288655,0.00297766749379646,0.000526454330086947,0,0
0.000439270810454558,0.000227040526733977,0.000142724612859358,0.00448717948717951,0.0166748406081412,0.000524521374246083,0,0
0.000446727719455062,0.000468603561386973,0.000451637184794899,0.00954732510288063,0.00596421471172967,0.00104602510460249,0,0
0.000485319097306382,0.000257898130238504,0.00016615435739799,0.00686813186813184,0.00299850074962512,0.00112422709387294,0,0
0.000488162069807079,0.000256311674996927,0.000693000693000678,0.00871535645807914,0.0129032258064517,0.000537778972842246,0,0
0.000480192076830637,0.000256508913684882,0.000176102844060897,0.00829875518672194,0.00597014925373139,0.000539228902669267,0,0
0.000473372781064995,0.000257036370646395,0.000359518245551018,0.00866100814134765,0.000990589400693391,0.000551419906258702,0,0
0.000499875031242268,0.000270599377621378,0.000571809777947089,0.00924608819345667,0.00201409869083581,0.000575539568345209,0,0
0.000493218249075293,0.000267129691465153,0.00038834951456303,0.00949200210933379,0.0109072880515618,0.000560381059120289,0,0
0.000503397936068541,0.000258297817383392,0.000685048809727679,0.00324382771670571,0.00299251870324183,0.000558815311539425,0,0
0.000506970849176252,0.00025559105431323,0.000981193785772727,0.00465699444742966,0.00399600399600391,0.000564174894217295,0,0
0.000509294626941765,0.000520291363163453,0.000676361176868433,0.00886053517632465,0.0089507707608155,0.000578871201157833,0,0
0.000523149359142117,0.000268636668905252,0.00017754105636925,0.00869250271640717,0.00498256103637277,0.000605510142294763,0,0
0.000525900604785591,0.000531490831783235,0.00017644464049401,0.010448567825617,0.00706001008572854,0.000607718018839354,0,0
0.000517196793379962,0.000256114739403202,0.000169018845601371,0.00523651597137366,0.00909550277918139,0.00059294396679523,0,0
0.000529801324503206,0.000255721774709066,0.000327868852458951,0.0105969622041682,0.00101163378856852,0.00060957025297175,0,0
0.000523149359142117,0.000244648318042939,0.00047299960583368,0.00551533953809032,0.0110719677906391,0.000598981731057084,0,0
0.000513478818998797,0.000480653689016968,0.000321440051430344,0.00687521485046417,0.00300450676014015,0.000589796520200623,0,0
0.000518806744487759,0.000467508181393081,0.000475096998970529,0.0130850528434827,0.00199800199800196,0.000580214679431274,0,0
0.000498132004981221,0.000221754074731079,0.00014851117546603,0.00391261819367463,0.00200400801603202,0.000561324726354284,0,0
0.000498877525567551,0.000224139863274639,0.000595947556615111,0.00777202072538855,0.00100050025012504,0.000560381059120289,0,0
0.000523971705527983,0.000236994904609672,0.000161277316345424,0.0080026675558519,0.00200200200200196,0.000587026709715175,0,0
0.000539228902669267,0.000235045246209849,0.000475021771831227,0.00696864111498249,0.0049875311720699,0.000601142170123328,0,0
0.000532907007727046,0.000234329232571717,0.000313627097381263,0.00833750208437552,0.000989609104403739,0.000594353640415929,0,0
0.000559127760693406,0.000238237045860584,0.000161537840239044,0.0108658743633277,0.00498256103637277,0.000630318310746914,0,0
0.000592592592592475,0.00024682216463051,0.000850846592359349,0.012188751523594,0.0120845921450152,0.000664672648720609,0,0
0.000604047115674903,0.000252684775742211,0.000513478818998736,0.00674835730776066,0.00909550277918139,0.000665114732291306,0,0
0.000582241630276449,0.000249221183800751,0.000343997248021947,0.00634920634920634,0.00406917599186156,0.00130208333333331,0,0
0.000590841949778317,0.000497017892644213,0.00167644593461863,0.00925266903914596,0.0161616161616162,0.00133779264214056,0,0
0.000552028705492772,0.000453617600362965,0.000578703703703794,0.0106182565507793,0.00495785820525522,0.00062558648733186,0,0
0.00053662463107065,0.000218459858001049,0.000270562770562909,0.00872776099362207,-0.000989609104403739,0.000602954476937085,0,0
0.00052205690420264,0.000218221494817196,0.000535762121618085,0.0056676112685447,0.00298953662182373,0.000594707106750019,0,0
0.000997506234413944,0.000215819574835548,0.000525003281270403,0.00492691739201835,0.00699650174912529,0.000580214679431274,0,0
0.000543330616680335,0.000217273221075459,0.00025497195308511,0.00786627335299897,0.00500250125062521,0.000585994726047557,0,0
0.000553556601162555,0.000218078726420194,0.000388726919339179,0.00657030223390274,0.0263157894736842,0.000613308800981172,0,0
0.000533191149027009,0.000631246712256731,0.000377239861678732,0.00923419837605474,0.00699650174912529,0.000599700149924918,0,0
0.000548696844993227,0.000211752249867613,0.000376576915835074,0.0100469940042133,0.00803212851405623,0.000616712920135554,0,0
0.000548095368594221,0.00021310602024503,0.000376576915835074,0.00777957860615878,0.0110943015632881,0.00061443932411684,0,0
0.000545107658762691,0.000210814799198862,0.000248046632766911,0.00578592092574734,0.00100050025012504,0.000611060189428754,0,0
0.000530082162735307,0.000208702911405721,0.000121706322643524,0.0115421609490221,0.00293973542381197,0.000566732785491528,0,0
0.000528122524425749,0.000207146556188462,0.000121219467846598,0.00541832669322715,0.00289156626506035,0.000577533930118485,0,0
0.000501630298470106,0.000394710874284648,0.000118336193124728,0.0112676056338029,0.00191754554170657,0.00111111111111128,0,0
0.000493461633357908,0.000195867202037119,0.000235321802564961,0.00993788819875777,0.0084626234132581,0.00055386319579053,0,0
0.000492004920049103,0.000190095998479194,0.000226372382569282,0.0123647604327666,0.00957854406130265,0.00055386319579053,0,0
0.000504159314343411,0.000193068829037513,0.000117048048223689,0.00279286268425146,0.00875060768108895,0.000559127760693406,0,0
0.000504668180671288,0.00019679228574236,0.000238151940938271,0.00686641697877649,0.00679941719281207,0.000573558933180474,0,0
0.000517196793379962,0.000408496732026062,0.000373855068851656,0.0080141048244911,0.00293398533007329,0.000578536303152908,0,0
0.000498628770879981,0.00039936102236428,0.000367895027285562,0.0097468951422733,0.00291686922702977,0.000560381059120289,0,0
0.000491762970248417,0.000395413206801169,0.000237953599048138,0.00345206339243694,0.0126030053320408,0.000561955605507253,0,0
0.000480653689016968,0.000387596899224729,0.000348573752396458,0.00306466441924614,0.00290838584585549,0.000535475234270308,0,0
0.000477440916686465,0.000191040213965002,0.000117377780386233,0.00741885625966003,0.00483792936623115,0.000531490831783235,0,0
0.000483675937122032,0.000192548377779879,0.000240269101393513,0.00593471810089014,0.000964785335262884,0.000545107658762691,0,0
0.000471586889884535,0.000187388737936813,0.000463392029657162,0.00917711838482729,0.000962000962000942,0.000523971705527983,0,0
0.000477440916686465,0.000184859968573769,0.00123783266752939,0.00577595379236981,0.00289156626506035,0.000525624178712303,0,0
0.000467180565288557,0.000186584569456069,0.000531660375352195,0.0044689408610159,0.00286669851887254,0.000526454330086947,0,0
0.000476985451943621,0.000375516334960629,0.000323502453226949,0.00508905852417308,0.00570884871550892,0.000532907007727046,0,0
0.000470920649870403,0.000187740542570264,0.000315839343054178,0.00448631673396137,0.0161213845424372,0.000503905265810106,0,0
0.000481579581025669,0.000190930787589596,0.000108974009698588,0.00917150718434721,0.0038131553860819,0.000513478818998797,0,0
0.000487448208627736,0.000190566936636456,0.000213972397560824,0.0103690149435805,0.0066634935744882,0.000505433409148244,0,0
0.000493461633357908,0.00019177294083801,0.000213880868356283,0.0122212037885731,0.00661313179026911,0.000508517670989146,0,0
0.000489117143555784,0.000192474256568146,0.000107741205623993,0.0136882129277567,0.00283687943262405,0.000506200961781906,0,0
0.000942063118228901,0.000190349290948853,0.000212449543233591,0.00920837665230959,0.000951927653498314,0.000483208504469583,0,0
0.000469814423302702,0.000191479176639502,0.000106388637693549,0.00295072292711698,0.0027816411682894,0.000482043865991881,0,0
0.000466526708654143,0.000386922035209966,0.000214086919289341,0.0226055919095776,0.0027637033625057,0.000483909992741426,0,0
0.000456516776991626,0.000193330111164775,0.000422297297297213,0.00534441805225652,0.0027816411682894,0.000479271507308965,0,0
0.000462641684015802,0.000197921820880713,0.000535475234270537,0.00180777342573071,0.000943841434638961,0.000479961603071829,0,0
0.000470035252644022,0.000200220242266596,0.000109992850464776,0.00488848151542938,0.00190294957183631,0.000482276344345214,0,0
0.000468055230517274,0.000200863713970031,0.000335101926836092,0.0105152471083071,0.00657585720995775,0.000479271507308965,0,0
0.000461361014994141,0.000199183348272045,0.00020002000200016,0.00972348830142815,0.00282087447108614,0.000478125747071555,0,0
0.000446727719455062,0.00040412204485761,0.000303659092059326,0.00300932891965096,0.000939408172851084,0.000943396226415074,0,0
0.000453206435531455,0.000405679513184648,0.000406834825061089,0.000905933866827756,0.00284765068818236,0.000482043865991881,0,0
0.000441403663650477,0.000201877460381508,0.000102896537531418,0.0062305295950156,0.00189753320683125,0.000471142520612559,0,0
0.000432994154578981,0.000196213087412891,0.000204729245572689,0.00263581783570058,0.00468384074941442,0.000468493792457323,0,0
0.000438500328875159,0.000197219209150932,0.000409626216077893,0.00556450431981271,0.00564971751412434,0.000474946568510948,0,0
0.000438885231511872,0.00019629011679272,0.000307203932210344,0.00585308750365826,0.00092980009297999,0.000474045982460373,0,0
0.000437349661054081,0.000195446105736443,0.000414636674613787,0.00493254025823283,0.00273099681383699,0.000476758045292089,0,0
0.00043431053203047,0.000190458051614094,0.000200000000000102,0.00774637785109749,0.00261437908496726,0.000474946568510948,0,0
0.000438885231511872,0.000191699415316881,0.000100608682529354,0.00808547502165755,0.00509337860780989,0.000473372781064995,0,0
0.000448732331164371,0.000211037248074243,0.000417667327973335,0.00448631673396137,0.00253699788583504,0.000477897252090705,0,0
0.000450958286358422,0.000213333333333442,0.000104161241602053,0.00635304795038553,0.00169061707523242,0.000499126528574894,0,0
0.000459242250287098,0.000218364450267453,0.000990153473788475,0.00393522022097783,0.00083368070029177,0.000495172072295024,0,0
0.000458190148911707,0.000216943269335026,0.000334802745382525,0.00541353383458667,0.00166112956810642,0.000968992248061995,0,0
0.000455684666210891,0.000218938149972589,0.000224290680722331,0.00602228244504676,0.0041858518208456,0.00102040816326528,0,0.00160299225220418
0.000468274408803466,0.000218031178458476,0.000224164985429391,0.00700472057255989,0.00420344682639771,0.000520969002344257,0,0.00106723585912484
0.000469593801361895,0.000221508472699037,0.000339808574503043,0.00982197667280541,0.00165425971877581,0.000536336819522554,0,0.000536049316537205
0.000461361014994141,0.000213926623168211,0.000424223141372428,0.0229112570643043,0.000837170364169091,0.000520426749934843,0,0.000529520783690843
0.000466744457409475,0.000218507593138973,0.000317611561060835,0.0082707918517385,0.00162733930024421,0.000536912751677746,0,0.00105429625724826
0.000465874679711065,0.000442477876106264,0.000328893274132556,0.00248215947874668,0.000800320128051203,0.000535475234270308,0,0.000533475593491681
0.000457142857142766,0.000225047822662271,0.000558066856409525,0.00774113639882335,0.00237060450414851,0.000532907007727046,0,0.00106439595529535
0.000454648783814574,0.000219756070761411,0.000328893274132556,0.00434782608695654,0.00648298217179903,0.000533760341606512,0,0.00106157112526556
0.00045756119881025,0.000222444666889067,0.000111588461753112,0.00497976968565215,0.00315706393054453,0.000525072197427228,0,0.000529240539825245
0.000442771751162345,0.000216802168021791,0.00031896230928698,0.0169779286926996,0.00156372165754506,0.000513215293815654,0,0.000526454330086947
0.000454029511918346,0.00022004620970415,0.000322667383705309,0.00310173697270476,0.000788954635108464,0.000520969002344257,0,0.000519885625162361
0.000455892409391455,0.00021913005368682,0.000428128010275139,0.00585245649160649,0.00320256204963964,0.000523697302958972,0,0.000512689054088775
0.000462641684015802,0.000222741953446887,0.000111191416022582,0.00777725929382485,0.00161420500403548,0.00052756528620425,0,0.000521784503000343
0.000452796015395135,0.000438885231511872,0.000330160127661929,0.0240815066378512,0.000793965859468026,0.000531773464504015,0,0.00102406554019455
0.000455062571103598,0.000220191566663109,0.00010960705869448,0.0170410534469403,0.0024400162667752,0.00053981106612694,0,0.000515862780500468
0.000460935699469832,0.000223089793641896,0.000113064616428347,0.0131868131868132,0.00083368070029177,0.000534902380315486,0,0.00154281306248399
0.000464792005577412,0.000225708159350076,0.000226142017186748,0.00945179584120985,0.00165700082850038,0.000543330616680335,0,0.00103466114847385
0.000459664444955255,0.000222296320996001,0.000449690837549095,0.00561973150171702,0.00744724865535802,0.000548696844993227,0,0.00207146556188499
0.000451773209848727,0.00022195094884042,0.00032792261026399,0.00343160193417562,0.00165425971877581,0.000544514021236132,0,0.000516395558998273
0.000440819925060682,0.000219563069491668,0.00032187114425193,0.00215882806476485,0.000819336337566699,0.00054362598532199,0,0.00102249488752554
0.000438500328875159,0.000216006048169306,0.000413778835212497,0.00364520048602665,0.00247218788627945,0.000539228902669267,0,0.00152014187990885
0.000444148345547324,0.000220191566663109,0.000105691486550812,0.0109756097560975,0.00490998363338793,0.00108401084010838,0,0.000503905265810106
0.000436205016357601,0.000432900432900501,0.000104215517690489,0.00453377663593769,0.000804828973843041,0.000531490831783235,0,0.000994035785288249
0.000436395374209102,0.000430477830391649,0.000310350178451364,0.00450247636199906,0.00565199838514334,0.000530363298859613,0,0.00147311563957759
0.000437541019470488,0.000216333153055663,0.000415800415800333,0.00779610194902543,0.00974025974025982,0.000528960592435946,0,0.00147383935151074
0.000427076660260584,0.000215633423180703,0.000206782464847087,0.00779142942762955,0.00318979266347695,0.000514800514800412,0,0.0014869888475837
0.000414851690520556,0.000213880868356283,0.00030176532716392,0.0133868808567605,0.00387446726075156,0.000507227998985443,0,0.000487923883874192
0.00041571398877564,0.000213880868356283,0.000304614915977064,0.0103780578206079,0.00152788388082502,0.00102669404517452,0,0.000977995110024429
0.000409920065587129,0.000214569252226113,0.000202675314146697,0.00769686204854938,0.00381242851696536,0.000517464424320725,0,0.000487923883874192
0.000405597241938818,0.000211037248074243,0.000197804371476711,0.00176730486008822,0.00457665903890164,0.000516662361146888,0,0.000959692898272703
0.000400400400400463,0.000210106103582267,0.000197413878195598,0.00617193240264514,0.00228745711017927,0.00051533110023198,0,0.000943841434638961
0.000398485754134352,0.000211528291909001,0.000297692880178627,0.00829629629629633,0.00306044376434576,0.000520697734964934,0,0.00184586986617456
0.000407249032783466,0.00021619284401682,0.000199123855037794,0.00694549297901244,0.00075216246709301,0.000530644733351104,0,0.000460511167395718
0.000414679659962744,0.000217367677426323,0.000199680511182069,0.00706062931696076,0.00465116279069771,0.000540979172301759,0,0.000454235748353305
0.00041571398877564,0.000213242349930654,9.84882060373774e-05,0.00710644214429158,0.00234833659491189,0.000537778972842246,0,0.000452796015395135
0.000407913522333184,0.000212924518258235,9.84300408483774e-05,0.00676090964966192,0.00157356412273811,0.000537778972842246,0,0.000444148345547324
0.000413992962119709,0.00021512315800807,9.88093473641708e-05,0.00432900432900413,0.0032076984763433,0.000544810678289186,0,0.000446129823778789
0.000406256347755497,0.000213015230589096,9.6903919763604e-05,0.00582018685863087,0.00162866449511397,0.000534902380315486,0,0.000452591083955717
0.000411946446961959,0.000225810093711144,0.000498429945671108,0.00303859009419634,0.00228745711017927,0.000530644733351104,0,0.00267618198037461
0.000407747196738086,0.000442477876106264,0.000294709956284701,0.00392927308447923,0.00151285930408469,0.000521512385919062,0,0.000438308130615891
0.000411099691675149,0.000222593210907023,9.92900759569589e-05,0.00211960635881908,0.00302800908402732,0.000533191149027009,0,0.000881445570735988
0.000408580183861147,0.000216614318206544,9.83332513890075e-05,0.00444905828266346,0.00075329566854989,0.000524796641301391,0,0.000444543231829365
0.000436585898275554,0.000230920217065122,0.000433510350059675,0.00475812846946874,0.00226843100189031,0.000547795124623476,0,0.000467617488894158
0.000464360343626562,0.000478468899521606,0.000456256416105761,0.00921658986175119,0.000752728641324786,0.000572901747350419,0,0.000477440916686465
0.000905387052965284,0.00023537719195022,0.00022657754616513,0.00390752197981117,0.0017513134851138,0.000557258289216941,0,0.000950118764845586
0.000439657067487429,0.000229173828348757,0.000438068119592509,0.00608486789431549,0.0008830022075055,0.000547795124623476,0,0.000472701489009764
0.000441793682350411,0.000229911484078584,0.000441257584114796,0.00444021566761816,0.000855066267635724,0.00054362598532199,0,0.000910332271278997
0.000439077936333768,0.00022885913720117,0.000326850792613185,0.00190476190476198,0.00171969045571809,0.000546298825457417,0,0.00136147038801911
0.000442380004423712,0.000231991648300615,0.000220872446162297,0.00480846289469462,0.000866175833694375,0.000551116009919979,0,0.0013783597518953
0.000443754160195164,0.00023378141437751,0.000112239744093281,0.00549006943323112,0.00086843247937471,0.000551724137930925,0,0.000919117647058804
0.000435824798430944,0.000229436732821042,0.000333648445754336,0.000645369474023865,0.000869943453675492,0.000547795124623476,0,0.000903342366756982
0.000435255712731298,0.00022959476523947,0.000337211262856192,0.00419557850572855,0.000869943453675492,0.000546298825457417,0,0.000902934537246031
0.000435634937922089,0.000226628895184252,0.000222890894906899,0.00760697305863715,0.00172265288544355,0.00106837606837605,0,0.000898472596585785
0.000434877147205982,0.000217746325530713,0.000212539851222062,0.00782840144042598,0.00165425971877581,0.000534330750734598,0,0.00044913541432733
0.000429645542427564,0.000214984413630122,0.000414421881475407,0.00400307929176297,0.000822706705059629,0.000528122524425749,0,0.000444345700955413
0.00043261951114002,0.000436585898275554,0.000210770365686692,0.00246305418719228,0.000822706705059629,0.000523971705527983,0,0.000892458723784164
0.000429276668813117,0.000217367677426323,0.000108677932945617,0.00549954170485792,0.00241060666934521,0.000521512385919062,0,0.000447527411053997
0.000428357249946522,0.000216520515318783,0.000216896215161002,0.00491551459293406,0.000805477245267804,0.000520969002344257,0,0.00133958472873414
0.000427807486630931,0.000212969864764094,0.000413736036408836,0.00060827250608282,0.00155400155400166,0.000519615484541521,0,0.00133244503664229
0.000432058759991273,0.000215819574835548,0.000210172341319841,0.00824553366926258,0.000772499034376191,0.000529801324503206,0,0.000888888888889028
0.000425441395447844,0.000213015230589096,0.000318623546280082,0.00242792109256466,0.00150489089541018,0.00104329681794468,0,0.00133541063877147
0.000431499460625588,0.000214109838347029,0.000213015230589096,0.00424499696785933,0.00153022188217288,0.000529801324503206,0,0.00045341192473353
0.000431313349148224,0.000211349466342555,0.000208811860513784,0.00452830188679262,0.00075216246709301,0.00052840158520465,0,0.000452796015395135
0.000428908428050678,0.000209139391404329,0.000205338809034867,0.00480192076830722,0.00150829562594265,0.000534045393858561,0,0.000904159132007214
0.000416406412658672,0.000395022713806106,0.000193274062620758,0.00322438809907664,0.00148038490007399,0.000523423187647109,0,0.000440819925060682
0.000419727177334649,0.000398406374502054,0.000195618153364593,0.00471837216160436,0.00216216216216224,0.000521512385919062,0,0.000432058759991273
0.000412796697626483,0.000196986112479171,0.000382080427930003,0.00440205429200289,0.00144196106705129,0.000507743082000407,0,0.000872981230903672
0.000417101147028219,0.000197413878195598,0.000102098116289807,0.00553532410779329,0.000735023888276353,0.000510073960724204,0,0.00086956521739144
0.000417449384262224,0.000199024778584894,0.000102108541379394,0.00410918696800706,0.00149031296572277,0.000514535631592568,0,0.00132362673726014
0.000420256356377456,0.000200863713970031,0.00010317255610013,0.00794701986754955,0.00224466891133566,0.000524796641301391,0,0.000435255712731298
0.000420256356377456,0.000200100050024973,0.000409500409500473,0.00706505740359146,0.00149142431021622,0.00105263157894753,0,0.000862440707201362
0.000415368639667622,0.000199262727906705,0.000101786350450457,0.00496277915632759,0.00151745068285278,0.000543330616680335,0,0.000441988950276155
0.000409081611781469,0.000200541461947218,0.000410172272354453,0.00087145969498914,0.000756715853197108,0.000533475593491681,0,0.00131955135254019
0.000405761817812863,0.000196251594544167,9.99450302334228e-05,0.0020117833021986,0.00152091254752848,0.000530926466684447,0,0.000436014824504101
0.000401364639775299,0.000192919841805828,9.98153416179159e-05,0.00399201596806389,0.00148257968865823,0.000516129032257962,0,0.000879120879121017
0.000405926527298622,0.000386847195357894,0.000200803212851366,0.00142146410803139,0.000756715853197108,0.000515596803299717,0,0.000450349020490951
0.000803212851405605,0.000383950854290711,0.000194836824159727,0.00393479482855538,0.00149812734082394,0.000499875031242268,0,0.00134378499440095
0.000408079983676864,0.000193068829037513,0.000200521355524323,0.0042211903756859,0.000753863550697308,0.000504413619167617,0,0.000908265213442306
0.000402657539762495,0.000190204469805003,0.000289142691918473,0.00140469167017832,0.00075329566854989,0.000506713959969496,0,0.000913242009132401
0.000408246580934949,0.000191003724572591,9.86047428881834e-05,0.00563221627710512,0.00154559505409579,0.000510855683269375,0,0.00043374539145513
0.000409416581371464,0.000190494332793561,0.000493559054340824,0.00478266985511328,0.00155520995334367,0.000510855683269375,0,0.000436776588774755
0.000410424789657359,0.000191809724753007,0.000100315995385373,0.00506186726659167,0.000780335544284025,0.000508001016002111,0,0.000872981230903672
0.000413650465356691,0.000382921692513941,0.000102685218462855,0.00597864768683256,0.00161290322580642,0.000505178075271612,0,0.000438308130615891
0.000412796697626483,0.000190204469805003,0.000205973223480906,0.00709924747976714,0.00083229296712441,0.000506200961781906,0,0.000437924239106703
0.000411268764137428,0.000191515847936379,0.000207511931936045,0.00310778358525214,0.000807428340734743,0.000493705257961074,0,0.000441014332965734
0.000424718623911725,0.000198590010922411,0.000330414670411379,0.00516499282639884,0.00079904115061924,0.000499126528574894,0,0.000450146297546613
0.000422564969364106,0.000197063750123126,0.000220970058557022,0.00861821315713887,0.00159872102318142,0.000501630298470106,0,0.000899685110211407
0.000420964007577418,0.000198747888303647,0.000222593210907023,0.00664259927797845,0.00240096038415361,0.000501882057716337,0,0.000449741398695661
0.000420786871449527,0.000196521568242075,0.000110211054168633,0.00753186558516796,0.00161030595813201,0.000507485409794548,0,0.000451569202980267
0.000419903422212957,0.000196251594544167,0.00011092008208076,0.00728756740999854,0.000799680127948803,0.000512426338713708,0,0.000448329970858463
0.000418497593638753,0.000199143682166644,0.000111963276045355,0.00294550810014732,0.00159872102318142,0.000512426338713708,0,0.000443754160195164
0.000811688311688294,0.000185890882052198,0.000107336446090325,0.00429614778748385,0.000785854616895857,0.000506970849176252,0,0.00043773254541482
0.000406752084604497,0.000185339634880882,0.000216497077289414,0.00228245363766064,0.00157977883096363,0.000508776392775455,0,0.000893655049151009
0.000408246580934949,0.000184825801681878,0.000108914665359592,0.000853606487409135,0.00158604282315619,0.00051033426894624,0,0.000899685110211407
0.000404612583451265,0.000182698456198139,0.000107776041386055,0.00226244343891398,0.000787091696182728,0.000509294626941765,0,0.000448329970858463
0.000397219463753645,0.000181636545273002,0.000105982724815909,0.00477192982456145,0.00155038759689919,0.00050594485201103,0,0.000450146297546613
