"","X.AMRS.P.","X.GRWG.P.","U.YOLO.P.","U.CNBS.P.","U.MJ.P.","X.POTX.P.","U.STZ.P.","U.IIPR.P.","X.CARA.P.","X.TLRY.P.","X.SNDL.P.","X.CNTTQ.P.","total_market_cap","number_of_stocks","divisor","index"
"893",76353.97,65745.4,0,0,976534.5,0,29200860.84,693629.79,606218.76,1427811.84,0,605031.68,33652186.78,8,2262.56232005311,14873.485022596
"894",53501.22,65310,0,0,983515.5,0,29636751.97,678770.54,609033.51,1373113.92,0,624523.68,34024520.34,8,2262.56232005311,15038.0478090881
"895",55051.98,65527.7,0,0,976803,0,29489894.93,652957.9,609655.29,1388804.16,0,601912.96,33840607.92,8,2262.56232005311,14956.7627906071
"896",64615,67704.7,0,0,965526,0,29987206.27,653637.18,614940.42,1381176.96,0,582420.96,34317227.49,8,2262.56232005311,15167.417571594
"897",74953.4,65527.7,0,0,964452,0,31949750.35,680808.38,609344.4,1331273.28,0,573844.48,36249953.99,8,2262.56232005311,16021.6377991962
"898",71593.42,65745.4,0,0,974655,0,32258483.9,701186.78,611520.63,1297495.68,0,594116.16,36574796.97,8,2262.56232005311,16165.2108522436
"899",77279.54,65092.3,0,0,963109.5,0,32098276.22,708404.13,627065.13,1235170.56,0,605031.68,36379429.06,8,2262.56232005311,16078.8627732234
"900",91753.3,65092.3,0,0,946999.5,0,31856295.87,696177.09,636080.94,1229504.64,0,576963.2,36098866.84,8,2262.56232005311,15954.8607877252
"901",96922.5,65310,0,0,963915,0,31724458.3,721904.82,632350.26,1243233.6,0,582420.96,36030515.44,8,2262.56232005311,15924.6510563095
"902",74694.94,65310,0,0,939481.5,0,31903023.11,713498.73,605302.83,1166307.84,0,548115.04,36015733.99,8,2262.56232005311,15918.1179986921
"903",74178.02,65527.7,0,0,942166.5,0,31796217.99,719187.7,582296.97,1153014.72,0,559030.56,35891620.16,8,2262.56232005311,15863.2625682361
"904",89168.7,65092.3,0,0,910215,0,31861302.36,707724.85,604370.16,1073038.08,0,535640.16,35846551.61,8,2262.56232005311,15843.3433158025
"905",102091.7,65310,0,0,916659,0,31709438.83,694054.34,599395.92,1093086.72,0,533301.12,35713337.63,8,2262.56232005311,15784.4658303872
"906",108036.28,65092.3,0,0,915316.5,0,31971445.14,682506.58,561778.23,1104418.56,0,566827.36,35975420.95,8,2262.56232005311,15900.3005712371
"907",129746.92,65092.3,34902,0,909678,0,33176340.4,685563.34,563954.46,1067154.24,0,554352.48,37186784.14,9,2338.74724401558,15900.3005712371
"908",129746.92,65092.3,34902,0,909678,0,33176340.4,685563.34,563954.46,1067154.24,0,554352.48,37186784.14,9,2338.74724401558,15900.3005712371
"909",127420.78,62044.5,35616,0,937333.5,0,34287781.18,684544.42,550275.3,1129261.44,0,573064.8,38387341.92,9,2338.74724401558,16413.6342728895
"910",132331.52,63786.1,35714,0,935722.5,0,34624884.84,712564.72,587892.99,1095265.92,0,566047.68,38754210.27,9,2338.74724401558,16570.4995993752
"911",131556.14,62479.9,36120,0,938139,0,35068793.62,715196.93,591934.56,1117929.6,0,589438.08,39251587.83,9,2338.74724401558,16783.1679675679
"912",125611.56,60956,35756,0,929547,0,35405897.28,735320.6,603126.6,1117275.84,0,586319.36,39599810.24,9,2338.74724401558,16932.0606753588
"913",122768.5,63133,35952,0,948073.5,0,35405897.28,737443.35,601572.15,1158244.8,0,569166.4,39642250.98,9,2338.74724401558,16950.2074589023
"914",120700.82,59214.4,36736,0,963915,0,35469312.82,737952.81,605302.83,1149092.16,0,561369.6,39703596.44,9,2338.74724401558,16976.4375101218
"915",115790.08,58561.3,36428,0,957471,0,35324124.61,722923.74,593178.12,1118583.36,0,527063.68,39454123.89,9,2338.74724401558,16869.7682021671
"916",104676.3,59649.8,60136.5,0,952638,0,35463356.81,727848.52,589071.88,1154900.45,0,781223.52,39893501.78,9,2338.74724401558,17057.637109816
"917",114756.24,57690.5,58068.5,0,935991,0,34966746.08,717829.14,608355.12,1116663.13,0,678111.72,39254211.43,9,2338.74724401558,16784.289764721
"918",130263.84,56602,59032,0,951295.5,0,35347982.6,732009.11,614264.5,1116440.82,0,733913.4,39741803.77,9,2338.74724401558,16992.774175017
"919",125611.56,59214.4,59431.5,0,953443.5,0,35182445.69,713753.46,626705.3,1106881.49,0,725421.84,39552908.74,9,2338.74724401558,16912.0065630045
"920",126645.4,70534.8,57716,0,933306,0,34757734.83,674949.59,590938,1049747.82,0,699947.16,38961519.6,9,2338.74724401558,16659.1407856045
"921",123543.88,67922.4,57904,0,930889.5,0,34644032.71,683440.59,594981.26,1023737.55,0,709651.8,38836103.69,9,2338.74724401558,16605.5155337433
"922",117857.76,65963.1,56823,0,913437,0,33757825.01,675883.6,599646.56,1031518.4,0,679324.8,37898279.23,9,2338.74724401558,16204.5211713129
"923",117340.84,65745.4,58538.5,0,920955,0,33981885.07,689723.93,585028.62,1108215.35,0,727848,38255280.71,9,2338.74724401558,16357.1676280488
"924",109845.5,66833.9,56259,0,873162,0,33619041.54,679195.09,549883.36,1033074.57,0,695094.84,37682389.8,9,2338.74724401558,16112.2113115995
"925",110362.42,69664,57833.5,0,893836.5,0,34333023.97,697450.74,566989.46,1083538.94,0,737552.64,38550252.17,9,2338.74724401558,16483.2913298532
"926",113463.94,73147.2,58750,0,908872.5,0,34276172.91,733962.04,581918.42,1087095.9,0,753322.68,38586705.59,9,2338.74724401558,16498.8780590704
"927",111913.18,77501.2,59173,0,909678,0,34578821.2,755783.91,595914.32,1057973.29,0,737552.64,38884310.74,9,2338.74724401558,16626.1278723033
"928",109587.04,74453.4,58585.5,0,904039.5,0,34242731.11,754510.26,591871.06,1015067.46,0,725421.84,38476267.17,9,2338.74724401558,16451.6568724789
"929",105710.14,79460.5,57927.5,0,892762.5,0,33951787.45,710781.61,566367.42,982165.58,0,707225.64,38054188.34,9,2338.74724401558,16271.1846854651
"930",106485.52,73800.3,58773.5,0,909946.5,0,34277845,723772.84,590938,991057.98,0,713291.04,38445910.68,9,2338.74724401558,16438.6770645592
"931",109587.04,73582.6,59079,0,914779.5,0,34272828.73,742198.31,589382.9,1027961.44,0,715717.2,38505116.72,9,2338.74724401558,16463.9923439899
"932",108811.66,72058.7,57011,0,886855.5,0,34480167.89,735405.51,573209.86,995726.49,0,690242.52,38599489.13,9,2338.74724401558,16504.34403665
"933",103900.92,71841,58186,0,898132.5,0,33221084.12,741179.39,561391.1,975496.28,0,693881.76,37325093.07,9,2338.74724401558,15959.4386120638
"934",103900.92,71841,58186,0,898132.5,0,33221084.12,741179.39,561391.1,975496.28,0,693881.76,37325093.07,9,2338.74724401558,15959.4386120638
"935",96922.5,68793.2,58280,0,892225.5,0,32478676.16,734301.68,559213.96,950597.56,0,713291.04,36552301.6,9,2338.74724401558,15629.0089463625
"936",96664.04,69010.9,57246,0,871014,0,31585780.1,693714.7,670870.14,907914.04,0,680537.88,35632751.8,9,2338.74724401558,15235.8284509699
"937",91753.3,70752.5,56658.5,0,854367,0,31316573.61,713753.46,665271.78,869676.72,0,664767.84,35303574.71,9,2338.74724401558,15095.0791285101
"938",87617.94,66616.2,54637.5,0,831544.5,0,29504028.05,713498.73,639457.12,845000.31,0,639293.16,33381693.51,9,2338.74724401558,14273.3224359398
"939",89003.67,65963.1,58396,0,808722,0,28080675.66,711823.44,628809.09,770526.46,0,581469.9,31795389.32,9,2338.74724401558,13595.0515393908
"940",92743.32,66616.2,61178,0,848997,0,29223042.48,716731.4,636269.01,811431.5,0,596091,33053099.91,9,2338.74724401558,14132.8226017484
"941",91746.08,67269.3,60606,0,848460,0,29628654,778588.62,635336.52,791201.29,0,589342.8,33491204.61,9,2338.74724401558,14320.147119659
"942",90250.22,66398.5,59956,0,845238,0,29178678.72,784088.92,623835.81,793646.7,0,585968.7,33028061.57,9,2338.74724401558,14122.1167248888
"943",91247.46,66398.5,61802,0,861348,0,29850472.8,805497.78,622903.32,862562.8,0,590467.5,33812700.16,9,2338.74724401558,14457.6119743253
"944",102217.1,67051.6,62894,0,884439,0,30414526.32,833422.38,630984.9,959045.34,0,603963.9,34558544.54,9,2338.74724401558,14776.5196211044
"945",102217.1,67269.3,61620,0,873967.5,0,30889852.32,800335.96,615443.4,900133.19,0,597215.7,34908054.47,9,2338.74724401558,14925.9628458455
"946",98477.45,67269.3,61620,0,872088,0,29996239.44,833168.52,610159.29,929700.42,0,589342.8,34058065.22,9,2338.74724401558,14562.5250044221
"947",102217.1,66616.2,60190,0,857857.5,0,29999408.28,853900.42,620416.68,904801.7,0,562350,34027757.88,9,2338.74724401558,14549.5662120269
"948",97978.83,65745.4,59020,0,836914.5,0,29728472.46,917957.76,602077.71,867231.31,0,562350,33737747.97,9,2338.74724401558,14425.5639664905
"949",98726.76,67487,59384,0,846580.5,0,29665095.66,980661.18,616686.72,898354.71,0,562350,33795326.53,9,2338.74724401558,14450.183369099
"950",102965.03,67922.4,59878,0,847117.5,0,28831690.74,1012055.2,616375.89,912582.55,0,554477.1,33005064.41,9,2338.74724401558,14112.2836144239
"951",102715.72,67487,60086,0,858663,0,29204029.44,1060373.22,613267.59,1010843.57,0,603963.9,33581429.44,9,2338.74724401558,14358.7253928054
"952",99225.38,66616.2,61256,0,873430.5,0,29429017.08,1139916.02,630052.41,1105103.01,0,585968.7,33990585.3,9,2338.74724401558,14533.6719848524
"953",91496.77,66616.2,59566,0,858663,0,29110548.66,994454.24,641553.12,1121553.95,0,572472.3,33516924.24,9,2338.74724401558,14331.1443020462
"954",88505.05,65527.7,58760,0,850876.5,0,28719196.92,1052588.18,608294.31,1067754.93,0,581469.9,33092973.49,9,2338.74724401558,14149.8717207166
"955",80277.82,66180.8,57642,0,837451.5,0,29137483.8,1108268.14,613267.59,1040633.11,0,564599.4,33505804.16,9,2338.74724401558,14326.3895855934
"956",83269.54,70970.2,58240,0,840405,0,29314938.84,1059527.02,624768.3,1049303.2,0,558975.9,33660398,9,2338.74724401558,14392.4907174688
"957",85513.33,72276.4,59410,0,851145,0,29820368.82,1012816.78,657405.45,1030406.85,0,560100.6,34149443.23,9,2338.74724401558,14601.5963535103
"958",88754.36,71841,59774,0,850608,0,31203567.48,1045564.72,668284.5,1035075.36,0,564599.4,35588068.82,9,2338.74724401558,15216.72293193
"959",90998.15,73364.9,66872.5,0,1173255,0,31068891.78,1220820.3,832879.84,1095988.3,0,575959.04,36199029.81,9,2338.74724401558,15477.9572280103
"960",87507.81,73582.6,65808.75,0,1155711,0,31476087.72,1176877.8,828412,1053527.09,0,559085.24,36476600.01,9,2338.74724401558,15596.6405105712
"961",86510.57,73147.2,66556.25,0,1163386.5,0,31672555.8,1256560.2,822082.56,1061307.94,0,571459.36,36773566.38,9,2338.74724401558,15723.6171946741
"962",86510.57,73147.2,66556.25,0,1163386.5,0,31672555.8,1256560.2,822082.56,1061307.94,0,571459.36,36773566.38,9,2338.74724401558,15723.6171946741
"963",85513.33,69228.6,66498.75,0,1160097,0,31290710.58,1271012.4,812029.92,1044412.38,0,555710.48,36355213.44,9,2338.74724401558,15544.7381212426
"964",83020.23,68140.1,65233.75,0,1142553,0,31704244.2,1216914.3,801232.64,1010398.95,0,430844.36,36522581.53,9,2338.74724401558,15616.3012584855
"965",83518.85,67922.4,64745,0,1141822,0,31377853.68,1291811.85,819104,1003729.65,0,404971.2,36255478.63,9,2338.74724401558,15502.0935771367
"966",80028.51,73800.3,64083.75,0,1129395,0,31813569.18,1292007.15,835486.08,1021069.83,0,355474.72,36664914.52,9,2338.74724401558,15677.159904226
"967",76787.48,75977.3,63106.25,0,1120623,0,31319230.14,1343859.3,845538.72,1004618.89,0,349850.12,36199591.2,9,2338.74724401558,15478.1972667752
"968",78283.34,72929.5,60375,0,1076763,0,31625023.2,1231171.2,903992.96,963491.54,0,290229.36,36302259.1,9,2338.74724401558,15522.0959395637
"969",77784.72,76195,62100,0,1096865.5,0,31464996.78,1244256.3,946437.44,983054.82,0,344225.52,36295916.08,9,2338.74724401558,15519.3837952667
"970",76787.48,74018,62215,0,1100886,0,31352502.96,1254509.55,970638.24,987278.71,0,309353,36188188.94,9,2338.74724401558,15473.3218959847
"971",73546.45,80766.7,62962.5,0,1111851,0,31590165.96,1227265.2,1001913.12,983721.75,0,321727.12,36453919.8,9,2338.74724401558,15586.9429213776
"972",72798.52,85991.5,62502.5,0,1103079,0,32100349.2,1206954,943458.88,965047.71,0,329601.56,36869782.87,9,2338.74724401558,15764.7573778411
"973",75042.31,90127.8,61812.5,0,1090286.5,0,31937153.94,1204219.8,964681.12,969049.29,0,311602.84,36703976.1,9,2338.74724401558,15693.8618287712
"974",77036.79,87733.1,60288.75,0,1077494,0,31873777.14,1104909.75,962819.52,938148.2,0,307103.16,36489310.41,9,2338.74724401558,15602.0752149979
"975",74793,85991.5,58707.5,0,1066529,0,32051232.18,1005599.7,948671.36,955266.07,0,294729.04,36541519.35,9,2338.74724401558,15624.3986790377
"976",76538.17,89474.7,58075,0,1056295,0,32336427.78,1024543.8,978084.64,955488.38,0,229483.68,36804411.15,9,2338.74724401558,15736.8057810333
"977",74045.07,94917.2,56781.25,0,1038385.5,0,32165310.42,1029133.35,847028,929922.73,0,219359.4,36454882.92,9,2338.74724401558,15587.3547315903
"978",70305.42,97529.6,58046.25,0,1046061,0,32309492.64,1051983.45,857825.28,935702.79,0,256481.76,36683428.19,9,2338.74724401558,15685.0759670016
"979",70305.42,92087.1,57730,0,1029979,0,31529958,1044366.75,851868.16,903467.84,0,245232.56,35824994.83,9,2338.74724401558,15318.0275986084
"980",73795.76,91869.4,58103.75,0,1030344.5,0,31838919.9,1063408.5,884260,906135.56,0,241857.8,36188695.17,9,2338.74724401558,15473.5383494733
"981",77036.79,96876.5,57873.75,0,1026324,0,31184554.44,1031867.55,891334.08,907469.42,0,264356.2,35537692.73,9,2338.74724401558,15195.1831566812
"982",73044.9,134363.25,59592.5,0,999740,0,30674371.2,1014326.4,864097.5,913725.75,625383.04,225959.18,35584603.72,10,2341.83447169268,15195.1831566812
"983",70551.9,135261,62466.25,0,1048210,0,30538111.08,1022991.6,854282.5,979169.8,770666.6,235287.77,35716998.5,10,2341.83447169268,15251.7178014651
"984",70302.6,131969.25,61347,0,1017500,0,29579536.98,985741.2,842957.5,957657.05,862851.6,224922.67,34734785.85,10,2341.83447169268,14832.2976153364
"985",70551.9,141545.25,61982.25,0,1044880,0,29658757.98,1030262.4,838805,963091.85,958724,226995.69,34995596.32,10,2341.83447169268,14943.6677711491
"986",71549.1,139151.25,61861.25,0,1054130,0,29812446.72,1055361.6,854282.5,949504.85,947661.8,224922.67,35170871.74,10,2341.83447169268,15018.5131208605
"987",90495.9,146632.5,62375.5,0,1062270,0,30620500.92,1035840,907510,993889.05,907100.4,233214.75,36059829.02,10,2341.83447169268,15398.1118033231
"988",89498.7,152617.5,62042.75,0,1056350,0,30761514.3,1020900,882217.5,963997.65,848102,328573.67,36165814.07,10,2341.83447169268,15443.3690797366
"989",97227,147530.25,61014.25,0,1044510,0,30587228.1,992115.6,869382.5,961506.7,769929.12,240470.32,35770913.84,10,2341.83447169268,15274.7404961311
"990",96479.1,148128.75,63857.75,0,1070040,0,31138606.26,1069803.6,883350,1042122.9,766241.72,231141.73,36509771.81,10,2341.83447169268,15590.2444221904
"991",89498.7,141246,60590.75,0,1003440,0,30636345.12,1028868,869382.5,884060.8,817127.84,219740.12,35750299.83,10,2341.83447169268,15265.93799098
"992",85759.2,141844.5,56991,0,951270,0,30801124.8,1021497.6,854282.5,795292.4,817127.84,205228.98,35730418.82,10,2341.83447169268,15257.4484883101
"993",91493.1,137056.5,58473.25,0,971250,0,31496685.18,1056756,881462.5,709014.95,777303.92,217667.1,36397162.5,10,2341.83447169268,15542.1584829999
"994",109941.3,137655,58231.25,0,961260,0,31973595.6,1097592,897695,677764.85,770666.6,209375.02,36893776.62,10,2341.83447169268,15754.2204907989
"995",105204.6,135859.5,58019.5,0,954600,0,32081336.16,1122890.4,895807.5,663498.5,737480,203155.96,36957852.12,10,2341.83447169268,15781.5817329253
"996",107697.6,141246,58170.75,0,962370,0,32139959.7,1122392.4,915437.5,732339.3,738217.48,192790.86,37110621.59,10,2341.83447169268,15846.8166894718
"997",101215.8,144537.75,56779.25,0,940170,0,31951413.72,1059146.4,905622.5,656931.45,709455.76,200046.43,36725319.06,10,2341.83447169268,15682.2864740969
"998",100966.5,150522.75,54782.75,0,916860,0,31452321.42,1010940,865607.5,640627.05,710930.72,191754.35,36095313.04,10,2341.83447169268,15413.2640356559
"999",98972.1,159500.25,54450,0,913900,0,32074998.48,1022593.2,866740,638589,702818.44,183462.27,36716023.74,10,2341.83447169268,15678.3172268626
"1000",92490.3,154113.75,52604.75,0,880600,0,31401619.98,1006557.6,850130,599866.05,660044.6,175170.19,35873197.22,10,2341.83447169268,15318.4171014746
"1001",91493.1,158004,53905.5,0,889480,0,31978348.86,1019605.2,868250,615944,645295,173097.17,36493422.83,10,2341.83447169268,15583.2631516533
"1002",92988.9,160098.75,54177.75,0,897620,0,32421986.46,1012533.6,896185,605527.3,579659.28,185535.29,36906312.33,10,2341.83447169268,15759.573435318
"1003",94235.4,162193.5,53149.25,0,888370,0,32377622.7,888033.6,884860,581297.15,587034.08,180352.74,36697148.42,10,2341.83447169268,15670.2571695749
"1004",213263.82,162193.5,55784.75,4468.03,923184.5,0,32374353.1,862177.2,829377.52,581297.15,587034.08,161092.68,36754226.33,11,2345.47690776647,15670.2571695749
"1005",214392.2,169974,57340.5,4546.15,947792.5,0,33008057.1,877939.3,799301.97,681614.5,605471.08,151834.48,37518263.78,11,2345.47690776647,15996.00646494
"1006",223983.43,163689.75,57467.5,4546.15,933566,0,33297976.68,823400.5,812747.51,679350,578921.8,152760.3,37728409.62,11,2345.47690776647,16085.6026742671
"1007",231317.9,156507.75,58705.75,4711.07,973938.5,0,32466240.18,853377.5,836100.29,726451.6,592196.44,162944.32,37062491.3,11,2345.47690776647,15801.6867176465
"1008",234138.85,155610,59817,4810.89,989318.5,0,32437723.5,805511,833269.65,725998.7,567859.6,164795.96,36978853.65,11,2345.47690776647,15766.0275944537
"1009",241473.32,147829.5,58674,4700.22,962019,0,32754575.5,832006.8,807440.06,682746.75,568597.08,152760.3,37212822.53,11,2345.47690776647,15865.780817018
"1010",257270.64,152318.25,59626.5,4771.83,980090.5,0,32981124.68,830653,833623.48,704938.85,591458.96,155537.76,37551414.45,11,2345.47690776647,16010.1403367723
"1011",271375.39,152617.5,60071,4793.53,988549.5,0,32757744.02,878712.9,844946.04,695427.95,639395.16,153686.12,37447319.11,11,2345.47690776647,15965.7590258094
"1012",266297.68,149625,58356.5,4691.54,964326,0,32314151.22,854731.3,814162.83,692257.65,637920.2,149057.02,36905576.94,11,2345.47690776647,15734.7858841826
"1013",270811.2,151121.25,58705.75,4726.26,969709,0,32329993.82,883161.1,824423.9,716714.25,645295,149057.02,37003718.55,11,2345.47690776647,15776.6288073318
"1014",270247.01,149625,57689.75,4635.12,945485.5,0,32293555.84,880646.9,838930.93,697239.55,648244.92,138873,36925173.52,11,2345.47690776647,15743.1409355306
"1015",257270.64,148727.25,57086.5,4587.38,925107,0,32596149.5,917973.1,839638.59,690672.5,646769.96,119430.78,37203413.2,11,2345.47690776647,15861.7691254218
"1016",248807.79,152617.5,56673.75,4537.47,922800,0,32846462.58,922518,821593.26,690219.6,628332.96,117579.14,37412142.05,11,2345.47690776647,15950.7611974856
"1017",247115.22,152318.25,55594.25,4437.65,906651,0,32848046.84,941277.8,811686.02,678444.2,553110,126837.34,37325518.57,11,2345.47690776647,15913.8290581356
"1018",247679.41,148128.75,54864,4400.76,891655.5,0,32493172.6,920680.7,784087.28,656705,521398.36,121282.42,36844054.78,11,2345.47690776647,15708.5557559744
"1019",256706.45,146632.5,54356,4357.36,883965.5,0,32599318.02,923775.1,778779.83,638362.55,494111.6,119430.78,36899795.69,11,2345.47690776647,15732.3210336522
"1020",256706.45,138253.5,51339.75,4190.27,843593,0,32483667.04,868269.3,708721.49,605300.85,456500.12,109246.76,36525788.53,11,2345.47690776647,15572.8621369299
"1021",270247.01,129575.25,49593.5,4149.04,849360.5,0,32318904,883741.3,708721.49,602357,413726.28,104617.66,36334993.03,11,2345.47690776647,15491.5159939054
"1022",267426.06,125685,49434.75,4133.85,845515.5,0,32646845.82,919617,666969.55,604847.95,328178.6,111098.4,36569752.48,11,2345.47690776647,15591.6062779848
"1023",268554.44,131071.5,48514,4027.52,825137,0,32635756,925805.8,659539.12,587411.3,303104.28,111098.4,36500019.36,11,2345.47690776647,15561.8753862548
"1024",268554.44,127181.25,46228,3903.83,798222,0,32838541.28,893217.9,646801.24,560237.3,353990.4,103691.84,36640569.48,11,2345.47690776647,15621.7992846887
"1025",269721.9,128976.75,47600,4611.09,774945,0,33175988.66,856471.9,633355.7,616469.1,359890.24,103691.84,36971722.18,11,2345.47690776647,15762.9870742181
"1026",262820.7,125086.5,49130,4632.45,775327.5,0,32760912.54,877745.9,660246.78,613154.75,343665.68,99062.74,36571785.54,11,2345.47690776647,15592.4730782475
"1027",250168.5,121196.25,50762,4797.99,804397.5,0,30775834.76,869526.4,674753.81,634315.6,366527.56,102766.02,34655046.39,11,2345.47690776647,14775.2665034767
"1028",253044,122692.5,50558,4795.32,798660,0,30693453.24,882677.6,683599.56,613409.7,344403.16,100914.38,34548207.46,11,2345.47690776647,14729.715455992
"1029",247868.1,119700,49470,4680.51,779917.5,0,29901323.24,864304.6,673692.32,618508.7,333340.96,99988.56,33692794.49,11,2345.47690776647,14365.0079770279
"1030",230040,116707.5,48348,4592.4,766530,0,30024895.52,836068.2,648216.56,610350.3,324491.2,96285.28,33706524.96,11,2345.47690776647,14370.8619975704
"1031",207036,115211.25,47770,4576.38,759262.5,0,30332241.96,833070.5,637955.49,608565.65,384964.56,96285.28,34026939.57,11,2345.47690776647,14507.4715753236
"1032",198984.6,107430.75,44540,4263.99,714127.5,0,30530274.46,744203.2,658831.46,526471.75,334815.92,83323.8,33947267.43,11,2345.47690776647,14473.5031573289
"1033",209911.5,112218.75,44982,4277.34,713362.5,0,30588892.08,761705.9,666615.72,534375.2,328916.08,85175.44,34050432.51,11,2345.47690776647,14517.4878495927
"1034",203010.3,105336,44540,4253.31,704182.5,0,30571465.22,752422.7,667323.38,526726.7,325228.68,96285.28,34000774.07,11,2345.47690776647,14496.3158483525
"1035",198984.6,117904.5,46920,4437.54,750465,0,31171899.76,756290.7,685722.54,563949.4,330391.04,127763.16,34754728.24,11,2345.47690776647,14817.7661118377
"1036",198984.6,114912,46070,4381.47,740137.5,0,31444392.48,744590,684307.22,554006.35,302366.8,122208.24,34956356.66,11,2345.47690776647,14903.7308976484
"1037",216237.6,118802.25,48076,4525.65,767295,0,31255865.54,740045.1,696691.27,573382.55,309741.6,126837.34,34857499.9,11,2345.47690776647,14861.5830684915
"1038",207611.1,119700,46954,4432.2,750082.5,0,31213090.52,701461.8,676876.79,544828.15,302366.8,122208.24,34689612.1,11,2345.47690776647,14790.0036811848
"1039",218538,118203.75,47192,4440.21,761940,0,30826531.08,711712,687845.52,572107.8,288354.68,125911.52,34362776.56,11,2345.47690776647,14650.6565237185
"1040",213362.1,118802.25,46444,4410.84,758497.5,0,31179821.06,697400.4,683953.39,564714.25,281717.36,123134.06,34672257.21,11,2345.47690776647,14782.6043800267
"1041",214512.3,116707.5,47532,4504.29,773415,0,31295472.04,691791.8,692091.48,576951.85,300891.84,121282.42,34835152.52,11,2345.47690776647,14852.05520662
"1042",213362.1,115211.25,47498,4525.65,782212.5,0,31160809.94,701075,703414.04,621568.1,287617.2,123134.06,34760427.84,11,2345.47690776647,14820.1961506845
"1043",212211.9,115510.5,47838,4555.02,783360,0,31026147.84,694789.5,709782.98,603466.65,290567.12,112950.04,34601179.55,11,2345.47690776647,14752.3002402738
"1044",212211.9,125984.25,47668,4485.6,770737.5,0,30563543.92,654562.3,716505.75,588679.55,280242.4,106469.3,34071090.47,11,2345.47690776647,14526.2954229828
"1045",212787,123590.25,45764,4320.06,748170,0,30573049.48,667713.5,720397.88,564714.25,260330.44,99988.56,34020825.42,11,2345.47690776647,14504.864792038
"1046",196684.2,120897,45458,4285.35,743197.5,0,30344916.04,702428.8,720044.05,566243.95,248530.76,100914.38,33793600.03,11,2345.47690776647,14407.9866734568
"1047",190933.2,121196.25,45152,4239.96,741667.5,0,30153220.58,734920,734551.08,568793.45,239681,104617.66,33638972.68,11,2345.47690776647,14342.0609124792
"1048",208761.3,130023.08,47726.25,4293.36,787920,0,30259366,772018.8,749027.25,551482.96,274199.64,117868.8,33902687.44,11,2345.47690776647,14454.4963660651
"1049",231190.2,129089.9,47368.75,4237.29,787518,0,30721969.92,775595.8,721757.7,563726.8,255289.32,123762.24,34361505.92,11,2345.47690776647,14650.1147831472
"1050",240391.8,129400.96,47440.25,4280.01,789528,0,30373432.72,788268.6,734507.1,572144.44,251851.08,115904.32,34047149.28,11,2345.47690776647,14516.0880361948
"1051",227739.6,128156.72,46868.25,4213.26,773850,0,30609487.46,741972,687405.15,583878.12,275918.76,110010.88,34189500.2,11,2345.47690776647,14576.7797102542
"1052",228889.8,137488.52,46546.5,4162.53,756564,0,30145299.28,815862.6,732382.2,567297.92,301705.56,101170.72,33837369.63,11,2345.47690776647,14426.6479528986
"1053",259945.2,148375.62,49049,4357.44,789528,0,29714380.56,870948.4,750089.7,597397.36,326632.8,102152.96,33612857.04,11,2345.47690776647,14330.9264434449
"1054",255344.4,143087.6,47905,4226.61,769830,0,29232765.52,834360.8,753277.05,559135.36,333509.28,102152.96,33035594.58,11,2345.47690776647,14084.8091365175
"1055",240391.8,137799.58,46081.75,4095.78,746112,0,29123451.58,817906.6,768151.35,550207.56,327492.36,96259.52,32857949.88,11,2345.47690776647,14009.0698702677
"1056",213362.1,130023.08,44437.25,3967.62,724002,0,29151968.26,837835.6,758943.45,533882.44,310301.16,95277.28,32804000.24,11,2345.47690776647,13986.0683050759
"1057",223713.9,118513.86,43114.5,3780.72,691038,0,28969778.36,843661,759297.6,505313.48,280216.56,87419.36,32525847.34,11,2345.47690776647,13867.4771140567
"1058",221988.6,126290.36,43186,3719.31,675360,0,28461230.9,873605.6,749381.4,508374.44,269042.28,85454.88,32017633.77,11,2345.47690776647,13650.7989756716
"1059",216237.6,125046.12,41827.5,3540.42,646014,0,27707123.14,846624.8,749735.55,507864.28,241536.36,78579.2,31164128.97,11,2345.47690776647,13286.9050498036
"1060",213362.1,120691.28,42721.25,3657.9,668526,0,28668768.96,845705,793296,509649.84,247553.28,82508.16,32196439.77,11,2345.47690776647,13727.0333651077
"1061",216812.7,125046.12,44830.5,3794.07,690636,0,29445056.36,817600,798608.25,533627.36,238957.68,88401.6,33003370.64,11,2345.47690776647,14071.0703783599
"1062",213937.2,131267.32,47368.75,4066.41,746916,0,29567044.38,816067,825877.8,572144.44,276778.32,94295.04,33295762.66,11,2345.47690776647,14195.732454133
"1063",215662.5,132200.5,45295.25,3887.52,705510,0,28709959.72,796444.6,852439.05,544085.64,256148.88,88401.6,32350035.26,11,2345.47690776647,13792.5191899698
"1064",224289,139977,44401.5,3834.12,694656,0,29082260.82,796853.4,865896.75,530311.32,235519.44,89383.84,32707383.19,11,2345.47690776647,13944.8753819309
"1065",226589.4,147131.38,43722.25,3802.08,682596,0,29159889.56,797466.6,869438.25,511435.4,227783.4,82508.16,32752362.48,11,2345.47690776647,13964.0524157576
"1066",230040,145887.14,44544.5,3839.46,694254,0,29427629.5,787348.8,918665.1,516281.92,219187.8,81525.92,33069204.14,11,2345.47690776647,14099.1386572596
"1067",230040,145887.14,44544.5,3839.46,694254,0,29427629.5,787348.8,918665.1,516281.92,219187.8,81525.92,33069204.14,11,2345.47690776647,14099.1386572596
