"A.TWEX.P.","B.ABI.P.","H.HB.P.","F.RCD.P.","I.CPR.P.","DGE.P.","K.BBCA.P.","K.CHRE.P.","DK.CAB.P.","DK.RBR.P.","CN.KCM.P.","CN.YWU.P.","CN.JYB.P.","CN.TTB.P.","IN.MLC.P.","IN.UBB.P.","MX.BEC.P.","BR.AVS.P.","CL.CVZ.P.","U.STZ.P.","U.BF.B.P.","U.TAP.P.","U.SAM.P.","U.MGM.P.","U.LVS.P.","X.WYNN.P.","X.BJK.P.","X.GDEN.P.","U.BYD.P.","U.BALY.P.","X.RRR.P.","D.2TP.P.","BATS.P.","ID.GUD.P.","X.IMBBY.P.","U.VGR.P.","U.TPB.P.","U.RLX.P.","U.PM.P.","A.ASBX.P.","D.RHM.P.","I.LDO.P.","F.CSF.P.","BA..P.","RR..P.","TK.ASE.P.","IS.ESLT.P.","U.NOC.P.","U.RTX.P.","U.HII.P.","U.LMT.P.","X.AXON.P.","X.MANT.P.","U.BWXT.P.","U.CW.P.","X.SWBI.P.","U.GD.P.","U.RGR.P.","X.POWW.P.","U.CACI.P.","X.HON.P.","total_market_cap","number_of_stocks","divisor","index","X.AMRS.P.","X.GRWG.P.","U.YOLO.P.","U.CNBS.P.","U.MJ.P.","X.POTX.P.","U.STZ.P.","U.IIPR.P.","X.CARA.P.","X.TLRY.P.","X.SNDL.P.","X.CNTTQ.P.","total_market_cap","number_of_stocks","divisor","index"
7664037.5,95235784.56,23729906.84,23822431.68,4024130.88,70026912,0,6739627.68,10901625.36,2754277.5,367885378.56,133507655.7,61605989.86,12192447.33,584863.5,1344841.84,2121170.22,27395472,576600.85,39167413.74,17169194.62,12242607.3,1244186.5,16589446.54,29675595.55,17150347,31396.2,598479.93,2382598,0,1934323.92,667615.9,1585966.9,10831704.06,16279265.4,1970984.98,391188.05,0,160824948.9,307971.83,5097718.6,4410790.57,11796085.18,21635911.68,6977536.75,0,3143490.5,55776085.93,60556465.71,9821848.95,88240883.8,1519065.79,1229352.04,4750117.5,4799295.9,343854.72,51117270.82,599194.65,88697.89,3405486.05,108543867.6,1627011409.81,57,101611.641584006,16012.0571269867,122662.4,72819,0,0,393080,0,39167413.74,190167.28,340250.4,0,0,593590.15,40879982.97,7,2228.41077313219,18344.9045673659
7762137.18,94686901.07,23498779.12,23562280.32,3978596.16,69392293.11,0,6646021.74,10817063.28,2768160.85,374664827.76,134975139.3,61490867.82,12262234.77,569091.9,1331703.12,2121170.22,27614987,594143.55,38792089.35,17003926.31,12132684.9,1232123.75,16723120.88,29675595.55,16858876.5,31297.2,556798.95,2411304,0,1918245.78,705765.38,1527665.66,10791135.88,16109885.76,1926430.96,399069.48,0,158151269.1,307971.83,5113626.6,4382542.14,11796085.18,21523224.64,6906878.15,0,3133529.55,56813765.23,60020426.18,9818370,89266011.75,1496261.8,1265012.28,4736652.6,4800344.85,342571.68,51383482.7,605133.15,83420.67,3149182.4,107416003.3,1630044180.34,57,101611.641584006,16041.9038107202,129178.84,72657.18,0,0,398164,0,38792089.35,179790.82,326163.6,0,0,594507.6,40492551.39,7,2228.41077313219,18171.0445301271
7829580.71,95235784.56,23663189.56,23839465.4,4001363.52,69479826.75,0,6786430.65,10914408,2768160.85,371805046.02,131389810.05,61260623.74,12192447.33,570406.2,1342964.88,2137613.4,27483278,595990.15,39008029.41,17256506.18,11737269.6,1264520.85,16930546.58,29715136.65,17097436.75,31297.2,537221.52,2406280.45,0,1932468.75,724840.12,1511791.56,10730283.61,15789946.44,1938099.87,405220.84,0,155866205.55,307971.83,5315658.2,4402719.59,11778177.21,21664083.44,6995201.4,0,3073532.2,57250249.38,60004425,9915780.6,89359205.2,1534668.52,1276358.72,4811457.6,4810484.7,333162.72,51723132.34,593850,90727.59,3280037.85,107617674.4,1624318050.19,57,101611.641584006,15985.5507190789,129562.16,70391.7,0,0,394444,0,39008029.41,180536.84,318849.3,0,0,589920.35,40691733.76,7,2228.41077313219,18260.4276781542
7995123.92,93670116.9,23443975.64,23794558.32,4018439.04,68429423.07,0,6848834.61,10783631.76,2799958.2,368954812.8,129422047.95,62076943.66,12017978.73,575663.4,1283840.64,2143094.46,27702793,595990.15,38744102.67,17075646.52,11610553.5,1276238.95,16649369.52,28991534.52,16608249,31185,533221.83,2409868.7,0,1922574.51,762989.6,1468787.18,10791135.88,15606451.83,1929613.39,394840.42,0,151948953.75,305620.9,5294977.8,4370435.67,11783444.26,21551396.4,6906878.15,0,3026970.55,57190953.42,59932419.69,9882923.85,89324590.49,1552271.6,1278905.88,4954335.15,4853841.3,337011.84,51349058.75,599194.65,91133.53,3256245.95,108245095.6,1611400248.45,57,101611.641584006,15858.421567944,129178.84,68288.04,0,0,393700,0,38744102.67,176467.64,333748.8,0,0,598177.4,40443663.39,7,2228.41077313219,18149.1060255258
8001255.15,92446376.66,23520223.96,23858047.64,4035514.56,68298122.61,0,6942440.55,10743317.28,2760099.55,361039089.72,125269736.4,60533261.76,11942375.67,572377.65,1289471.52,2126651.28,27834502,593220.25,38428761.63,16819948.38,11357121.3,1260385.05,15916465.38,28208620.74,16294500.5,30373.2,510065.73,2310833,0,1868156.19,772526.97,1472827.86,10486874.53,15639386.76,1942343.11,391380.28,0,151824596.55,312673.69,5173281.6,4289725.87,11753948.78,21156991.76,6818554.9,0,2995002.85,55809028.13,58548317.62,9630893.25,87109249.05,1542269.85,1264086.04,4884018.45,4747198.05,330168.96,50114386.41,589099.2,91133.53,3197847.65,105040765.9,1582739892.91,57,101611.641584006,15576.3637732542,129370.5,67478.94,0,0,378324,0,38428761.63,178773.52,336999.6,0,0,577076.05,40096784.24,7,2228.41077313219,17993.4439033613
7805055.79,90565775.85,23305775.56,23813140.56,4052590.08,67794804.18,0,6973642.53,10749216.96,2793240.45,353572147.08,123952336.35,58450599.4,11520743.22,576977.7,1260378.64,2110208.1,27746696,595066.85,37861490.52,16558013.7,11016667.2,1287612.4,15331063.96,27409890.52,16326061,29785.8,495961.56,2227585.6,0,1818066.6,705765.38,1486681.62,10223181.36,15775831.47,1914762.05,388496.83,0,148653487.95,310322.76,5067891.1,4374471.16,11686530.54,20931617.68,6659573.05,0,2915315.25,56952122.47,57716256.26,9817596.9,89548254.77,1516265.3,1239772.24,4883270.4,4677617.7,323326.08,50215363.33,586723.8,91133.53,3174055.75,102471326.7,1562307607.59,57,101611.641584006,15375.2816432789,130328.8,65860.74,0,0,381300,0,37861490.52,176467.64,327518.1,0,0,582580.75,39525546.55,7,2228.41077313219,17737.1008193629
7694693.65,89117083.36,23405851.48,23571571.44,4012747.2,67685387.13,0,6942440.55,10692186.72,2784731.3,354780034.86,121567675.5,57283680.54,12177908.28,582234.9,1288533.04,2121170.22,27834502,581217.35,37763803.35,16838658,11283839.7,1285889.15,16096234.32,27856704.95,16430025,30518.4,506697.57,2295762.35,0,1843420.59,696228.01,1478600.26,10121760.91,15851111.31,1927491.77,383114.39,0,149772702.75,307971.83,5221403.3,4346222.73,11703385.1,20734415.36,6712567,0,2890528.7,58510288.53,59756406.71,10136887.2,91577209.31,1549071.04,1288168.28,5039612.85,4829715.45,315627.84,51284800.71,584348.4,91336.5,3203254.9,105085581.7,1571755015.74,57,101611.641584006,15468.2572905839,130520.46,64728,0,0,381424,0,37763803.35,177824.04,348106.5,0,0,582580.75,39448987.1,7,2228.41077313219,17702.7447433094
7743743.49,90196854.16,23393937.68,23642803.36,4052590.08,67926104.64,0,6926839.56,10798380.96,2799958.2,355400688.66,118916199.45,58413969.66,12308759.73,598663.65,1291348.48,2126651.28,27658890,579832.4,37441607.07,16635970.45,11332694.1,1288991,16068577.56,28335152.26,16497787.25,30333.6,501855.84,2282844.65,0,1829197.62,677153.27,1495917.46,10182613.18,15709961.61,1942343.11,378308.64,0,150363399.45,312673.69,5219017.1,4426932.53,11856129.55,21241507.04,6765560.95,0,2863425.65,57531905.19,59116359.51,9848520.9,90224572.95,1545470.41,1259454.84,4903467.75,4701743.55,320760,50734017.51,584348.4,91336.5,3221639.55,103225726,1567765493.13,57,101611.641584006,15428.9948345522,129370.5,70877.16,0,0,367040,0,37441607.07,176806.74,332123.4,0,0,581663.3,39099488.17,7,2228.41077313219,17545.9069940875
7706956.11,92338399.58,23860958.64,23929279.56,4069665.6,69107808.78,0,6755228.67,10968488.4,2773982.9,339144333.36,112445930.85,54771926.94,11860956.99,586177.8,1267886.48,2143094.46,27614987,580755.7,37787796.69,16782529.14,11512844.7,1304500.25,15718258.6,27987190.58,16340913,29977.2,491540.85,2248397.45,0,1789620.66,705765.38,1548157.68,10202897.27,16269855.42,1963559.31,374656.27,0,155120062.35,310322.76,5193962,4374471.16,12062597.91,21297850.56,6765560.95,0,2800880.15,56777528.81,58724330.6,9786672.9,89287313.11,1517065.44,1253897.4,4824922.5,4598946.45,325036.8,49864239.04,596225.4,91336.5,3220558.1,102456388.1,1546235447.26,57,101611.641584006,15217.1092126454,125345.64,69258.96,0,0,355012,0,37787796.69,178502.24,329143.5,0,0,544047.85,39389106.88,7,2228.41077313219,17675.8734767001
7559806.59,92644334.64,23987244.92,24152266.44,4035514.56,69326642.88,0,6802031.64,10968488.4,2773982.9,342648640.2,117231928.5,58780267.06,12111028.65,586177.8,1267886.48,2143094.46,27922308,595528.5,39061157.52,16963388.8,11500631.1,1303121.65,16142328.92,28430050.9,16927567,30393,489014.73,2286432.9,0,1810645.92,696228.01,1566052.12,10446306.35,16302790.35,1961437.69,373695.12,0,154513821,312673.69,5313272,4362364.69,12019408.1,21523224.64,6747896.3,0,2800880.15,57503904.32,59372378.39,9963712.8,89979607.31,1572675.17,1284463.32,4752361.65,4722722.55,339150.24,50695003.7,623542.5,91336.5,3273549.15,103345234.8,1566941597.67,57,101611.641584006,15420.8865563357,128220.54,65860.74,0,0,366048,0,39061157.52,181418.5,335374.2,0,0,563314.3,40701393.8,7,2228.41077313219,18264.7626239893
7559806.59,92644334.64,23987244.92,24152266.44,4035514.56,69326642.88,0,6802031.64,10968488.4,2773982.9,339927312,115247490.45,58853526.54,12244787.91,586177.8,1267886.48,2143094.46,27922308,595528.5,39061157.52,16963388.8,11500631.1,1303121.65,16142328.92,28430050.9,16927567,30393,489014.73,2286432.9,0,1810645.92,696228.01,1566052.12,10446306.35,16302790.35,1961437.69,373695.12,0,154513821,312673.69,5313272,4362364.69,12019408.1,21523224.64,6747896.3,0,2879177.85,57503904.32,59372378.39,9963712.8,89979607.31,1572675.17,1284463.32,4752361.65,4722722.55,339150.24,50695003.7,623542.5,91336.5,3273549.15,103345234.8,1562521147.86,57,101611.641584006,15377.3831767909,128220.54,65860.74,0,0,366048,0,39061157.52,181418.5,335374.2,0,0,563314.3,40701393.8,7,2228.41077313219,18264.7626239893
7605834.48,92644334.64,23987244.92,28215596.88,4035514.56,69331458.24,0,6802031.64,11781241.7,2773982.9,338156061.54,121306468.03,57226119.52,12364008.12,611806.65,1300733.28,2110208.1,27658890,1885940.76,38344113.28,16601669.48,11156019.06,1285907,15616850.48,27853338.3,16824855,3157.7,480755.05,2207491.4,0,1864585.71,696228.01,1566052.12,10568016.1,16175755.62,1930674.2,370234.98,0,151623393.96,312793.39,5313272,4362364.69,12019408.1,21554800.76,6747915.4,0,2847441.8,56910944.72,58268296.97,9728156.49,88666911,1580108.04,1248803.08,4683541.05,4590894.86,352408.32,50002698.24,637201.05,96410.75,3232066.05,101858844.1,1559981854.27,57,101611.641584006,15352.3929930834,152359.3,60738.75,0,0,363522,0,38344113.28,197763.12,320593,0,0,384776,39823865.45,7,2228.41077313219,17870.9715148364
7624340.16,91321615.41,23789475.84,28351274.88,4001363.52,68565485.69,0,6958041.54,11804476.78,2772639.35,337086627.3,122568798.67,56770864.18,12742023.42,608520.9,1311056.56,2115689.16,28054017,1897764.84,37828175.22,16829303.19,11239967.76,1333241,15874980.24,27999353.25,16759786.5,3182.9,493623,2253421,0,1849522.32,667615.9,1573267.62,10608584.3,16406300.13,1947647.16,378693.1,0,155214228.9,312793.39,5299352.5,4265512.93,12106841.13,21272669.86,6624262.5,0,2792077.45,56996594.44,58940346.53,9947741.57,89122227.57,1696975.2,1280758.36,4766574.6,4700584.48,356257.44,50331663.36,657391.95,101485,3285228.6,103165971.6,1565628279.15,57,101611.641584006,15407.9616739154,156502,58309.2,0,0,351783,0,37828175.22,195457.24,318696,0,0,357292,39266214.66,7,2228.41077313219,17620.725556271
7636677.28,91366605.86,24087320.84,28727555.2,4035514.56,69856696.56,0,7129652.43,11719985.58,2768160.85,345093061.32,127635653.6,60737341.74,12867059.25,591435,1290410,2115689.16,28054017,1909588.92,38056734.1,17060055.17,11310179.4,1402870,16100843.78,27640235.4,16692858.9,3181.5,508178.55,2298632.95,0,1881613.89,743914.86,1596934.46,10365175.1,16966193.94,1977349.84,384075.54,0,156877516.08,308089.73,5246856.1,4229193.52,12016247.87,21385522.22,6482944.9,0,2740882.8,58215455.84,59348376.62,9977684.99,91007397.93,1680165.54,1309703.36,4782283.65,4756826.61,351980.64,49925025.92,656798.1,106356.28,3314522.25,103584252.4,1590915535.88,57,101611.641584006,15656.8234808482,160414.55,58147.23,0,0,354750,0,38056734.1,204748.58,332517,0,0,376530.8,39543842.26,7,2228.41077313219,17745.3110246897
7772385.6,93598132.18,24549576.28,29082127.04,4120892.16,71716915.61,0,7129652.43,11618596.14,2809810.9,345093061.32,127635653.6,60737341.74,12867059.25,609178.05,1327010.72,2110208.1,27878405,1893330.81,38641575.94,17240914.83,11276599.92,1388121,16395849.22,28062494.85,16847164.2,3187.1,528640.7,2376856.8,0,1935318.15,705765.38,1624930.6,10527447.9,16820339.25,1972045.79,387151.22,0,158090005.8,315145.22,5335940.9,4386577.63,12026781.97,22119062.56,6694921.3,0,2740882.8,59300901.33,59348376.62,10019145.11,92301455.55,1715385.78,1328691.28,4879530.15,4853241.69,360106.56,50537266.56,668675.1,108588.95,3362260.05,104697178.1,1604473860.79,57,101611.641584006,15790.2562716057,162485.9,56689.5,0,0,362490,0,38641575.94,208071.76,326555,0,0,379279.2,40137147.3,7,2228.41077313219,18011.5568385915
7753879.92,92572349.92,24785469.52,29154488.64,4160735.04,71651260.82,0,7067248.47,11715761.02,2799958.2,345093061.32,127635653.6,60737341.74,12867059.25,622321.05,1340149.44,2121170.22,26956442,1891852.8,38181097.02,16969625.34,11166703.44,1393609,15732086.98,27316634.7,16591537.95,3138.1,518515.1,2296480,0,1897332.21,667615.9,1634166.44,10649152.5,17140278.57,1964620.12,386190.07,0,157032963.48,315145.22,5320032.9,4406755.08,12172152.55,22288341.1,6712586,0,2773545.45,57932152.92,57932272.19,9839484.59,89108914.22,1674562.32,1320355.12,4831654.95,4689405.92,352408.32,49285371.52,652047.3,101485,3285228.6,102082923.1,1589544774.26,57,101611.641584006,15643.3332783613,156271.85,53450.1,0,0,353847,0,38181097.02,205630.24,322219,0,0,364163,39636678.21,7,2228.41077313219,17786.9711849794
7926599.6,92302407.22,24756876.4,29196096.56,4194886.08,72154614.21,0,7036046.49,11582687.38,2803093.15,347227155.54,127372668.05,59873926.44,12712945.32,623635.35,1342964.88,2115689.16,27000345,1899242.85,38016400.18,17178549.43,11169756.12,1394295,15842714.02,27577093.8,16767222.9,3188.5,509444.25,2284997.6,0,1875719.52,696228.01,1633300.58,10689720.7,17144983.56,1954012.02,393687.04,0,156535531.8,310441.56,5333952.4,4390613.12,12305935.62,22344767.28,6800909.5,0,2735554.85,57251896.49,57676253.31,9871347.46,89441747.97,1653350.13,1329154.4,4849608.15,4701283.14,344710.08,49107182.08,643139.55,100470.15,3289568.4,102142677.5,1590413287.85,57,101611.641584006,15651.8806610869,156732.15,55717.68,0,0,343785,0,38016400.18,207936.12,322219,0,0,335991.9,39438782.03,7,2228.41077313219,17698.165215099
8043802.24,91663542.83,24752110.88,29123734.96,4189194.24,72876816.9,0,7488475.2,11336606.76,2808467.35,352058706.66,128512272.1,61192597.08,13050251.28,627578.25,1330764.64,2121170.22,27614987,1885940.76,37992872.06,17318871.58,11293389.66,1450547,15980997.82,28180885.35,17036792.4,3231.9,509655.2,2323033.05,0,1892092.77,677153.27,1615117.52,11156255,17135573.58,1956133.64,410795.51,0,157157321.4,308089.73,5397982.1,4430968.02,12336484.51,22316554.19,6871568.3,0,2696406,57111892.14,58020278.68,9781517.2,90360369.12,1684568.07,1347447.64,4887758.7,4778485.07,343427.04,48990673.6,643733.4,103920.64,3349240.65,104151919.2,1604681022.06,57,101611.641584006,15792.2950268779,158803.5,54421.92,0,0,354621,0,37992872.06,209835.08,331975,0,0,344924.2,39447452.76,7,2228.41077313219,17702.0562077762
7926599.6,89656968.76,24713986.72,29082127.04,4137967.68,72023304.63,0,7301263.32,11297529.58,2793240.45,350736236.64,128389545.51,60020445.4,13247982.36,648607.05,1363611.44,2099245.98,27658890,1884462.75,37888676.1,17321989.85,11278126.26,1486905,15524661.28,27959889.75,16716097.65,3223.5,494044.9,2331644.85,0,1878994.17,667615.9,1599820.66,11156255,16857979.17,1966741.74,405220.84,0,156566621.28,296330.58,5343099.5,4346222.73,12348072.02,22119062.56,6853903.6,0,2800880.15,57097068.15,57780260.98,9770768.28,90381670.48,1712183.94,1355320.68,4926657.3,4767655.84,342144,49417871.36,643733.4,120767.15,3335136.3,103180910.2,1596026242.01,57,101611.641584006,15707.1199434418,159493.95,55879.65,0,0,359394,0,37888676.1,210648.92,335227,0,0,349733.9,39359053.52,7,2228.41077313219,17662.3870224241
7914262.48,89225060.44,24439969.32,28893986.88,4137967.68,71673145.75,0,7363667.28,11239441.88,2772639.35,345188546.52,126355790.59,59790201.32,13207273.02,644007,1388011.92,2071840.68,27000345,1874116.68,37681964.76,17272097.53,11235388.74,1475929,16100843.78,28559734.95,17349121.2,3271.8,500373.4,2381162.7,0,1915015.32,705765.38,1582214.84,11034550.4,16787404.32,1950829.59,403298.54,0,155836018.5,291626.92,5365768.4,4394648.61,12293294.7,21921570.93,6818574.2,0,2860645.85,57986507.55,58156288.71,9874034.69,91297628.96,1724991.3,1371761.44,4936381.95,4803636.83,356257.44,49851922.56,654422.7,120767.15,3359005.2,104749463.2,1591144457.83,57,101611.641584006,15659.0763915032,156502,62682.39,0,0,364425,0,37681964.76,217159.64,336311,0,0,350421,39169465.79,7,2228.41077313219,17577.3094719626
7895756.8,88451224.7,24482859,29154488.64,4160735.04,71629375.89,0,7176455.4,11386245.34,2819663.6,341536237.62,124129179.6,58905854.74,12884506.11,653207.1,1391765.84,2033473.26,27000345,1891852.8,37626505.62,17284570.61,11139229.32,1458779,15856542.4,28342685.7,17086058.55,3291.4,487716.4,2349586.1,0,1888163.19,667615.9,1561434.2,10953414,16777994.34,1966741.74,413871.19,0,158323176.9,284571.43,5100104.8,4366400.18,12317523.13,22006210.2,6712586,0,2920643.2,57747676.6,57908270.42,9853304.63,91223074.2,1712584.17,1363888.4,4979768.85,4805383.48,357540.48,49895327.68,652641.15,121579.03,3341646,104495507,1583936834.07,57,101611.641584006,15588.1433404508,153970.35,74182.26,0,0,381711,0,37626505.62,237030.9,337124,0,0,377905,39188429.13,7,2228.41077313219,17585.8192764514
7969779.52,87857350.76,24356572.72,29279312.4,4177810.56,70688323.9,0,7254460.35,11225712.06,2836234.05,338810135.16,124111647.23,59852995.16,13236351.12,656492.85,1401150.64,2006067.96,26649121,1894808.82,38152527.16,17431129.3,11226230.7,1506113,16027092.42,28788623.25,17540608.5,3311,509233.3,2434986.45,0,1935973.08,639003.79,1532572.2,10730288.9,16721534.46,1991140.37,419061.4,0,160033098.3,291626.92,5154987.4,4435003.51,12354392.48,22203701.83,6800909.5,0,2954464.1,57937094.25,58428308.77,9931234.3,92048501.9,1719788.31,1380560.72,5051581.65,4872105.51,356257.44,49893043.2,651453.45,122796.85,3372024.6,104951134.3,1586797824.83,57,101611.641584006,15616.2994721243,148446.75,78231.51,0,0,386742,0,38152527.16,225365.86,332788,0,0,376530.8,39700632.08,7,2228.41077313219,17815.670503243
7908093.92,89342035.61,24637738.4,29206950.8,4189194.24,70316280.09,0,7036046.49,11278519.06,2842951.8,331262030.1,122340877.86,57885454.84,12939754.5,653864.25,1450890.08,2017030.08,26824733,1906632.9,38888621.2,17477903.35,11250652.14,1523263,16644760.06,29005672.5,17721870.75,3325.7,530539.25,2468716,0,1939902.66,724840.12,1503421.58,10770857.1,16495694.94,1994322.8,416946.87,0,160577164.2,303386.07,5173281.6,4463251.94,12481855.09,22260128.01,6659591.9,0,2945198.1,58478993.44,58764333.55,10019145.11,92964460.38,1721389.23,1401632.68,5187726.75,4908785.16,363100.32,50580671.68,658579.65,122187.94,3416507.55,106347893.4,1583199651.79,57,101611.641584006,15580.8884406331,152359.3,69809.07,0,0,383130,0,38888621.2,226857.9,342815,0,0,346985.5,40410577.97,7,2228.41077313219,18134.2589334192
7994453.76,89548991.68,24273176.12,29082127.04,4098124.8,70622669.11,0,6958041.54,11235217.32,2827724.9,326010344.1,121113611.96,58769801.42,12689682.84,641378.4,1461213.36,2017030.08,27088151,1874116.68,39016345.28,17231560.02,11177387.82,1543500,16783043.86,29368736.7,17931949.05,3378.9,534125.4,2514645.6,0,1972649.16,724840.12,1463014.78,11075118.6,16458055.02,1930674.2,408296.52,0,157685842.56,301034.24,5136693.2,4543961.74,12585089.27,22260128.01,6730250.7,0,2945198.1,58917124.7,58892342.99,10127018.2,93499657.05,1710583.02,1421778.4,5231113.65,4904593.2,371653.92,51512739.52,667487.4,121782,3455565.75,106825928.6,1578290743.36,57,101611.641584006,15532.5779483168,147756.3,71266.8,0,0,379647,0,39016345.28,223941.64,342273,0,0,347672.6,40528902.62,7,2228.41077313219,18187.3571554466
7969779.52,88406234.25,24327979.6,28935594.8,4137967.68,70819633.48,0,7036046.49,11160231.38,2825037.8,338103544.68,128494739.73,59774502.86,13000818.51,651892.8,1489367.76,2011549.02,27263763,1857858.57,38589477.96,17293925.42,11151440.04,1536983,16391239.76,29139848.4,17814825.75,3351.6,532437.8,2513927.95,0,1985092.83,772526.97,1383644.28,11095402.7,15874636.26,1910518.81,406566.45,0,133125153.36,303386.07,5187201.1,4616600.56,12512403.98,21949784.02,6783244.8,0,2945198.1,58969832.22,58444309.95,10195734.51,94093432.46,1720588.77,1415757.84,5281981.05,4962581.98,366949.44,51396231.04,665705.85,122187.94,3446886.15,105937081.9,1571104621,57,101611.641584006,15461.856500971,144994.5,72886.5,0,0,377841,0,38589477.96,220075.9,334414,0,0,371721.1,40111410.96,7,2228.41077313219,18000.0076483298
7901925.36,88712169.31,24335127.88,28997102.16,4035514.56,70863403.34,0,6926839.56,11183466.46,2813841.55,333281542.08,127144747.24,61040845.3,12646065.69,646635.6,1509075.84,2017030.08,27175957,1860814.59,38246639.64,16991453.23,10742380.92,1512630,16335926.24,29159580.15,17894767.05,3334.1,550368.55,2511057.35,0,1978543.53,724840.12,1402693.2,10912845.8,16062835.86,1870208.03,397531.64,0,130995523.98,310441.56,5189189.6,4620636.05,12560860.84,22260128.01,6712586,0,2982493.75,58623939.12,58076282.81,10117804.84,93723321.33,1708982.1,1409737.28,5306666.7,4961533.99,366094.08,50969033.28,668081.25,123405.76,3447971.1,107684898.1,1563209350.54,57,101611.641584006,15384.1560491633,145915.1,76935.75,0,0,378615,0,38246639.64,213700.82,334414,0,0,377217.9,39773438.21,7,2228.41077313219,17848.3422758254
7920431.04,87785366.04,23813303.44,28465244.4,4012747.2,70469474.6,0,6614819.76,11163399.8,2816976.5,335148277.74,127249941.46,60491399.2,12942662.31,653864.25,1494998.64,1995105.84,27219860,1840122.45,38360919.08,17159839.81,10977437.28,1514688,16672416.82,29376629.4,17962624.2,3354.4,543196.25,2513210.3,0,2013254.82,724840.12,1423185.22,10669436.6,15921686.16,1836262.11,400991.78,0,130062839.58,308089.73,5242083.7,4644848.99,12602997.24,22429406.55,6606597.8,0,2927824.35,58656881.32,58260296.38,10171933.33,95483346.2,1710583.02,1412052.88,5294697.9,4929744.96,373792.32,51620110.08,672832.05,123608.73,3455565.75,106288139,1563450238.88,57,101611.641584006,15386.5267257535,150287.95,72724.53,0,0,368940,0,38360919.08,221839.22,334956,0,0,377217.9,39886884.68,7,2228.41077313219,17899.2514131208
8117824.96,87650394.69,23646510.24,28351274.88,4041206.4,70863403.34,0,6739627.68,11166568.22,2877884.1,343040129.52,132264199.28,62307187.74,13125854.34,668321.55,1490306.24,1973181.6,27044248,1804650.21,38019761.34,16950915.72,10942331.46,1496852,16372801.92,29120116.65,17661450,3313.1,544251,2457233.6,0,1985747.76,782064.34,1419433.16,10446311.5,15813471.39,1874451.27,399838.4,0,128228560.26,298682.41,5173281.6,4576245.66,12676735.94,22909029.08,6606597.8,0,2907207.5,56252100.72,57620249.18,9819138.42,89596182.83,1712984.4,1397001.48,5183238.45,4733421.5,371226.24,50720024.96,669268.95,123608.73,3402403.2,105287252.8,1563727559.71,57,101611.641584006,15389.2559487606,151899,68027.4,0,0,368037,0,38019761.34,222246.14,330891,0,0,375156.6,39536018.48,7,2228.41077313219,17741.800101078
8117824.96,88109297.28,23620299.88,28351274.88,4058281.92,70907173.2,0,6677223.72,11219375.22,2861313.65,343579620.9,132088875.58,61585058.58,13079329.38,663721.5,1490306.24,1989624.78,26868636,1807606.23,38127318.46,17088119.6,10975910.94,1488963,16285222.18,28547895.9,17000539.95,3278.8,539399.15,2422068.75,0,1977233.67,782064.34,1459551.34,10202902.3,16335725.28,1893545.85,398492.79,0,127171517.94,298682.41,4992328.1,4491500.37,12415490.26,22739750.54,6518274.3,0,2886590.65,54786172.82,57308226.17,9693222.5,87734976.5,1720989,1385191.92,5153316.45,4685912.62,371653.92,49008949.44,670456.65,119752.3,3350325.6,105167744,1555274100.66,57,101611.641584006,15306.0621442101,153970.35,67541.49,0,0,366102,0,38127318.46,222992.16,338208,0,0,360727.5,39636859.96,7,2228.41077313219,17787.0527453462
8370735.92,89009106.28,23906231.08,28382028.56,4086741.12,71935764.91,0,6614819.76,11297529.58,2918190.6,337244177.88,126180466.89,60360578.7,12393086.22,658464.3,1521276.08,1989624.78,27044248,1823864.34,38439906.34,17337581.2,11064438.66,1485533,14883946.34,28851764.85,17127888.3,3271.1,549524.75,2400539.25,0,1991642.13,743914.86,1503421.58,9797220.3,16937964,1889302.61,405989.76,0,126674086.26,301034.24,5067891.1,4471322.92,12536632.41,22655111.27,6571268.4,0,2869911.85,55006885.56,57956273.96,9654833.5,87974616.8,1710583.02,1395380.56,5172765.75,4605916.05,364811.04,48373864,670456.65,119549.33,3372024.6,104988480.8,1543664484.1,57,101611.641584006,15191.807356284,152819.6,71104.83,0,0,363135,0,38439906.34,229299.42,338750,0,0,362788.8,39957803.99,7,2228.41077313219,17931.0764746647
8549624.16,87362455.81,24020603.56,28769163.12,4081049.28,73533364.8,0,6646021.74,11297529.58,2918190.6,329438262.78,124129179.6,61129803.24,12323298.78,669635.85,1587908.16,1869041.46,26868636,1810562.25,39362544.76,17474785.08,11035438.2,1572998,14418390.88,28543949.55,17206900.05,3283.7,555220.4,2376139.15,0,1967409.72,772526.97,1527954.28,9756652.1,17234378.37,1887180.99,403683,0,128337373.44,301034.24,5022155.6,4422897.04,12664095.02,22739750.54,6553603.7,0,2840723.95,53012235.35,57788261.57,9434864.53,85745962.01,1665357.03,1383802.56,5109929.55,4593340.17,366094.08,46537142.08,669862.8,121782,3327541.65,105078112.4,1530819687.28,57,101611.641584006,15065.3966751872,152129.15,76125.9,0,0,362103,0,39362544.76,227400.46,345796,0,0,366224.3,40892323.57,7,2228.41077313219,18350.4424153016
