"X.AMRS.PB.","X.GRWG.PB.","U.YOLO.PB.","U.CNBS.PB.","U.MJ.PB.","X.POTX.PB.","U.STZ.PB.","U.IIPR.PB.","X.CARA.PB.","X.TLRY.PB.","X.SNDL.PB.","X.CNTTQ.PB."
3.05,4.29,11.3,12.5,16.35,13.96,190.4,77.01,15.01,15.78,2.69,1.03
2.94,4.38,11.48,12.74,16.73,14.4,193.57,78.45,15.37,15.82,2.99,1.04
2.95,4.35,11.45,12.6,16.39,14.07,188.27,80.28,15.72,15.53,2.74,1.04
2.85,4.47,11.77,13.21,17.32,14.95,188.41,83.64,15.86,17.31,2.88,1.05
2.9,4.61,12,13.37,17.75,15.31,190.82,84.34,16.18,21.21,2.85,1.1
2.96,4.9,12.75,14.32,18.73,16.6,190.8,82.59,16.77,21.32,3.36,1.15
3.08,4.61,12.82,14.36,18.64,16.79,190.71,82.99,16.88,20.43,3.25,1.15
2.97,4.6,12.92,14.41,18.71,16.87,189.94,82.43,17.3,20.93,3.43,1.17
3.01,4.53,12.79,14.3,18.54,16.63,189.65,81.58,17.34,21.32,3.5,-0.32
3.02,4.52,12.57,14.11,18.27,16.38,190.23,81.52,16.87,21.14,3.34,1.16
2.84,4.66,12.52,14.06,18.25,16.5,191.93,81.68,16.28,20.82,3.06,1.13
2.91,4.36,12.44,13.97,18.19,16.42,193.98,79.44,16.34,21.17,2.82,1.1
2.84,4.25,11.94,13.39,17.39,15.55,191.55,80.74,16.07,19.76,2.62,1.02
2.62,4.51,11.69,12.94,16.81,14.87,190.84,84.87,16.1,18.5,2.5,1.06
2.68,4.6,11.94,13.41,17.29,15.34,192.76,92.4,16.18,19.5,2.63,1.12
2.58,4.9,11.96,13.24,17.08,15.13,192.57,94.09,16.14,18.9,2.56,1.11
2.65,4.99,11.8,12.96,16.91,14.77,190.79,93.42,16.01,19.19,1.53,1.07
2.56,4.78,11.54,12.61,16.53,14.27,188.18,89.41,16.09,17.51,1.19,1.06
2.85,4.91,11.51,12.62,16.61,14.34,189.12,92.29,16.28,17.26,1.34,1.03
2.91,4.85,11.67,12.88,16.91,14.67,192.92,94.93,16.68,18.12,1.43,1.03
3.31,4.94,11.66,12.72,16.72,14.52,197.13,95.05,16.95,17.58,1.31,1.01
3.14,5.24,11.69,12.56,16.45,14.1,199.8,95.16,17.29,17.78,1.29,0.99
3.32,5.95,11.26,12.32,16.06,13.7,200.17,92.52,17.14,16.9,1.21,0.93
3.35,5.72,11.08,12.15,15.84,13.33,200.02,91.92,17.43,16.01,1.13,0.9
3.6,5.85,11.1,12.33,16.06,13.65,199.94,92.57,17.26,16.83,1.17,0.89
3.84,5.82,10.95,12.12,15.75,13.25,198.73,92.79,17.47,16.31,1.17,0.81
3.8,5.75,10.95,12.09,15.79,13.22,201.14,94.37,17.25,16.13,1.17,0.8
3.74,6.33,11.34,12.61,16.41,13.88,203.79,98.91,17.73,17.33,1.32,0.82
3.56,6.36,11.48,12.69,16.47,13.99,203.7,100.85,17.59,17.18,1.37,1.69
3.39,6.25,11.43,12.52,16.31,13.78,203.81,102.29,17.18,17.07,1.35,0.84
3.32,6.52,11.44,12.55,16.49,13.83,206.57,105.78,17.18,18.5,1.35,0.81
3.1,6.41,11.42,12.68,16.62,14,208.25,106.95,17.2,19.22,1.38,0.84
3.29,6.17,11.27,12.43,16.43,13.78,207.4,105.41,17.22,19.34,1.53,0.82
3.27,5.47,10.76,11.81,15.53,13.05,201.54,102.25,16.36,17.28,1.58,0.79
3.17,5.19,10.32,11.38,15.03,12.5,195.25,96.41,15.95,16.56,1.48,0.76
3.12,5.34,10.16,11.19,14.85,12.27,190.97,96.03,15.86,15.86,1.45,0.75
2.93,4.96,9.54,10.7,14.16,11.52,175.55,94.97,15.35,14.53,1.42,0.67
3.18,5.46,9.61,10.77,13.87,11.36,172.37,91.92,14.98,14.38,1.45,0.63
3.46,5.42,9.7,10.76,14.2,11.39,177.13,97.68,15.55,15.22,1.48,0.66
3.28,5.42,9.47,10.42,13.66,11.1,177.39,95.18,14.83,13,1.49,0.65
3.65,5.29,9.89,10.76,14.28,11.55,185.96,98,15.9,12.46,1.63,0.66
3.55,4.8,9.51,10.31,13.68,11,182.67,96.14,15.98,11.17,1.5,0.63
3.59,4.68,9.06,9.91,13.08,10.38,179.16,93.56,15.27,10.02,1.43,0.6
3.05,3.9,8.1,8.8,11.75,9.08,164.17,83.05,13.78,7.66,1.22,0.47
3.07,4.38,8.37,9.15,12.09,9.52,165.32,85.91,13.95,7.83,1.05,0.52
2.95,3.89,7.7,8.52,11.31,8.95,155.17,76.83,13.41,7.07,0.91,0.5
2.65,3.5,6.6,7.4,9.92,7.67,131.43,65.68,11.03,5.92,0.81,0.47
1.81,3.58,6.94,7.77,10.27,7.53,133,71.52,11.52,4.02,0.74,0.48
1.56,2.94,6.3,7.17,9.51,7.07,124.74,56.89,9.86,3.04,0.68,0.48
2.14,3.18,6.57,7.4,9.87,7.3,124.43,58.99,11.18,2.88,0.67,0.44
2,2.81,5.94,6.82,9.16,6.74,121.24,46.5,9.1,2.46,0.57,0.39
2.37,2.99,6.2,7.2,9.62,7.13,122.96,51.6,10.42,3.72,0.69,0.41
2.18,3.01,6.51,7.44,9.72,7.45,119.66,58.94,10.49,3.84,0.79,0.46
1.93,3.24,6.65,7.47,9.61,7.64,105.63,60.38,11.03,3.84,0.72,0.49
2.13,3.53,7.22,8.01,10.35,8.2,123.79,65.52,12.25,4.01,0.77,0.53
2,3.71,7.57,8.55,10.95,8.69,126.36,73.28,12.51,5.01,0.79,0.67
2.16,4.35,8.22,9.2,12.03,9.73,140.65,83.99,13.29,7.85,1.02,0.74
2.25,4.3,8.05,9.14,12.11,9.8,145.08,78.94,12.6,9.09,1.05,0.7
2.44,3.97,7.82,8.84,11.55,9.12,146.56,79.8,13.2,6.6,0.98,0.64
2.55,3.79,7.7,8.76,11.41,9.08,143.16,75.31,13.13,6.87,0.63,0.01
2.16,3.35,7.17,8.18,10.56,8.5,136.85,68.88,12.38,5.85,0.56,5.63
2.28,3.34,7.26,8.3,10.77,8.5,129.89,68.59,12.66,6.06,0.49,5.77
2.25,3.19,7.11,8.08,10.44,8.18,132.02,66.84,12.79,5.5,0.47,5.91
2.55,3.36,7.39,8.46,10.89,8.6,142.04,70.43,13.36,5.9,0.51,6.05
2.5,3.33,7.43,8.55,10.97,8.67,149.59,70.11,13.35,6.37,0.5,6.19
2.44,3.7,7.65,8.86,11.29,8.81,157.75,68.98,14.05,6.97,0.56,6.33
2.47,3.73,7.77,8.91,11.5,8.88,166.12,75.57,13.73,6.75,0.6,6.48
2.4,3.88,7.8,8.93,11.41,8.84,160.62,74.79,13.66,6.44,0.59,6.62
2.33,4.15,7.87,9.08,11.39,8.91,157.63,73,14.13,6.55,0.56,6.76
2.38,4.28,7.98,9.28,11.6,9.16,167.83,76.29,14.54,7.02,0.57,6.91
2.39,4.2,7.77,9.17,11.35,9.01,162.22,71.34,13.92,6.79,0.57,7.06
2.24,4.21,7.65,8.98,11.08,8.75,162.15,73.1,14.07,6.33,0.53,7.21
2.27,4.15,7.91,9.33,11.46,8.99,162.69,73.19,14.62,6.49,0.54,7.35
2.34,4.23,7.99,9.36,11.5,9.06,156.61,71.83,14.82,6.72,0.56,7.5
2.37,4.15,7.92,9.23,11.28,8.95,152.78,71.02,15.4,6.8,0.53,7.65
2.66,4.14,8,9.23,11.36,9,155.22,71.5,15.7,6.78,0.52,7.81
2.47,4.1,8.15,9.44,11.48,9,153.06,72.88,15.63,6.8,0.51,7.96
2.67,4.33,8.37,9.61,11.86,9.35,158.79,74.17,15.79,8.05,0.5,8.11
2.83,4.53,8.75,10.05,12.37,9.83,163.15,76.5,16.14,8.43,0.48,8.27
2.89,4.6,8.63,9.87,12.25,9.66,167.41,76.82,15.57,8.03,0.49,8.42
2.83,4.77,8.82,10.06,12.4,9.84,169.42,79.99,15.86,8.11,0.49,8.58
2.69,4.67,8.61,9.76,12,9.51,164.68,78,14.82,8.05,0.56,8.74
2.48,4.54,8.33,9.4,11.5,9.11,161.56,74.64,14.24,7.23,0.64,8.9
2.39,4.78,8.52,9.61,11.9,9.34,163.84,76.49,14.48,7.64,0.56,9.06
2.41,4.87,8.54,9.65,11.8,9.33,163.01,76.84,14.61,7.37,0.54,9.19
2.33,4.5,8.56,9.66,11.74,9.42,165.43,77.97,14.98,7.41,0.55,9.21
2.5,4.55,8.6,9.67,11.77,9.45,164.93,75.52,14.76,7.62,0.52,9.11
2.67,4.77,8.72,9.71,11.81,9.36,166.05,74.85,14.18,7.78,0.5,9.12
3.47,5.02,8.67,9.69,11.7,9.27,163.3,73.38,15.78,8.08,0.5,9.39
3.25,4.63,8.72,9.62,11.51,9.05,160.54,74.13,15.12,7.46,0.48,9.23
3.22,4.67,8.35,9.13,10.93,8.5,155.31,70.86,14.15,7.18,0.39,8.92
3.13,5.42,8.5,9.37,11.05,8.57,157.95,71.68,15.08,7.17,0.39,8.96
3.41,5.36,9.01,9.85,11.95,9.7,158.5,74.06,15.04,7.75,0.54,9.02
3.5,5.51,9.75,10.3,12.89,10.93,168.5,76.08,15.05,7.97,0.6,8.67
3.53,5.91,9.7,10.49,12.61,10.75,168.81,77.73,15.23,8.15,0.56,8.23
3.59,5.92,9.84,10.61,12.7,10.53,172.57,79.02,15.98,8.05,0.54,8.28
3.65,5.97,10.21,11.07,13.4,11.55,170.99,80.49,15.93,9.64,0.6,8.67
3.5,6.63,10.8,11.71,13.98,12.16,172.3,82.91,16.43,10.25,0.84,8.8
3.52,6.54,11.16,12.05,14.27,12.6,174.04,84.85,16.58,10.6,0.94,8.73
3.55,6.41,11.16,12.02,14.29,12.64,176.52,84.99,16.31,10.79,0.9,8.89
3.36,6.85,10.96,11.86,14.21,12.25,179.25,84.25,16.07,10.63,0.86,8.82
3.17,6.47,11,11.98,14.28,12.35,175.43,85.78,16.23,10.38,0.87,8.72
3.71,6.55,10.69,11.4,13.71,11.62,172.64,81.68,15.83,9.84,0.85,8.92
5.36,6.75,10.8,11.6,13.83,11.84,173.31,87.25,15.68,10.03,0.86,9.36
4.85,7.23,10.93,11.7,13.85,11.79,173,87.82,15.86,10.02,0.82,9.72
5,6.66,11.15,11.84,14.04,11.99,174.78,90.22,16.07,10.09,0.82,9.77
4.86,6.8,11.12,11.8,14,11.98,175.72,90.22,15.6,10.06,0.8,9.72
4.67,6.73,11.16,11.77,13.95,11.96,181.3,93.46,15.37,9.48,0.82,9.93
4.38,7.11,11.8,12.54,15.24,13.35,185.92,95.85,16.36,10.4,1.08,9.84
4.31,7.71,11.75,12.41,14.9,13,183.44,92.85,16.05,10.13,1.08,9.54
4.04,7.53,11.65,12.33,14.77,12.8,180.54,92.39,16.45,9.68,1.07,9.45
3.72,6.57,10.48,11.19,13.41,11.45,168.56,87.25,14.97,8.37,0.9,9.63
3.89,6.55,10.71,11.34,13.65,11.64,170.28,89.96,15.05,8.4,0.96,10.1
3.87,6.6,10.8,11.48,13.56,11.66,173.69,95.74,15.51,8.43,1,9.77
3.98,6.64,10.95,11.67,13.83,11.78,177.45,98.7,15.75,8.24,0.98,8.23
3.83,6.5,10.83,11.48,13.54,11.48,178.66,98.25,15.84,8.09,0.93,7.68
3.89,7.4,11.05,11.7,13.6,11.46,184.24,98.97,16.19,8.55,0.9,7.87
3.89,7.31,10.87,11.58,13.47,11.39,181.25,95.65,16.61,8.3,0.87,7.98
4.4,7.05,10.84,11.56,13.46,11.4,179.61,95.85,17.3,8.4,0.84,7.76
4.24,6.97,10.95,11.63,13.51,11.49,180.41,96.06,17.3,8.56,0.9,7.54
4.08,7,10.5,11.36,13.15,11.2,171.7,91.88,16.78,8.17,0.84,7.39
4.05,7.06,10.51,11.37,13.2,11.02,173.38,92.53,17.29,8.55,0.82,7.36
4.22,6.52,10.28,11.01,12.76,10.69,168.99,89.16,17.02,7.9,0.8,7.55
4.17,6.02,10.34,11.14,12.96,10.42,173.96,90.41,16.78,7.7,0.82,7.74
4.27,6.83,10.16,10.91,12.8,10.13,174.35,88.02,17.07,7.1,0.79,7.62
4.52,6.87,10.33,11.14,12.95,10.2,185.77,93.76,17.7,7.01,0.78,7.38
4.77,6.78,10.24,11.09,12.87,10.24,185.8,92.68,17.49,6.93,0.78,7.47
4.86,6.9,10.26,11.22,12.92,10.31,186.46,95.08,17.48,7.39,0.81,7.22
4.76,6.97,10.33,11.32,13.03,10.32,186.48,96.43,17.57,7.82,0.81,7
4.58,6.84,10.31,11.18,13.02,10.21,182.47,91.68,17.5,7.67,0.76,7.16
4.61,6.86,10.32,11.26,12.99,10.22,183.46,91.78,17.74,7.56,0.78,6.95
4.36,6.69,10.11,11.12,12.75,10.05,182.39,89.74,17.62,7.41,0.79,6.74
4.42,6.61,10.51,11.36,13.09,10.37,184.85,90.75,17.63,8,0.8,6.9
4.2,6.8,10.7,11.38,13.04,10.41,179.69,89.31,17.53,7.46,0.83,7.24
4.56,7.16,10.81,11.57,13.2,10.31,179.18,91.47,17.54,7.57,0.82,7.17
4.28,7.23,11.07,11.89,13.59,10.8,182.57,93.44,17.92,7.82,0.87,7.03
4.31,7.27,10.95,11.88,13.5,10.68,181.24,92.74,17.64,7.64,0.9,7.06
4.14,7.19,10.98,11.89,13.45,10.71,180.61,93.88,17.77,7.34,0.83,7.15
4.08,7.37,11.02,11.89,13.34,10.56,177.56,94.5,17.84,7.14,0.82,7.19
4.25,7.84,11.22,11.93,13.36,10.51,180.69,94.71,17.62,7.38,0.8,7.34
4.18,7.68,11.12,11.82,13.2,10.33,179.48,96.1,17.66,7.24,0.72,7.54
4.19,7.55,11.01,11.63,13.05,10.22,178.99,97.59,17.61,7.31,0.69,7.52
4.26,7.23,10.91,11.49,12.92,10.11,179.85,92.91,17.14,7.11,0.67,7.35
4.54,7.33,11.24,11.82,13.28,10.42,178.81,95.48,17.36,7.37,0.6,7.23
4.43,7.53,11.66,12.22,13.72,10.89,179.52,98.95,17.03,8.1,0.62,7.14
4.34,8.51,11.55,12.05,13.28,10.44,181.61,104.03,16.87,7.51,0.59,6.87
4.37,8.67,11.66,12.09,13.25,10.21,180.88,105.22,16.95,7.54,0.57,6.67
4.28,8.44,11.47,11.89,12.96,10.14,178.15,104.02,16.43,7.39,0.59,6.21
4.57,8.89,11.72,12.21,13.32,10.2,173.28,103.95,17.14,7.44,0.58,5.61
4.89,9.11,11.94,12.43,13.55,10.61,171.69,105.97,17.23,8.68,0.59,5.89
4.93,9.1,11.97,12.37,13.47,10.5,173.43,106.9,17.19,8.09,0.57,6.1
4.03,8.69,11.87,11.92,12.94,10.1,171.14,111.16,16.98,7.77,0.56,5.91
3.85,9.03,11.58,11.59,12.53,9.75,172.26,114.42,16.95,7.46,0.54,5.77
3.85,9.26,12.09,11.97,12.93,10.1,171.46,116.84,17.26,7.97,0.53,5.84
3.61,8.61,11.76,11.59,12.66,9.81,172.87,113.74,17.43,6.92,0.54,5.72
3.51,8.76,11.88,11.62,12.74,9.75,175.5,117.41,17.01,6.89,0.55,5.61
3.54,12.48,12.17,12.1,12.83,10.03,176.62,118.87,16.86,7.06,0.69,5.86
3.34,13.2,12.3,12.05,12.66,9.9,176.03,119.67,16.28,7.25,0.46,5.77
3.42,16.15,12.43,12.4,12.71,9.65,173.69,121.12,16.87,7.05,0.46,5.79
3.52,17.66,12.33,12.45,12.67,9.75,178.11,119.09,16.52,6.98,0.43,6.1
3.62,22.02,12.58,12.72,12.72,9.72,179.92,119.55,16.24,7.04,0.41,6.21
3.45,18.22,12.25,12.5,12.52,9.55,178.36,121.6,16.32,6.89,0.38,6.13
3.39,17.34,11.95,12.26,12.35,9.35,179.29,120.84,15.83,6.64,0.38,6.04
3.44,14.36,11.92,12.09,12.39,9.29,181.49,120.98,15.39,6.73,0.34,5.98
3.29,14.91,12.18,12.21,12.47,9.32,180.18,122.97,15.58,6.63,0.33,5.85
3.22,14.04,11.98,12.12,12.32,9.33,181.36,123.39,15.31,6.47,0.32,5.82
3.19,15.05,12.03,12.16,12.33,9.25,182.65,124.44,15.11,6.43,0.31,5.9
3.37,16.34,12.44,12.46,12.62,9.42,185.37,125.2,15.35,6.57,0.34,5.89
3.26,15.95,12.54,12.35,12.6,9.5,184.4,122.86,15.49,6.69,0.34,5.67
3.4,16.04,12.35,12.25,12.36,9.31,185.94,124.96,15.06,6.44,0.31,5.61
3.6,15.69,12.2,12.21,12.35,9.31,188,125.9,15.76,6.4,0.31,5.75
3.25,14.53,11.85,11.99,12.2,9.19,190.53,122.92,15.78,6.04,0.31,5.89
3.05,14.24,11.73,11.78,12.07,8.96,191.44,117.71,15.21,5.92,0.3,5.92
2.99,13.89,11.47,11.61,11.61,8.56,189.13,115.8,15.14,5.79,0.3,5.76
3,13.92,11.35,11.63,11.31,8.31,187.76,118.4,15.45,5.65,0.31,5.56
3.12,14.63,11.56,11.84,11.54,8.4,189.81,123.19,15.6,5.63,0.3,5.49
3.12,14.16,11.41,11.7,11.42,8.32,188.66,123.08,15.07,5.63,0.3,5.35
2.32,13.69,11.31,11.65,11.2,8.13,188.86,121.46,14.91,5.32,0.29,5.2
2.42,14.95,11.52,11.9,11.46,8.2,195.21,120.25,15.47,5.29,0.28,5.18
2.62,15.5,11.56,12.01,11.31,8.22,196.58,125.66,15.25,5.28,0.27,5.28
2.72,16.37,11.73,12.11,11.4,8.31,193.2,128.06,15.11,5.64,0.27,5.27
2.88,15.71,11.51,11.94,11.25,8.13,192.19,125.92,14.77,5.45,0.26,5.21
2.82,15.94,11.43,11.88,11.12,8.1,187.82,124.79,14.49,5.33,0.26,5.19
2.81,16.63,11.09,11.64,10.79,7.8,185.06,123.13,14.15,5.01,0.23,5.22
2.76,16.41,11.17,11.75,11.03,8,188.43,124.13,14.15,5.36,0.22,5.31
2.53,15.17,10.72,11.2,10.38,7.4,186.6,118.12,13.73,4.7,0.21,5.35
2.64,14.78,10.45,11.06,10.36,7.2,181.87,119.13,13.34,4.74,0.18,5.3
2.69,15.06,10.64,11.15,10.39,7.24,181.77,123.42,12.94,4.79,0.18,5.27
2.76,14.66,10.68,11.17,10.36,7.25,185.45,128.29,12.39,4.82,0.19,5.12
2.91,16,10.76,11.3,10.4,7.3,187.52,124.66,12.34,4.81,0.19,4.98
2.91,15.95,10.69,11.25,10.37,7.28,189.39,124.1,12.72,4.85,0.24,4.99
3.1,15.36,10.6,11.17,10.36,7.32,184.6,124.94,12.74,4.91,0.26,5.01
3.04,15.16,10.64,11.1,10.35,7.21,185.6,125.24,13.18,4.8,0.24,4.94
3.17,16.16,10.96,11.58,10.77,7.47,183.58,126.6,13.76,5.38,0.23,4.99
3.11,16.03,10.82,11.42,10.52,7.3,180.54,124.43,13.56,4.91,0.22,5.32
3.21,17.35,11.24,11.92,10.94,7.64,181.43,129.96,13.9,5.19,0.22,5.31
3.08,17.86,11.85,12.55,11.52,8.32,185.12,129.78,14.09,6.13,0.22,5.12
3.12,18.04,12.01,12.73,11.56,8.45,186.65,131.22,13.98,6.02,0.22,5.08
3.01,17.66,12.35,13.07,11.82,8.72,187.01,134.15,13.98,6.3,0.22,5.16
2.99,18.39,12.27,12.88,11.56,8.52,187.44,135.65,13.72,5.93,0.21,5.09
2.94,17.42,12.11,12.63,11.41,8.35,183.11,131.29,13.39,5.98,0.2,4.98
3.02,17.31,11.82,12.27,11.17,8.02,181.55,131.2,13.05,5.57,0.19,4.96
2.82,17.38,11.8,12.3,11.11,8.05,181.46,129.51,14,5.55,0.19,4.98
2.93,18.36,11.93,12.61,11.45,8.35,180.48,128.9,13.93,6.45,0.19,4.98
2.84,17.98,11.95,12.48,11.27,8.4,180.33,128.43,14.84,6.26,0.18,5.04
2.73,19.08,12.06,12.55,11.4,8.25,179.63,126.58,14.12,6.44,0.17,5.11
2.85,20.49,12.28,12.78,11.58,8.27,178.4,127.18,14.29,6.8,0.17,5.01
3.04,20.61,12.19,12.59,11.51,8.24,179.46,124,14.27,6.72,0.18,4.97
2.86,17.96,11.7,12.09,11.05,7.86,174.96,121.58,13.93,5.84,0.17,5.11
2.81,17.84,11.75,12.15,11.02,7.88,172.24,121.63,13.75,5.58,0.17,5.29
2.68,16.49,11.26,11.78,10.74,7.63,165.01,121.49,13.21,5.64,0.16,5.17
2.64,17.14,11.53,11.96,10.9,7.8,165.84,119.72,13.17,5.95,0.16,4.47
2.49,16.69,11.34,11.85,10.71,7.56,165.17,116.63,13.26,5.71,0.14,3.74
2.6,18.51,12,12.47,11.41,8.13,176.36,122.36,12.72,6.64,0.16,3.62
2.69,18.25,12.22,12.73,11.63,8.33,184.83,122.85,13.15,6.6,0.18,3.31
2.62,18.94,12.22,12.71,11.28,8.03,180.85,133.16,13.95,5.98,0.17,3.15
2.12,23.02,13.39,13.97,12.45,9.15,183.47,155.84,13.87,7.79,0.22,3.06
1.89,22.94,13.89,14.63,13.57,10.3,185.78,152.21,13.95,9.62,0.25,2.59
2.14,21.55,13.9,14.58,13.8,10.45,200.57,145,14.45,10.06,0.46,2.82
2.11,19.42,13.65,14.14,13.09,9.76,200.56,153.37,14.99,8.3,0.44,3.03
2.03,20.9,13.78,14.4,13.06,9.71,194.29,154.94,15.65,8.01,0.39,2.73
2.2,24.25,13.65,14.29,12.75,9.4,194.9,155.24,15.2,7.42,0.28,2.79
2.33,25.52,13.82,14.61,13.04,9.75,202,152.35,15.41,7.61,0.28,2.93
2.31,26.56,14.08,14.96,13.16,9.57,205.99,153.49,15.68,7.31,0.26,2.9
2.25,27.71,14.42,15.5,13.51,9.77,205.14,149.61,16.17,7.21,0.24,2.77
2.24,28.86,14.28,15.34,13.32,9.55,203.54,149.96,15.67,7.13,0.26,2.72
2.26,29.47,14.38,15.46,13.38,9.55,204.14,153.26,15.9,6.72,0.26,2.72
2.29,29.13,14.18,15.36,13.34,9.6,200.51,151.95,15.32,7.35,0.25,2.52
2.42,31.5,14.7,16,13.52,9.62,201.46,153.78,14.96,6.67,0.24,2.06
2.61,32.86,15.22,16.72,14.36,10.56,207.8,154.82,15.15,7.81,0.3,1.9
2.87,33.43,15.67,16.97,14.33,10.5,204.7,156.14,15.03,7.47,0.28,2.09
2.92,34.51,15.97,17.26,14.49,10.59,203.18,157.32,14.99,7.6,0.22,2.28
2.9,35.51,16.4,17.9,15.18,11.32,204.52,156.43,14.93,8.49,0.37,2.19
2.92,35.1,16.84,18.41,15.79,12.05,205.79,153.55,14.68,9.03,0.72,2.12
2.75,33.34,16.29,17.41,14.99,11.15,205.73,154.12,14.67,8.05,0.65,2.23
2.74,35.41,16.65,17.97,15.52,11.76,204.99,153.02,14.88,8.61,0.8,2.34
2.63,35.25,16.75,18.19,15.82,12.03,209.95,147.65,15.01,9.06,0.77,2.19
2.98,34.95,17.07,18.35,15.76,12.05,213.73,152.78,15.07,8.6,0.66,2.22
3.18,34.15,16.77,18.12,15.49,11.8,212.04,154.45,15,8.21,0.53,2.26
3.26,34.16,16.66,17.94,15.64,11.79,213,156.02,14.88,8.29,0.51,2.17
3.09,31.38,16.15,17.08,15.07,11.26,209.22,157.89,14.84,7.92,0.49,2.18
3.19,33.14,16.45,17.5,15.28,11.25,207.05,160.89,15.22,8.07,0.47,2.21
3.49,32.76,16.35,17.51,15.08,11.02,205.24,160.82,14.89,7.77,0.5,2.12
3.25,32.73,16.07,17.13,14.77,10.79,206.94,168.62,14.9,7.37,0.51,2.23
3.41,34.66,16.45,17.7,15.18,11.07,212.25,176.56,15.15,7.86,0.5,3.05
4.1,38.69,16.96,18.18,15.38,11.3,214.77,182.13,14.88,9.32,0.48,2.89
4.07,37.46,16.85,17.92,15.18,10.94,217.8,188.7,14.53,8.95,0.44,2.18
4.35,38.56,16.93,17.89,15.15,10.81,218.65,188.08,15.11,8.88,0.43,2.22
4.82,40.57,16.87,18.02,14.77,10.55,214.46,192.85,14.94,8.38,0.5,2.19
5.21,42.09,17.07,18.25,14.88,10.55,212.87,197.47,15.47,8.45,0.48,2.04
5.59,41.2,17.4,18.7,15.2,10.82,215.48,188.75,15.7,8.88,0.5,2
5.43,41.23,17.53,18.55,14.96,10.51,215.84,188.51,15.68,8.55,0.47,2.08
5.82,40.73,17.68,18.47,14.83,10.41,217.35,189.14,15.81,8.43,0.47,2.05
5.98,39.27,17.49,18.05,14.64,10.33,218.46,186.02,15.7,8.37,0.48,1.99
5.57,38.45,16.93,17.26,14.29,10.05,217.44,181.27,15.24,8.21,0.46,1.95
6.56,41.22,17.16,17.72,14.59,10.15,218.22,183.41,15.37,8.6,0.48,1.87
6.17,40.18,16.99,17.46,14.33,9.91,219.01,183.05,15.13,8.26,0.47,1.89
6.25,39.09,17.13,17.56,14.47,10.02,218.29,179.38,15.03,8.46,0.51,1.91
7.02,39.04,17.53,18.05,14.85,10.4,216.62,177.5,15.08,8.99,0.55,1.85
8,40.25,18.01,18.7,15.27,10.88,216.9,180.03,15.15,9.5,0.54,1.8
8.9,44.39,19.08,20.04,16.52,11.78,224.31,178.99,15.61,10.76,0.6,1.74
8.72,46.56,19.75,20.8,16.94,12.19,228.75,173.97,16.09,11.33,0.68,1.67
8.32,45.32,19.65,20.65,16.8,12.09,230.22,178.3,15.98,11.31,0.68,1.66
9,51.52,20.55,21.76,17.48,12.73,226.77,189.28,16.4,12.31,0.71,1.75
9.34,50.3,20.64,21.78,17.68,12.98,228.08,185.18,17.1,13.32,0.67,1.77
9.3,47.94,21.41,22.27,18.35,13.83,224.54,187.11,17.43,15.01,0.66,1.72
10.45,50.44,22.41,23.87,19.9,15.35,223.87,189.77,18.03,18.55,0.69,1.68
11.28,51.04,21.79,23.59,19.77,15.4,219.96,189.28,18.53,19.68,0.71,1.66
11.55,52.01,21.73,23.77,19.91,15.52,219.4,187.54,19.25,20.21,0.71,1.64
11.35,52.26,22.06,24.19,20.16,15.66,222.91,189.1,20.06,20.08,0.69,1.65
10.69,50.14,22,24.02,19.77,15.34,227.51,195.42,20.24,18.78,0.68,1.74
10.05,48.8,21.92,24.01,19.43,15.08,228.68,196.92,18.97,17.91,0.66,1.78
10.38,49.79,21.93,23.75,19.38,14.8,226.91,194.13,19.13,17.99,0.64,1.73
9.48,48.26,21.45,22.97,18.65,14.06,222.05,193.93,19.64,17.18,0.6,1.66
10.02,48.23,21.65,23.84,19.51,14.79,219.89,201.02,19.18,19.02,0.56,1.66
9.01,44.53,21.12,23.41,19.34,14.74,213.32,187.99,18.5,18.62,0.6,1.67
9.3,45.74,21.37,23.72,19.55,14.78,216.58,191.56,18.44,18.7,0.82,1.64
9.4,43.1,20.97,23.36,19,14.45,210.79,186.58,18.7,18.14,0.82,1.61
9.57,46.12,21.57,23.99,19.27,14.59,215.06,193.96,18.69,19.06,1.21,1.6
9.72,50.94,23.14,25.96,21.2,16.47,217.87,204.26,18.79,23.4,1.03,1.57
11.78,55.72,25.17,28.69,23.3,18.25,216.11,208.59,19.79,26.28,1.2,1.43
12.05,57.35,25.85,29.13,23.47,18.53,223.5,208.37,19.31,26.76,1.15,1.27
12.12,58.13,26.02,29.13,23.3,18.33,227.75,211.03,19.09,25.71,1.13,1.25
13.33,62.96,27.31,31.2,25.4,20.3,228.41,214.9,19.43,30.05,1.27,1.32
15.34,64.62,28.99,34.74,28.85,23.81,233.73,211.99,20.27,42.27,1.64,1.36
16.31,63.07,30.52,39.86,33.2,28.63,240.35,210.12,21.6,63.8,2.93,1.31
13.8,55.03,26.79,32.39,25.02,20.37,236.38,209.29,19.85,32.17,2.37,1.29
14.82,56.89,27.03,34.67,24.53,19.5,241.27,214.4,19.87,29.05,2.07,1.24
14.78,59.66,28.18,36.41,26.46,20.89,238.74,218.64,20.54,33.87,2.21,1.17
14.2,60.47,28.48,35.72,26.9,21.01,231.68,218.94,21.07,34.57,2.18,1.14
