"A.ASBX.PA.","D.RHM.PA.","I.LDO.PA.","F.CSF.PA.","BA..PA.","RR..PA.","TK.ASE.PA.","IS.ESLT.PA.","U.NOC.PA.","U.RTX.PA.","U.HII.PA.","U.LMT.PA.","X.AXON.PA.","X.MANT.PA.","U.BWXT.PA.","U.CW.PA.","X.SWBI.PA.","U.GD.PA.","U.RGR.PA.","X.POWW.PA.","U.CACI.PA.","X.HON.PA."
1.89,102.06,6.77,86.26,6.49,1.39,3.48,122.28,299.51,70.51,171.36,345.58,145.4,95.28,60.1,117.67,20.69,152.66,73.15,7.28,239.1,207.1
1.89,102.84,6.82,88.87,6.59,1.4,3.45,125.3,303.08,70.94,172.22,347.45,149.65,97.68,61.27,117.66,21.55,154.1,73.03,6.69,243.07,208.7
1.84,100.93,6.76,88.17,6.51,1.39,3.38,127.17,300.51,69.2,171.47,347.27,150.77,97.37,59.9,116.03,21.18,153.17,72.07,6.8,245.45,206.1
1.79,102.27,6.74,87.09,6.41,1.37,3.43,128.37,298.23,68.87,171.16,344.15,153.62,97.98,59.77,116.51,21.25,152.36,72.27,6.36,246.32,205.2
1.87,103.12,6.76,87.18,6.38,1.38,3.43,127.2,298.19,69.35,170.58,341.5,159.37,99.29,59.99,118.03,20.77,153.12,72.31,7.07,247.94,206.78
1.89,106.95,7.05,90.55,6.46,1.41,3.38,128.37,298.78,68.83,168.46,341.6,164.72,99.12,58.86,117.85,18.8,154.03,70.09,6.47,249.97,208.08
1.85,105.38,6.77,88.34,6.3,1.36,3.36,127.31,296.89,68.12,166.88,339.7,162.54,98.23,58.31,115.36,17.85,151.06,67.15,5.9,249.08,205.26
1.84,105.52,6.52,87.07,6.29,1.35,3.42,124.01,298.22,67.58,167.65,339.88,170.35,101.2,58.19,114.04,17.88,152.77,67.53,5.78,253.6,202.27
1.87,103.53,6.33,84.41,6.19,1.29,3.38,125.5,299.35,66.31,166.56,343.5,174.55,96.56,57.97,112.07,17.72,153.17,67.28,5.83,253.1,201.92
1.9,105.08,6.51,84.6,6.17,1.27,3.41,126.65,293.11,67.22,160.88,330.83,175.99,94.64,57.37,108.62,17.2,150.23,65.9,5.81,252.95,201.09
1.9,102.61,6.55,85.66,6.26,1.25,3.28,130.93,293.48,65.53,163.2,332.95,170.13,95.88,54.98,104.46,16.4,152.79,63.61,5.55,260.58,199.38
1.87,102.73,6.58,85.34,6.2,1.27,3.29,131.27,293.03,68.17,161.94,327.93,164.09,92,55.18,107.97,16.73,150.32,63.44,5.4,247.11,203.07
1.9,101.04,6.62,85.57,6.07,1.21,3.22,127.17,286.59,66.7,157.37,321.85,164.69,89.69,54,103.79,16.56,146.74,63.36,5.3,241.68,195.31
1.85,102.27,6.6,86.05,6.17,1.24,3.24,128.54,292.32,67,157.77,324.15,166.15,88.86,54.94,107.98,16.81,147.6,65.05,5.4,239.31,195.68
1.85,102.27,6.71,88.68,6.25,1.25,3.25,129.69,300.18,70.14,159.69,332.76,166.54,89.49,56,110.34,16.77,149.96,65.1,6.1,240.38,200.2
1.85,103.23,6.81,88.17,6.2,1.21,3.33,132.16,300.74,70.6,161.31,332.39,167.82,88.43,55.51,112.08,16.94,153.16,65.84,6.72,238.93,199.14
1.82,104.18,6.92,90.18,6.27,1.23,3.3,132.19,301.85,72.69,161.25,337.06,175.35,89.42,56.45,113.7,17.81,157.52,67.93,7.34,239.81,200.67
1.86,103,6.96,89.63,6.23,1.23,3.28,133.51,298.82,72.27,163.91,337.09,177.41,88.77,56.12,112.77,17.24,158.83,66.81,7.19,237.66,202.92
1.86,100.77,7.1,89.21,6.21,1.22,3.28,132.42,300,72.45,165.02,338.02,182.4,89.76,56.99,113.59,17.9,159.64,68.4,7.4,240.13,203.89
1.84,100.12,7.1,90.09,6.3,1.2,3.36,133.4,303.85,73.05,167.24,342.39,183.25,88.69,56.73,113.15,18.42,162.15,70.29,7.89,242.93,202.02
1.87,99.06,7.08,89.63,6.31,1.22,3.34,134.92,303.63,72.48,167.77,342.19,188.41,86.1,57.1,113.59,18.06,163.16,67.82,7.75,238.99,202.19
1.87,100.37,6.97,90.16,6.3,1.22,3.31,133.08,299.74,72.37,170.71,339.29,203.63,86.51,58.56,115.71,18.06,163.45,68.33,9.56,241.23,202.25
1.86,100.01,6.98,89.83,6.31,1.22,3.28,133.86,297.59,72.65,176.13,337.73,195.87,85.23,59.15,115.58,18.42,164.83,68.36,9.31,236.73,203.63
1.84,101.07,7.16,89.79,6.38,1.26,3.32,134.17,292.58,72.54,175.96,335.79,182.26,84.49,59.24,115.14,18.83,164.01,68.86,6.14,234.11,204.31
1.89,99.34,7.18,88.73,6.38,1.31,3.25,133.25,291.06,72.61,175.16,335,176.11,83.43,59.43,115.24,18.78,163.33,69.22,8.94,237.3,203.37
1.86,97.86,7.1,89.53,6.33,1.34,3.24,132.39,297.19,73.06,178.42,336.98,178.26,81.6,59.69,115.05,18.26,164.53,68.67,7.9,242.46,201.93
1.84,96.32,6.91,87.85,6.2,1.23,3.23,130.33,297.86,72.89,178.43,338,173.89,82.93,58.97,113.54,18.56,163.23,69.17,7.63,237.34,203.62
1.84,97.42,7.6,88.5,6.12,1.3,3.3,130.93,297.25,74.28,182.2,335.54,177.21,82.42,58.59,117.21,18.43,164.78,70.68,7.65,235.25,203.61
1.82,96.55,7.6,90.06,6.2,1.39,3.26,129.81,298.02,73,190.65,340.75,170,80.76,57.6,117.93,18.28,166.42,71.31,8.21,234.45,203.64
1.62,96.52,7.68,91.73,6.38,1.4,3.18,127.77,298.69,74.01,186.42,346.23,169.34,80.54,57.5,117.55,17.77,167.35,69.44,7.52,232.37,205.04
1.62,98.71,7.99,92.67,6.52,1.47,3.24,127.08,301.86,77.67,188.1,346.57,161.51,80.35,60.31,119.71,17.98,168.02,70.35,7.46,229.03,211.03
1.7,97.24,7.84,91.38,6.59,1.47,3.18,123.78,301.95,73.32,183.24,341.82,159.54,79.64,59.35,112.59,17.32,166.23,68.89,7.36,225.49,204.82
1.75,96.02,7.65,90.69,6.36,1.41,3.16,123.2,291.66,72.01,176.05,330.3,165.87,78.3,58.01,110.49,17.21,163.37,68.4,6.99,221.43,202.35
1.88,98.37,7.95,93.52,6.43,1.46,3.2,126.33,293.49,74.4,178.51,333.52,169.89,80.2,60,114.84,17.9,167.06,69.81,7.19,227.17,206.31
1.88,98.11,7.86,92.58,6.51,1.45,3.2,125.59,298.95,74.68,179.8,338.59,166.14,77.09,60.48,113.44,17.34,167.7,68.11,7.75,219.15,206.7
1.81,99.61,7.91,94.22,6.56,1.5,3.2,126.42,299.33,75.07,182.23,342.26,155.2,77.29,59.9,114.63,16.31,167.98,65.98,7.14,216.52,207.07
1.81,99.04,7.94,95.69,6.54,1.5,3.2,125.39,297.61,74.42,179.46,338.5,144.73,77.8,58.05,114.11,15.8,165.89,65.16,6.64,216.48,203.07
1.81,97.68,7.78,91.66,6.35,1.43,3.2,126.28,300.92,75.18,185.61,340.43,143.04,79.26,59.75,118.53,16.07,170.53,66.36,6.91,218.53,206.58
1.76,100.49,7.97,93.64,6.52,1.53,3.17,124.98,305.62,75.62,191.1,341.45,138.61,79.74,60,119.36,16.68,172.73,67.59,6.04,218.56,207.76
1.79,101.53,8.18,93.8,6.55,1.5,3.19,128.37,298.3,74.83,185.09,337.78,144.41,80.25,59.63,116.85,18.11,168.74,70.21,6.48,223.21,207.61
1.84,101.92,8.63,95.6,6.58,1.48,3.2,128.77,300,76.56,187.92,340.84,141.25,81.32,61.04,120.01,18.79,172.47,71.19,6.32,225.1,212.82
1.83,100.81,8.58,95.78,6.48,1.49,3.19,130.67,299.41,77.03,190.14,339.78,152.95,81.24,61.9,119.9,18.94,172.7,71.14,6.78,236.99,212.52
1.79,100.07,8.57,96.89,6.59,1.51,3.18,134,301.9,78.55,195.15,340.2,152.24,82.15,63.12,123.76,18.66,176.35,69.86,5.86,241.6,214.38
1.81,98.94,8.93,97.31,6.66,1.55,3.22,133.54,305.86,79.58,198.29,346.53,153.65,82.27,64.37,123.49,18.6,176.73,70.46,6.53,248.52,216.27
1.8,99.68,9,98.18,6.61,1.61,3.21,132.82,305.86,78.27,195.13,347.09,147.16,81.87,63.7,121.14,19.02,175.32,71.9,6.2,246.35,211.76
1.76,99.71,9.01,97.75,6.58,1.67,3.17,131.33,310.79,79.56,197.95,351.07,148.59,84.55,64.79,122.32,18.8,177.54,71.57,6.01,246.95,213.04
1.74,99.77,8.89,96.87,6.53,1.64,3.14,129.69,315,77.97,198.47,358.45,140,86.37,64.48,120.27,18.51,179.3,70.55,5.75,248.74,215.02
1.73,99.13,8.73,94.56,6.43,1.54,3.05,128.49,308.89,78.18,197.26,354.4,144.53,85.02,64.87,119.54,18.72,177.48,71.77,6.3,247.45,213.01
1.62,97.19,8.57,94.59,6.41,1.47,2.74,129.69,314.22,76.93,196.1,357.66,144.69,84.55,64.57,117.19,18.15,176.64,69.81,6.62,250.39,212.05
1.62,96.5,8.44,94.7,6.57,1.38,2.8,132.06,314.15,75.19,191.6,353.75,139.63,84.51,63.34,113.3,17.94,174.85,67.76,6.4,246.06,208.6
1.6,97.4,7.93,95.21,6.57,1.42,2.84,132.42,316.26,75.57,194.14,356.13,133.58,85.22,64,114.82,16.71,176.44,64.72,5.8,244.81,212.31
1.61,96.38,7.85,95.37,6.47,1.39,2.8,129.87,321.43,77.53,200.19,361.32,136.77,86.55,64.28,117.3,17.1,180.23,65.49,6.01,245.53,213.86
1.7,97.4,7.84,95.62,6.49,1.39,2.77,130.71,319.46,78.14,203.16,364.99,137.82,86.92,64.79,118.41,17.54,181.53,67.57,5.91,241.6,218.56
1.64,98.11,7.85,96.34,6.56,1.39,2.81,132.97,323.32,77.69,207.41,372.96,134.46,87.36,65.82,119.7,16.71,183.3,65.44,5.61,248.1,218.88
1.62,99.22,8.1,98.3,6.74,1.43,2.79,133.74,322.69,77.87,205.69,370.78,139.55,86.78,66,118.98,16.75,182.11,65.23,5.67,246.42,218.45
1.65,100.17,7.96,97.72,6.63,1.39,2.78,135.75,323.89,77.27,205.76,369.5,142.56,87.01,65.93,118.61,17.46,181.62,66.13,5.94,246.88,217.2
1.72,103.35,8.1,100.65,6.71,1.43,2.88,137.45,322.39,77.29,204.3,371.02,142.95,86.71,66.87,119.93,18.17,180.98,67.72,6.22,248.6,216.8
1.76,103.98,8.19,102.17,6.79,1.47,2.88,137.33,325.94,77.75,205.37,375.17,144.71,87.93,67.47,119.88,18.39,183.24,68.35,6.4,252.68,217.98
1.77,102.81,8.19,101.66,6.82,1.47,2.96,134.98,330.65,77.91,207.59,378.75,146.33,88.95,67.88,120.38,18.19,185.64,68.48,6.44,256.25,219.28
1.77,102.68,8.23,100.65,6.85,1.47,2.89,135.84,331.57,77.53,207.45,378.99,146.13,87.8,68.17,122.81,17.98,185.2,68.91,6.65,255.64,219.26
1.78,104.27,8.32,100.37,6.91,1.47,2.9,136.18,333.97,77.62,205.03,380.08,147.3,86.52,67.28,122.89,18.39,184.84,69.03,7.19,251.55,218.49
1.79,103.03,8.22,100.35,6.92,1.46,2.87,136.56,336.3,77.49,206.76,386.26,150.57,86.25,67.71,123.67,18.29,184.14,68.39,7.51,249.2,219.85
1.81,102.73,8.16,99.13,6.77,1.47,2.82,136.67,339.95,78.28,206.87,386.24,149.43,86.72,67.32,124.86,18.18,182.99,68.52,7.32,251.71,226.98
1.78,101.02,8.13,98.9,6.64,1.42,2.8,135.27,340.69,78.74,210.28,388.04,149.42,86.22,67.95,126.28,18.92,184.95,70.28,7.68,253.72,228.68
1.79,100.31,8.08,98.94,6.6,1.41,2.79,134,338.69,77.7,206.15,387.17,152.56,85.39,67.03,124.31,19.07,182.26,71.28,7.44,250.24,229.01
1.81,102.5,8.14,100.1,6.77,1.42,2.84,134.4,341.9,77.98,207.86,388.69,152.58,84.98,67.25,124.3,18.62,183.54,70.74,7.23,252.67,229.51
1.87,104.83,8.05,99.52,6.87,1.41,2.82,135.46,344.77,78,208.49,390.74,153.39,85.73,67.64,124.74,18.22,184,70.3,7.05,257.5,229.87
1.89,106,8.12,99.24,6.86,1.37,2.83,135.58,346.43,78.22,208.06,391.87,153.2,87.3,68.02,125.56,18.28,184.54,70.63,6.65,260.59,232.07
1.85,106.53,8.32,99.77,6.87,1.38,2.78,134.06,344.65,78.66,209.85,392,150.77,86.6,67.67,125.57,18.44,184.83,71.57,6.7,262.54,231.12
1.84,102.36,7.93,97.42,6.81,1.3,2.78,133.2,345.25,77.11,207.57,387.24,150.98,85.84,67.4,123.13,17.96,184.12,70.34,6.59,261.86,227.33
1.83,104.34,7.96,97.33,6.92,1.31,2.7,133.05,345.72,78.89,208.65,387.4,149.72,85.59,67.77,126.2,17.84,185.8,70.69,6.87,256.18,230.57
1.83,99.31,8.01,99.31,6.57,1.35,2.71,131.68,343.42,78.75,204.12,380.09,153.77,84.28,67.18,125.1,17.72,184.51,69.37,6.83,258.57,229.18
1.85,98.28,8,99.34,6.52,1.34,2.68,130.87,342.04,80.56,206.21,377.3,153.94,84.7,67.37,125.42,17.79,186.45,69.15,7.11,254.47,224.6
1.81,98,7.83,98.99,6.55,1.42,2.73,131.3,337.86,81.02,206.97,371.98,159.29,83.31,67.26,125.93,17.72,185.21,69.09,7.33,253.56,221.59
1.82,97.56,7.68,98.55,6.5,1.35,2.88,130.44,339.91,82.81,207.45,373.1,156.66,83.06,67.58,126.83,18.17,185.9,68.47,7.03,253.79,222.93
1.8,99.59,7.73,98.09,6.53,1.35,2.77,128.69,338.67,83.09,210.24,373.1,155.95,83.48,67.26,127.91,17.62,185.32,66.02,7.29,251.31,222.97
1.81,99.34,7.67,97.47,6.54,1.34,2.79,128.34,352.08,82.89,213.1,380.37,154.25,85.75,67.67,130.04,17.7,190.71,66.4,7.13,254.29,223.93
1.77,100.72,7.83,97.79,6.65,1.37,2.79,127.05,354.55,83.26,212.33,380.59,151.82,85.53,66.97,127.91,17.4,190.26,64.95,7.4,255.08,223.12
1.75,102.1,7.93,97.77,6.64,1.36,2.81,127.02,361.22,84.14,215.14,385.47,149.11,87.18,67.24,128.14,18.68,191.69,66.68,7.14,262.11,223.2
1.75,99.57,7.91,97.88,6.57,1.33,2.77,125.44,368.13,83.98,214.3,387.8,142.47,86.35,67.19,128.22,19.3,192,68.06,6.93,263.67,225.6
1.71,100.51,7.96,98.07,6.57,1.34,2.77,126.02,373.04,84.14,213.24,386.37,141.37,83.15,65.64,126.95,19.51,190.68,67.33,6.8,262.67,226.26
1.75,100.63,8.05,99.94,6.63,1.36,2.75,127.51,370.06,84.69,218.31,387.53,131.19,83.86,65.47,129.78,19.53,192.68,69.47,6.74,261.87,228.66
1.79,101.71,7.97,99.22,6.67,1.4,2.8,127.14,370.63,85.71,216.97,390.47,134.84,83.62,65.99,132.53,19.72,194.82,70.38,6.91,264.34,228.77
1.79,101.94,8.04,99.64,6.74,1.44,2.81,125.44,373.8,85.04,219.46,393.14,129.09,83.59,65.86,129.16,19.52,194.59,71.27,6.86,263.8,230.89
1.76,99.06,7.86,98.48,6.61,1.37,2.78,122.6,368.3,84.36,214.78,387.82,132,83.64,65.14,125.53,19.92,191.53,72.53,6.64,259.85,229.25
1.71,97.7,7.92,97.68,6.7,1.38,2.76,124.12,363.55,82.3,212.16,380.78,124.2,83.17,63.33,121.98,19.29,186.89,72.63,6.09,254.24,220.19
1.68,97.12,7.85,97.58,6.67,1.37,2.78,126.36,370.13,83.76,215.29,387.75,126.43,85.01,63.6,126.24,19.79,191.29,74.69,6,259.16,223.83
1.66,99.41,8.03,99.59,6.9,1.41,2.81,127.4,371.61,85.88,216.21,390.78,132.76,86.02,65.02,127.86,20.22,191.92,75.43,6.2,259.98,227.37
1.7,99.96,7.96,98.41,6.87,1.35,2.82,127.39,372.88,86.57,216.88,391.13,133.68,85.5,64.43,127.74,20.4,191.75,76.78,6.32,259.79,226.59
1.68,99.18,7.97,96.52,6.84,1.35,2.82,126.71,368.73,85.37,213.37,387.22,123.43,85.04,62.47,125.44,19.62,189.35,74.76,6.29,260.12,222.48
1.65,95.85,7.87,94.75,6.83,1.36,2.81,126.39,370.9,85.24,213.34,385.72,126.83,84.82,62.04,125.5,19.18,188.56,74.03,6.22,258.03,221.47
1.65,96.5,7.88,95.12,6.78,1.36,2.8,128.09,372.01,85.21,212.52,388.32,130.48,85.44,62.37,124.83,19.59,189.01,74.87,6.35,256.65,222.14
1.68,97.19,8,95.69,6.83,1.38,2.82,127.8,370.58,85.82,213.84,387.22,127.11,86,62.45,126.49,20.06,189.92,76.22,6.37,257.14,223.28
1.69,97.32,8.1,96.32,6.85,1.39,2.86,125.76,372.17,86.5,215.92,387.72,130.12,86.41,62.03,125.96,19.82,189.57,75.94,6.29,258.45,225.01
1.73,97.45,7.99,96.18,6.83,1.38,2.74,122.74,370.15,86.27,211.91,385.86,130.84,86.28,62.01,124.33,19.47,188.99,74.72,6.34,255.51,224.12
1.73,97.88,7.95,95.74,6.88,1.35,2.8,122,366.86,86.53,212.69,384.32,136.17,86.12,62.39,125,20.46,189.12,76.89,6.59,254.79,224.28
1.73,98.67,8.16,97.01,6.94,1.41,2.77,123.4,370.46,88.58,215.73,387.32,139.53,87.05,62.54,126.69,21.15,190.67,77.99,6.99,254.81,231.15
1.75,99.24,8.27,97.12,6.92,1.41,2.8,123,365.88,88.76,216.21,382.48,140.59,87.01,62.54,125.32,21.26,189.96,78.93,6.89,255.17,230.99
1.65,98.67,8.2,96.73,6.92,1.4,2.77,121.51,363.69,88.86,216.98,380.09,139.15,87.97,62.81,126.04,21.54,188.88,79.51,6.01,255.2,231.9
1.65,99.57,8.28,97.1,6.94,1.43,2.8,120.76,365.63,88.97,218.1,382.03,139.15,88.72,63.14,126.57,21.8,189.54,79.64,7.1,256.13,232.99
1.62,99.38,8.36,97.33,6.97,1.48,2.8,121.28,367.21,88.63,218.92,385.16,141.59,87.59,63.3,124.42,21.84,191.54,79.65,6.91,257.94,230.85
1.65,100.05,8.3,97.49,6.99,1.44,2.8,121.51,366.51,88.68,220.61,387.35,138.19,86.4,63.64,124.68,21.99,190.78,79.82,6.78,257.12,229.2
1.65,100.54,8.25,97.47,7,1.41,2.8,121.54,377.59,89.02,222.27,394.25,141.2,87.35,64,125.69,21.47,193.52,79.33,6.55,259.09,230.08
1.71,100.97,8.38,98.97,7.03,1.45,2.88,121.05,372.06,88.97,221.29,391.59,146.74,86.92,64.15,125,22.14,191.77,79.89,6.75,257.81,228.35
1.71,99.04,8.39,99.11,7.03,1.46,2.87,120.88,371.14,89.46,222.69,388.67,151.06,87.42,64.13,128.2,21.73,192.72,79.78,6.76,260.27,229.81
1.71,99.27,8.33,99.41,7.02,1.48,2.85,121.85,372.61,88.87,221.17,386.89,148.24,87.91,64.17,126.7,21.3,191.87,79.11,7.33,260.99,227.81
1.66,98.39,8.32,99.13,7.03,1.46,2.92,121.8,372.53,88.25,220.75,387.72,150.77,88.2,63.91,126.84,20.95,191.48,78.22,7.02,264.96,226.39
1.71,99.31,8.31,99.27,7.04,1.47,2.9,122.4,375.11,88.82,221,387.81,157.63,89.45,64.06,128.47,21.23,191.51,79.33,7.16,266.57,225.23
1.68,99.45,8.32,99.29,7.01,1.41,2.94,121.62,372.07,88.74,220.04,389.24,157.13,90.03,64.35,126.82,20.79,190.84,79.1,7.39,263.95,223.32
1.57,99.31,8.21,99.36,7.06,1.42,2.9,123.09,375.24,89.4,220.1,389.9,154.49,91.05,63.65,127.09,20.52,192.46,78.92,7.19,265.97,222.5
1.47,99.91,8.28,99.27,7.13,1.44,2.86,125.3,372.21,88.43,216.72,383.6,152,91.25,62.72,126,20.57,190.09,79.14,7.44,264.08,219.01
1.54,98.9,8.26,100.26,7.15,1.47,2.81,122.63,368.85,87.13,211.75,383,153.75,90.77,60.46,122.03,19.96,187.75,78.34,7.37,264.01,216.29
1.57,97.7,8.07,98.97,7.04,1.41,2.77,122.97,367.2,85.93,207.23,379.16,157.08,87.94,59.28,120.33,23.4,185.17,80.69,7.93,261.23,212.31
1.56,99.15,8.14,98.41,7.08,1.44,2.84,124.44,373.32,88,213.06,382.5,158.77,89.25,60.49,123.43,27.67,190.83,84.24,7.75,263.07,216
1.54,98.46,8.07,98.83,7.07,1.42,2.85,122.43,372.51,87.37,211.6,382.54,160.68,89.03,60.02,121.25,28.87,189.59,85.4,8.51,262,215.5
1.5,96.68,7.96,97.93,7,1.44,2.82,126.22,370.31,86.61,209.6,377.49,166.03,87.92,58.88,120.72,28.77,186.81,85.4,8.64,258.73,214.76
1.53,96.8,8.01,99.06,7.01,1.42,2.83,124.47,369.68,86.83,211.19,377.74,167.87,87.35,58.79,121.16,30,188.04,87.01,8.77,257.79,217.76
1.51,96.85,8.04,99.11,7.03,1.4,2.8,123.61,373.36,86.72,213.28,382.11,172.18,89.77,59.33,122.02,30.43,189.81,86.67,9,260.27,218.75
1.51,95.92,7.86,97.05,6.91,1.32,2.77,122.69,370.22,85.12,211.2,380.09,172.01,86.95,58.37,119.57,30.41,188.93,86.14,8.52,257.96,216.8
1.54,98,7.91,98.9,6.88,1.3,2.79,121.37,360.27,84.45,207.85,373.52,174.19,85.7,57.67,118.01,31.72,186.7,86.52,8.81,255.24,215.98
1.52,96.64,7.86,99.31,6.86,1.3,2.74,121.48,363.52,85.32,210.85,378.35,176.8,86.55,58.16,118.77,34.71,188.26,90.05,9.78,255.14,219.36
1.54,97.08,8.04,99.98,6.91,1.32,2.77,120.96,367.79,86.25,212.24,380.22,173.32,88.14,58.12,119.06,35.39,188.1,89.04,9.56,256.86,220.63
1.51,96.5,8.01,100.4,6.9,1.35,2.74,120.59,369.21,86.73,212.16,381.54,177.8,87.03,58.52,121.11,30.96,188.57,83.43,9.06,257.44,221.33
1.54,96.82,8.01,100.97,6.93,1.38,2.8,120.3,367.59,86.27,208.42,378.94,178.97,85.52,58.36,120.58,29.62,187.04,81.93,6.11,256.3,219.36
1.53,93.94,7.82,101.83,6.91,1.36,2.76,119.96,367.71,85.78,205.85,378.74,176.73,85.42,58.15,120.67,30.1,186.92,82.78,8.59,256.33,218.56
1.54,93.76,7.74,101.78,6.95,1.33,2.77,121.11,371.47,85.84,206.92,383.68,175.81,86.75,58.18,122.77,28.9,189.8,82.17,8.35,258.7,220.85
1.54,93.2,7.61,101.48,7,1.32,2.74,120.59,370.29,85.45,203.56,380.25,177.68,86.61,57.25,118.99,27.49,188.03,81.25,8.13,258.83,219.46
1.52,94.82,7.82,103.58,7.07,1.33,2.75,119.93,371.91,86.38,206.22,383.14,178.52,87.15,58.39,121.9,28.9,190.13,81.76,8.28,261.34,224.35
1.51,93.71,7.8,102.73,7.04,1.26,2.68,120.04,370.6,86.23,204.73,379.19,179.98,87.68,58.02,121.58,28.28,189.43,81.61,8.35,260.69,225.08
1.52,93.41,7.59,102.27,7.07,1.23,2.65,119.18,367.46,85.34,202.66,378.03,182.54,87.74,57.95,118.12,27.11,188.85,80.43,7.9,260.46,224.08
1.54,94.38,7.46,101.8,7.07,1.22,2.69,120.62,363.95,84.92,201.73,377.05,177.31,87.64,57.31,117.93,26.23,189.55,79.26,7.42,261.01,227.85
1.54,92.6,7.34,100.7,7,1.2,2.7,119.79,364.13,84.99,201.54,378.25,173.61,87.04,57.06,117.55,25.69,189.36,78.67,7.39,262.26,232.81
1.61,92.86,7.3,101.04,7.09,1.22,2.69,117.45,362.81,83.53,200.8,377.14,173.77,87.51,57.19,115.91,24.69,189.29,77.51,7.09,264.26,230.33
1.59,89.17,7.01,97.61,6.92,1.14,2.69,116.17,355.11,81.1,195.33,372.09,175.79,85.45,55.36,112.12,24.65,184.19,77.32,7.49,261.07,220.77
1.6,90.6,7.12,98.94,7.02,1.18,2.69,117.37,360,84.8,202.96,379.98,181.23,87.23,58.1,116.34,24.72,190.1,77.42,7.6,264.81,229.67
1.61,92.74,7.38,101.87,7.11,1.27,2.68,118.58,361.59,86.58,204.78,381.03,181.49,87.17,57.84,117.32,24.46,191.69,77.04,7.63,266.57,231.86
1.59,92.58,7.29,102.45,7.14,1.25,2.68,118.32,359.3,85.82,202.17,379.93,180.65,86.15,57.48,116.55,23.58,190.53,75.61,7.45,266.75,232.74
1.61,93.32,7.38,103.23,7.25,1.26,2.68,118.06,361.31,85.84,203.94,380.91,183.11,87.42,57.71,116.84,23.39,191.93,76.35,7.35,268.64,229.31
1.6,93.62,7.48,104.27,7.24,1.27,2.71,118.92,358.47,85.94,205.25,367.98,182.2,86.95,57.6,117.11,23.35,191.93,76.15,7.24,268.05,229.28
1.59,93.89,7.45,103.95,7.27,1.29,2.75,120.73,362.24,88.25,204.56,374.73,180.75,86.55,57.4,116.85,23.46,194.06,75.08,7.04,268.88,230.44
1.58,94.56,7.55,105.63,7.36,1.34,2.77,124.32,359.86,87.21,204.86,373.06,186.1,87.07,57.57,117.94,23.89,195.6,75.1,7.09,269.09,230.54
1.58,95.16,7.57,104.69,7.52,1.34,2.84,122.92,365.81,87.67,207.4,372.73,186.49,87.97,57.82,119.35,24.23,198.14,76.03,7.29,268.87,232.9
1.59,93.85,7.67,102.06,7.57,1.31,2.89,122.57,363.31,86.96,205.28,371.82,186.02,87.62,57.43,118.26,23.45,196.03,74.34,6.78,267.07,233.89
1.6,95.12,7.83,102.66,7.65,1.36,2.98,122.37,362.05,86.64,203.54,368.31,189.88,87.45,56.96,118.78,24.47,195.86,75.48,7.02,268.27,232.42
1.62,95.02,7.65,101.11,7.55,1.35,3.01,122.05,364.66,87.98,204.41,369.5,187.31,84.37,55.18,120.26,25.24,197.41,76.74,7.04,256.87,232.65
1.61,95.3,7.7,101.27,7.57,1.37,2.95,121.65,357.44,85.83,200.4,361.63,191.37,82.94,52.89,119.08,24.93,195.91,76.64,6.9,253,229.59
1.62,97.1,7.8,102.63,7.57,1.45,2.98,121.77,358.72,86.89,203.24,360.97,193.63,84.43,52.65,120.99,25.22,196.74,80.41,7.27,252.08,229.83
1.65,98.23,7.86,101.92,7.55,1.48,2.97,123.23,362.11,87.6,205.65,362.08,192.59,84.57,53.98,120.67,24.67,199.13,81.2,7.28,252.61,229.75
1.67,96.64,7.85,101.3,7.48,1.43,2.94,122.83,360.75,87.09,205.13,361.03,192.41,83.86,54.23,119.49,24.9,197.31,82.96,7.29,251.18,228.23
1.7,96.5,7.84,101.41,7.5,1.45,2.96,121.14,362.69,87.67,207.02,362.3,183.79,83.8,55.33,120.61,24.79,199.02,82.84,7.53,253.44,231.92
1.7,95.92,8.03,101.69,7.6,1.47,2.84,121.74,366.18,88.62,208.73,363.33,184.66,83.3,55.7,121.96,24.71,200.69,82.86,7.38,253.9,234.19
1.7,95.53,7.98,101.11,7.61,1.44,2.88,132.88,363.86,87.98,207.49,359.74,186.45,83.08,55.69,121.02,24.61,199.15,82.92,7.33,253.85,231.94
1.76,97.01,8.09,100.65,7.62,1.46,2.87,132.25,363.25,87.27,206.06,358.22,185.5,82,55.29,120.83,24.08,198.41,80.81,7.17,252.2,231.76
1.81,96.85,7.96,100.7,7.62,1.44,2.87,133.97,368.62,87.14,205.93,360.26,186.27,83.05,55.39,120.57,24.17,200.46,81.09,7.04,255.22,233.75
1.81,96.22,7.84,99.73,7.6,1.46,2.87,133.86,368.64,86.63,205.81,361.6,183.46,83.45,55.7,119.31,23.94,199.42,80.38,7.12,260.2,231.46
1.77,96.52,7.98,99.73,7.56,1.48,2.84,134.78,363.19,85.49,201.17,356.67,182.88,81.33,54.92,117.42,23.31,196.78,79.21,7.38,257.51,228.49
1.8,95.35,7.8,97.26,7.49,1.46,2.84,135.93,361.09,83.36,200.23,354.11,181.52,79.51,53.9,115.93,23.17,195.49,78.66,7.12,257.99,227.81
