"BATS.EPS.","ID.GUD.EPS.","X.IMBBY.EPS.","U.VGR.EPS.","U.STZ.EPS.","U.TPB.EPS.","U.RLX.EPS.","U.PM.EPS."
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,15.53,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,4.97
3.91,0.3,2.12,0.37,10.87,1.18,0,5.04
3.91,0.3,2.12,0.37,10.87,1.18,0,5.04
3.91,0.3,2.12,0.37,10.87,1.18,0,5.04
3.91,0.3,2.12,0.37,10.87,1.18,0,5.04
3.91,0.3,2.12,0.37,10.87,1.18,0,5.04
3.91,0.3,2.12,0.37,10.87,1.18,0,5.04
3.91,0.3,2.12,0.37,10.87,1.18,0,5.04
3.91,0.31,2.12,0.37,10.87,1.18,0,5.04
3.91,0.31,2.12,0.37,10.87,1.18,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.37,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,10.87,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,5.04
3.91,0.31,2.12,0.5,2.89,1.37,0,4.82
3.91,0.31,2.12,0.5,2.89,1.37,0,4.82
3.91,0.31,2.12,0.5,2.89,1.37,0,4.82
3.91,0.31,2.12,0.5,2.89,1.37,0,4.82
3.91,0.31,2.12,0.5,2.89,1.37,0,4.82
3.91,0.31,2.12,0.5,2.89,1.37,0,4.82
3.91,0.31,2.12,0.5,2.89,1.37,0,4.82
3.91,0.34,2.12,0.5,2.89,1.37,0,4.82
3.91,0.34,2.12,0.5,2.89,1.37,0,4.82
3.91,0.34,2.12,0.5,2.89,1.37,0,4.82
3.91,0.34,2.12,0.5,2.89,1.37,0,4.82
3.91,0.34,2.12,0.5,2.89,1.29,0,4.82
3.91,0.34,2.12,0.5,2.89,1.29,0,4.82
3.91,0.34,2.12,0.5,2.89,1.29,0,4.82
3.91,0.34,2.12,0.5,2.89,1.29,0,4.82
3.91,0.34,2.12,0.5,2.89,1.29,0,4.82
3.91,0.34,2.12,0.5,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,2.89,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.82
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.91,0.34,2.12,0.69,4.04,1.29,0,4.61
3.52,0.34,2.12,0.69,4.04,1.29,0,4.61
3.52,0.34,2.12,0.69,4.04,0.69,0,4.61
3.52,0.34,2.12,0.69,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.34,2.12,0.63,4.04,0.69,0,4.61
3.52,0.4,2.12,0.63,4.04,0.69,0,4.61
3.52,0.4,2.12,0.63,4.04,0.69,0,4.61
3.52,0.4,2.12,0.63,4.04,0.69,0,4.61
3.52,0.4,2.12,0.63,4.04,0.69,0,4.61
3.52,0.4,2.12,0.63,4.04,0.69,0,4.61
3.52,0.4,2.12,0.63,4.04,0.69,0,4.61
3.52,0.4,2.12,0.63,4.04,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.61
3.52,0.4,2.12,0.63,0,0.69,0,4.91
3.52,0.4,2.12,0.63,0,0.69,0,4.91
3.52,0.4,2.12,0.63,0,0.69,0,4.91
3.52,0.4,2.12,0.63,0,0.69,0,4.91
3.52,0.4,2.12,0.63,0,0.69,0,4.91
3.52,0.4,2.12,0.63,0,0.69,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.63,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.91
3.52,0.4,2.12,0.52,0.29,0.51,0,4.67
3.52,0.4,2.12,0.52,0.29,0.51,0,4.67
3.52,0.4,2.12,0.52,0.29,0.51,0,4.67
3.52,0.4,2.12,0.52,0.29,0.51,0,4.67
3.52,0.38,2.12,0.52,0.29,0.51,0,4.67
3.52,0.38,2.12,0.52,0.29,0.51,0,4.67
3.89,0.38,2.12,0.52,0.29,0.51,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.52,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,0.29,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.67
3.89,0.38,2.12,0.44,5.49,0.32,0,4.93
3.89,0.38,2.12,0.44,5.49,0.32,0,4.93
3.89,0.38,2.12,0.44,5.49,0.32,0,4.93
3.89,0.38,2.12,0.44,5.49,0.32,0,4.93
3.89,0.34,2.12,0.44,5.49,0.32,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.44,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.12,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,5.49,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,4.93
3.89,0.34,2.09,0.45,9.47,0.4,0,5.16
3.89,0.34,2.09,0.45,9.47,0.4,0,5.16
3.89,0.34,2.09,0.45,9.47,0.4,0,5.16
3.89,0.34,2.09,0.45,9.47,0.4,0,5.16
3.89,0.34,2.09,0.45,9.47,1.67,0,5.16
3.89,0.34,2.09,0.45,9.47,1.67,0,5.16
3.89,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.45,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
3.88,0.34,2.09,0.6,9.47,1.67,0,5.16
